TRANSTEXT 9.0
PRIMARY_LANGID 22
English Text	Translated Text	Item Type
"Default Cell Body"	""	"label"
"Default colour"	""	"tooltip"
"Delete Log Entry"	""	"tooltip"
"Dependent date"	""	"tooltip"
"Display the image file directly\n(currently supports bmp, ico, gif, jpg, png)"	""	"radiobutton"
"Doughnut Style"	""	"combobox"
"Dropdown List"	""	"menu"
"Due in %s"	""	"text"
"Due Now"	""	"text"
"Due/Completion Dates"	""	"combobox"
"Edit Log Entry"	""	"dialog"
"Est."	""	"text"
"Est: %s"	""	"text"
"Export Tasklist|You must select a filename that does not match the tasklist being exported."	""	"label"
"Export tasks as 'appointment' items"	""	"radiobutton"
"Filename"	""	"sysheader32"
"Fill Colour"	""	"checkbox"
"Format Cells..."	""	"menu"
"FreeMind"	""	"combobox"
"FreeMind Files"	""	"combobox"
"Ftp Server"	""	"dialog"
  "Ftp Server"	""	"menu"
"GanttProject Files"	""	"combobox"
"Go To Tasklist"	""	"tooltip"
"Group Columns"	""	"menu"
"Group Rows"	""	"menu"
"H"	""	"menu"
"Header Properties"	""	"dialog"
"Hide non-working hours"	""	"checkbox"
"Hide tasks with incomplete Dependencies"	""	"combobox"
"Homepage..."	""	"menu"
"Horizontal"	""	"label"
"HTML"	""	"groupbox"
  "HTML"	""	"menu"
"Html"	""	"combobox"
"HTML Comments Preferences"	""	"dialog"
"Hyperlink"	""	"menu"
"iCalendar"	""	"combobox"
"ID"	""	"sysheader32"
"If you reload the tasklist you will lose your current \nchanges.\n\nAre you sure you want to continue?"	""	"text"
"Include 'Task Reference' values in calculations"	""	"checkbox"
"Including 'Reference' subtasks"	""	"checkbox"
"Insert Text"	""	"dialog"
"is completed (or not set)"	""	"text"
"JSON"	""	"combobox"
"Kanban"	""	"systabcontrol32"
"KB"	""	"text"
"Language Change|Support for RTL user input will be changed next time you restart ToDoList.\n\nWould you like to restart ToDoList now?"	""	"text"
"Language Change|The user interface language will be changed next time you restart ToDoList.\n\nWould you like to restart ToDoList now?"	""	"text"
"Limit the number of 'Priority/Risk' levels to"	""	"checkbox"
"Line Style"	""	"combobox"
"Link"	""	"menu"
"link"	""	"text"
"List"	""	"menu"
"Logged Time"	""	"systabcontrol32"
"Logged Time Analysis|Please check that neither the log file nor the report file are open in another application."	""	"text"
"Logged Time Analysis|The analysis completed successfully. Would you like to view the results?"	""	"text"
"Logged Time Analysis|There were no tasks found matching the specified time period.\n\nWould you like to try another time period?"	""	"text"
"m"	""	"menu"
"M"	""	"menu"
"Max Count"	""	"sysheader32"
"Microsoft Outlook"	""	"combobox"
"Min Max"	""	"combobox"
"MLO Task Files"	""	"combobox"
"Modify"	""	"tooltip"
"Months, mid \t\t(eg. Jan 2013)"	""	"combobox"
"Months, narrow \t\t(eg. 01/13)"	""	"combobox"
"Months, wide \t\t(eg. January 2013)"	""	"combobox"
"More tasks..."	""	"tooltip"
"MySQL Database"	""	"menu"
"Named ranges"	""	"label"
"New Log Entry"	""	"dialog"
"New Name"	""	"label"
  "New Name"	""	"dialog"
"No date set"	""	"tooltip"
"No matching menu items found"	""	"menu"
"Normal"	""	"menu"
"Note: You will also need to enable the 'Inheritable' feature on each relevant custom attribute."	""	"label"
"Numeric"	""	"groupbox"
"OK"	""	"button"
"Old Name"	""	"label"
"One decimal place"	""	"combobox"
"One of the custom attributes being imported has the same unique ID as an existing attribute.\nWould you still like to import this item?\n\nClick 'Yes' to import it with a new ID, or 'No' to skip it."	""	"text"
"One or more of the selected tasks has uncompleted subtasks.\n\nWould you also like to set those subtasks to be completed?"	""	"text"
"One or more plugins that provide enhanced comments functionality are out of date.\n\nClick OK to continue, in which case you may not be able to edit a task's comments, \nor click Cancel to close ToDoList, to allow you to update the plugins before restarting."	""	"text"
"Only overwrite empty destination values"	""	"checkbox"
"Only overwrite with non-empty source values"	""	"checkbox"
"Open Tasklist|The file '%s' has a more recent file format than your \ncurrent version of ToDoList and you will therefore not be able to make any \nchanges to it."	""	"text"
"Open Tasklist|The file '%s' is currently read-only \nand you will not be able to make any changes to it."	""	"text"
"Overdue by %s"	""	"text"
"Panel Width"	""	"label"
"PDF Files"	""	"combobox"
"PID"	""	"sysheader32"
"Pie Style"	""	"combobox"
"pixels"	""	"label"
"Please ensure that the file is not already open for editing and \nthat you have the correct permissions and then try again."	""	"text"
"Pos."	""	"text"
"Preserve 'end of month' dates"	""	"checkbox"
"Proxy"	""	"label"
"Quarter Centuries \t(eg. 2000-2024)"	""	"text"
"Quarters, mid \t\t(eg. Jan-Mar 2013)"	""	"combobox"
"Quarters, narrow \t(eg. Q1 2013)"	""	"combobox"
"Quarters, wide \t\t(eg. January-March 2013)"	""	"combobox"
"Recently Tracked"	""	"menu"
"Rectangle"	""	"menu"
"Regional Settings Change|The user interface will be updated next time you restart ToDoList.\n\nWould you like to restart ToDoList now?"	""	"text"
"Regular"	""	"combobox"
"Release Candidate"	""	"text"
"Remaining Time"	""	"text"
"Rename Sheet"	""	"dialog"
"Reset Attribute Moves"	""	"menu"
"Reset to Default Height"	""	"menu"
"Reset to Default Width"	""	"menu"
"Rest of Tasks"	""	"menu"
"Rich Text"	""	"combobox"
"Row height"	""	"dialog"
  "Row height"	""	"label"
"Row Height..."	""	"menu"
"s"	""	"menu"
"Save As..."	""	"menu"
"Select Custom Icon"	""	"dialog"
"Select Tool Icon"	""	"dialog"
"Select Toolbar Icon"	""	"dialog"
"Set Focus"	""	"menu"
"Set Label Background Colour"	""	"tooltip"
"Set Label Background Colour..."	""	"menu"
"Sort <none> group below other groups"	""	"combobox"
"Stable Release"	""	"text"
"Start/Stop Time Tracking"	""	"text"
"Started %s ago"	""	"text"
"Starts in %s"	""	"text"
"Starts Now"	""	"text"
"Status"	""	"checklistbox"
  "Status"	""	"combobox"
  "Status"	""	"label"
  "Status"	""	"menu"
"Stickies|Stickies*.exe||"	""	"text"
"System File Required|ToDoList requires the 'Microsoft Visual C++ %d (x86) Redistributable Package' to be installed.\n\nClick 'OK' to visit the appropriate download page or 'Cancel' to quit."	""	"text"
"Tabular"	""	"radiobutton"
"Text (Multi)"	""	"groupbox"
"Text (Single)"	""	"groupbox"
"The active log file was successfully anonymised.\n\nWould you like to load the anonymised version?"	""	"text"
"The active tasklist was successfully anonymised.\n\nWould you like to load the anonymised version?"	""	"text"
"The confirmation did not match the password.\n\nPlease try again."	""	"text"
"The file '%s' could not be imported into the registry.\n\nPlease check that it is a valid preference file and try again."	""	"text"
"The file '%s' is read-only.\n\nPlease select another filename"	""	"text"
"The following task has been tracked for %d minutes:\n\n%s: %s"	""	"text"
"The following tasklists have been checked in:\n\n%s"	""	"text"
"The following tasklists have been checked out:\n\n%s"	""	"text"
"The following tasklists have been reloaded:\n\n%s"	""	"text"
"The keyboard shortcut you have just used is now reserved for use by ToDoList.\n\nWould you like to change it to something else?"	""	"text"
"The output path '%s' could not be created.\n\nPlease specify an alternative location."	""	"text"
"The requested image was too large to be created.\n\nTry zooming out or otherwise reducing the extents of the tasks to be rendered."	""	"text"
"The selected file could not be opened.\n\nPlease check that the file exists and that there is an application \nregistered for opening the selected file type."	""	"text"
"The selected preference file contains no tools.\n\nWould you like to try an alternative preference file?"	""	"text"
"The selected task contains one or more uncompleted subtasks.\n\nWould you also like to set those subtasks to be completed?"	""	"text"
"The selected task has circular dependencies that must be resolved before it can be completed."	""	"text"
"The selected task is dependent on another task that must be completed first.\n\nWould you like to view the dependency?"	""	"text"
"The status of the file '%s' has changed \nfrom 'read-only' to 'writable'."	""	"text"
"The status of the file '%s' has changed \nfrom 'writable' to 'read-only'."	""	"text"
"The tasklist '%s' contained specific characters that could not be saved. Typically these will be found in a task's comments having been copied and pasted from another application.\n\nYou will need to remove these characters before you can save your tasklist."	""	"text"
"The tasklist '%s' could not be decrypted using the provided password.\n\nWould you like to try again?"	""	"text"
"The tasklist '%s' could not be found. \n\nPlease check that the full path has been provided and is correct."	""	"text"
"The tasklist '%s' has been encrypted.\n\nPlease enter the required password below."	""	"text"
"The tasklist '%s' has been modified \nsince you opened it or last saved your changes.\n\nIf you continue you will overwrite those changes.\n\nAre you sure you want to proceed?"	""	"text"
"The tasklist '%s' is password protected.\n\nPlease enter the required password below."	""	"text"
"The tool '%s' could not be found.\n\nPlease check that it has not been moved or deleted and try again."	""	"text"
"The tool '%s' could not be run.\n\nPlease check you have the required access rights and try again."	""	"text"
"The uninstaller could not be run at this time.\n\nIf this was due to Windows SmartScreen, you may need to temporarily disable SmartScreen before trying again."	""	"text"
"The uninstaller could not be run at this time.\n\nPlease try again after your next reboot."	""	"text"
"The updater could not be run at this time.\n\nIf this was due to Windows SmartScreen, you may need to temporarily disable SmartScreen before trying again."	""	"text"
"The updater could not be run at this time.\n\nPlease try again after your next reboot."	""	"text"
"The updater is missing from the installation folder.\n\nWould you like to try downloading the update file manually?"	""	"text"
"There is an earlier version of ToDoList already running.\n\nTo run the more recent version, you will need to close the earlier version first and then retry."	""	"text"
"There was a problem accessing the dragged or copied files.\n\nPlease re-copy the files and perform the operation again."	""	"text"
"There was a problem updating ToDoList at this time.\nOften this can be a problem with file and folder permissions.\n\nWould you like to view the update log file for possible clues?"	""	"text"
"This Month"	""	"radiobutton"
"This Week"	""	"radiobutton"
"This Year"	""	"radiobutton"
"Time Log Preferences"	""	"dialog"
"Time-tracking"	""	"text"
"ToDoList has detected that some tasks have just become due.\n\nWould you like to refresh the current filter to make those tasks visible?"	""	"text"
"ToDoList has detected that some tasks have just recently started.\n\nWould you like to refresh the current filter to make those tasks visible?"	""	"text"
"ToDoList has detected that the handler for the 'outlook:' protocol \nhas not been installed.\n\nUntil the handler is installed, 'outlook:' links will not work correctly.\n\nDo you want to install the handler now?"	""	"text"
"ToDoList is updating your preferences. \nPlease wait..."	""	"label"
"ToDoList requires version 3 or later of the msxml component.\n\nTo update your version of this component, Google for 'msxml 3.0 download', \nand follow the relevant installation instructions. Then try again."	""	"text"
"ToDoList was unable to connect to Outlook."	""	"text"
"ToDoList was unable to install the '.tdl' extension handler.\n\nYou may need to run ToDoList with administrator privileges to install the handler.\n\nOnce installed you can then revert to your original security settings."	""	"text"
"ToDoList was unable to install the 'tdl://' protocol handler.\n\nYou may need to run ToDoList with administrator privileges to install the handler.\n\nOnce installed you can then revert to your original security settings."	""	"text"
"ToDoList was unable to print the active tasklist via your default  browser, which may mean that your browser does not support the 'print' command.\n\nPlease see your browser help for more information."	""	"text"
"ToDoList Web Update (c) AbstractSpoon"	""	"dialog"
"ToDoList Web Updater"	""	"dialog"
"Toggle Dark Mode"	""	"menu"
"Tool '%s' will be run using the following commandline arguments:\n\n%s\n\nDo you want to continue?"	""	"text"
"Tool Name"	""	"sysheader32"
"Top Left"	""	"menu"
"Top Right"	""	"menu"
"Total"	""	"text"
"Two or more attributes shared the unique ID '%s'.\n\nYou will need to resolve this before closing the dialog."	""	"text"
"Typewriter"	""	"combobox"
"Unable to process Startup Options|When more than one instance of ToDoList is running you must specify a tasklist path as well."	""	"text"
"Ver."	""	"text"
"Vertical"	""	"label"
"Web Pages"	""	"text"
"Would you like to save the changes to '%s' \nbefore closing?"	""	"text"
"Years \t\t\t\t(eg. 2013)"	""	"combobox"
"Your preferences have been successfully imported into the registry.\n\nDo you want to start using these settings immediately?"	""	"text"
"Your registry settings have been successfully exported.\n\nDo you want to start using these preferences immediately?"	""	"text"
"{0}H duration"	""	"text"
"{0}H logged"	""	"text"
"{0}m duration"	""	"text"
"{0}m logged"	""	"text"
TRANSLATED
"\n\n(ATTENTION: One or more of these tasks has subtasks which will also be deleted)"	"ATENÇÃO: uma ou mais dessas tarefas tem subtarefas que também serão apagadas"	"text"
"% Complete"	"% completa"	"label"
"% of page"	"% da página"	"combobox"
"%0.1f Kb downloaded so far (%0.1f Kb remaining)"	"%0.1f Kb já baixados (%0.1f Kb restantes)"	"text"
"%d / %d tasks"	"%d / %d tarefas"	"text"
"%d more tasks"	"%d mais tarefas"	"tooltip"
"%d tasks selected"	"%d de tarefas selecionadas"	"text"
"%s (Custom)"	"%s (Personalizado)"	"text"
"%s (Custom, Relative)"	"%s (Personalizado, Relativo)"	"text"
"%s (Delay loaded)"	"%s (Atraso carregado)"	"text"
"%s - %d tasks"	"%s - %d de tarefas"	"text"
"%s weekdays"	"%s dias úteis"	"text"
"'%s' contained no tasks which could be imported."	"'%s' não possui tarefas que possam ser importadas."	"text"
"'%s' could not be found."	"'%s' não pôde ser encontrado."	"text"
"'%s' could not be opened because the method of encryption could not be determined."	"'%s' não pôde ser aberto porque o método de encriptação não pôde ser determinado."	"text"
"'%s' could not be opened because the network location is not currently accessible."	"'%s' não pôde ser aberto porque o local de rede não está acessível atualmente."	"text"
"'%s' could not be opened due to an unexpected error (%d)."	"'%s' não pôde ser aberto devido a um erro inesperado (%d)."	"text"
"'%s' could not be saved due to an unexpected error (%d)."	"'%s' não pôde ser salvo devido a um erro inesperado (%d)."	"text"
"'%s' does not appear to be a valid tasklist."	"'%s' não parece uma lista de tarefas válida."	"text"
"'%s' has no tasks due by the end of next month"	"'%s' não tem tarefas até o final do próximo mês"	"text"
"'%s' has no tasks due by the end of next week"	"'%s' não tem tarefas até o final da próxima semana"	"text"
"'%s' has no tasks due by the end of this month"	"'%s' não tem tarefas até o final deste mês"	"text"
"'%s' has no tasks due by the end of this week"	"'%s' não tem tarefas até o final desta semana"	"text"
"'%s' has no tasks due by today"	"'%s' não tem tarefas para hoje"	"text"
"'%s' has no tasks due by tomorrow"	"'%s' não tem tarefas para amanhã"	"text"
"'%s' must be checked out before it can be saved."	"'%s' deve ser checado antes que possa ser salvo."	"text"
"'Bar' colour for tasks having no colour"	"'Bar' color for tasks having no color"	"checkbox"
"'CTRL + click' to follow link"	"'CTRL + clique' para abrir o link"	"tooltip"
"'Due Today' task colour"	"Cor da tarefa em 'Atraso Hoje'"	"checkbox"
"'Due' task colour"	"Cor da tarefa em 'Atraso'"	"checkbox"
"'Leaf' tasks"	"'Folha' de tarefas"	"menu"
"'New Subtask' button places subtask"	"Botão 'Nova Subtarefa' inclui subtarefa"	"label"
"'New Task' button places task"	"Botão 'Nova Tarefa' insere tarefa"	"label"
"'Non-working hours' colour"	"Colorir 'Horas não trabalhadas'"	"checkbox"
"'Overlapping' tasks colour"	"Colorir tarefas 'Sobrepostas'"	"checkbox"
"'Stack' edit fields and comments when they occupy the same position (left, right or below)"	"'Empilhar' campos de edição e comentários quando eles ocupam a mesma posição (esquerda, direita ou abaixo)"	"checkbox"
"'Started' task colour"	"'Started' task color"	"checkbox"
"'Starts Today' task colour"	"'Started Today' task color"	"checkbox"
"'Today' colour"	"'Today' color"	"checkbox"
"'Weekend' colour"	"'Weekend' color"	"checkbox"
"'{0}' appears in {1} tasks"	"'{0}' aparece em {1} tarefas"	"tooltip"
"(Blanks)"	"(Vazios)"	"listbox"
"(completed: %s)"	"(completado: %s)"	"text"
"(more tasks not shown...)"	"(mais tarefas não amostradas...)"	"text"
"(Note: You should only use this option if you are certain that the incoming tasks will have the correct task IDs)"	"(Nota: Use esta opção somente se você tiver certeza que as próximas tarefas terão os corretos IDs de tarefas)"	"label"
"(paused)"	"(pausado)"	"text"
"(Reduce visible date range)"	"(Reduzir o intervalo de datas visíveis)"	"combobox"
"(Relative)"	"(Relativo)"	"text"
"(Select All)"	"(Selecionar Tudo)"	"listbox"
"(untitled)"	"(sem título)"	"text"
"(Week {0})"	"(Semana {0})"	"label"
"(Weeks {0}-{1})"	"(Semanas {0}-{1})"	"label"
"- Fixed Columns -"	"Colunas fixadas"	"combobox"
"- unnamed -"	"- sem nome -"	"text"
"...maps to Column Name in File"	"...mapeado para Nome da Coluna no Arquivo"	"sysheader32"
"...maps to Task Attribute"	"...mapeado para Atributos de Tarefa"	"sysheader32"
"0 (Lowest)"	"0 (Mais baixo)"	"combobox"
  "0 (Lowest)"	""	"menu"
"0 (zero) is not a valid task ID"	"0 (zero) não é uma ID de tarefa válida"	"text"
"0 minutes"	"0 minutos"	"combobox"
"1 (Low)"	"1 (Baixo)"	"combobox"
  "1 (Low)"	""	"menu"
"1 (Very Low)"	"1 (Muito baixo)"	"combobox"
  "1 (Very Low)"	""	"menu"
"1 minute"	"1 minuto"	"combobox"
"1 month"	"1 mês"	"combobox"
"1 space"	"1 espaço"	"combobox"
"1 task selected (%d)"	"1 tarefa selecionada (%d)"	"text"
"1 Week"	"1 Semana"	"combobox"
"1. Where do you want ToDoList to store your program settings ?"	"1. Onde você quer que o ToDoList guarde suas configurações do programa?"	"label"
"1st attribute"	"1º atributo"	"label"
"1st subtask level"	"1º nível de subtarefa"	"menu"
"2 (Low)"	"2 (Baixo)"	"combobox"
  "2 (Low)"	""	"menu"
"2 days"	"2 dias"	"combobox"
"2 hours"	"2 horas"	"combobox"
"2 minutes"	"2 minutos"	"combobox"
"2 months"	"2 meses"	"combobox"
"2 spaces"	"2 espaços"	"combobox"
"2 Weeks"	"2 Semanas"	"combobox"
"2 weeks"	"2 semanas"	"combobox"
"2. Do you want to be able to share your tasklists on a network ?"	"2. Deseja habilitar o compartilhamento de suas listas de tarefas por uma rede?"	"label"
"2nd attribute"	"2º atributo"	"radiobutton"
"2nd subtask level"	"2º nível de subtarefa"	"menu"
"3 (Low)"	"3 (Baixo)"	"combobox"
  "3 (Low)"	""	"menu"
"3 (Low-Med)"	"3 (Baixo-Médio)"	"combobox"
  "3 (Low-Med)"	""	"menu"
"3 days"	"3 dias"	"combobox"
"3 hours"	"3 horas"	"combobox"
"3 months"	"3 meses"	"combobox"
"3 Weeks"	"3 Semanas"	"combobox"
"3 weeks"	"3 semanas"	"combobox"
"3rd Party Storage"	"Armazenamento de Terceiros"	"menu"
"3rd Party Storage %d"	"Armazenamento de Terceiros %d"	"menu"
"3rd subtask level"	"3º nível de subtarefa"	"menu"
"4 (Medium)"	"4 (Médio)"	"combobox"
  "4 (Medium)"	""	"menu"
"4 days"	"4 dias"	"combobox"
"4 hours"	"4 horas"	"combobox"
"4 months"	"4 meses"	"combobox"
"4 spaces"	"4 espaços"	"combobox"
"4 weeks"	"4 semanas"	"combobox"
"4 Weeks"	"4 Semanas"	"combobox"
"4. Do you want to keep the user interface as simple as possible ?"	"4. Deseja manter a interface de usuário mais limpa possível?"	"label"
"4th subtask level"	"4º nível de subtarefa"	"menu"
"5 (Medium)"	"5 (Médio)"	"combobox"
  "5 (Medium)"	""	"menu"
"5 days"	"5 dias"	"combobox"
"5 hours"	"5 horas"	"combobox"
"5 minutes"	"5 minutos"	"combobox"
"5 months"	"5 meses"	"combobox"
"5 Weeks"	"5 Semanas"	"combobox"
"5. Do you want to view a sample tasklist to help you get started ?"	"5. Deseja ver uma lista de tarefas simples para ajudá-lo a começar?"	"label"
"5th subtask level"	"5º nível da subtarefa"	"menu"
"6 (Medium)"	"6 (Médio)"	"combobox"
  "6 (Medium)"	""	"menu"
"6 days"	"6 dias"	"combobox"
"6 hours"	"6 horas"	"combobox"
"6 months"	"6 meses"	"combobox"
"6 Weeks"	"6 Semanas"	"combobox"
"6th subtask level"	"6º nível de subtarefa"	"menu"
"7 (High)"	"7 (Alto)"	"combobox"
  "7 (High)"	""	"menu"
"7 (Med-High)"	"7 (Médio-Alto)"	"combobox"
  "7 (Med-High)"	""	"menu"
"7 Day Rolling Average"	"Média de 7 Dias Corridos"	"combobox"
"7 days / 1 week"	"7 dias / 1 semana"	"combobox"
"7 Weeks"	"7 Semanas"	"combobox"
"7th subtask level"	"7º nível de subtarefa"	"menu"
"8 (High)"	"8 (Alto)"	"combobox"
  "8 (High)"	""	"menu"
"8 spaces"	"8 espaços"	"combobox"
"8 Weeks"	"8 Semanas"	"combobox"
"8th subtask level"	"8º nível de subtarefa"	"menu"
"9 (High)"	"9 (Alto)"	"combobox"
  "9 (High)"	""	"menu"
"9 (Very High)"	"9 (Muito Alto)"	"combobox"
