TRANSTEXT 8.1.16
PRIMARY_LANGID 17
English Text	Translated Text	Item Type
"'%s' could not be saved because access to the file was denied.\n\nPlease select another filename."	""	"text"
"'%s' could not be saved because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	""	"text"
"'%s' could not be saved because the file is read-only.\n\nPlease select another filename."	""	"text"
"'%s' could not be saved due to an unexpected error (%d)."	""	"text"
"'%s' could not be saved due to insufficient disk space.\n\nPlease select another filename."	""	"text"
"'%s' does not appear to be a valid tasklist."	""	"text"
"'%s' has no tasks due by the end of next month"	""	"text"
"'%s' has no tasks due by the end of next week"	""	"text"
"'%s' has no tasks due by the end of this month"	""	"text"
"'%s' has no tasks due by the end of this week"	""	"text"
"'%s' has no tasks due by today"	""	"text"
"'%s' has no tasks due by tomorrow"	""	"text"
"'%s' must be checked out before it can be saved."	""	"text"
"'Bar' colour for tasks having no colour"	""	"checkbox"
"'CTRL + click' to follow link"	""	"tooltip"
"'Leaf' tasks"	""	"menu"
"'Non-working hours' colour"	""	"checkbox"
"'Overlapping' tasks colour"	""	"checkbox"
"'Stack' comments above (or left of) edit fields"	""	"checkbox"
"'Stack' edit fields and comments when they occupy the same position (left, right or below)"	""	"checkbox"
"'{0}' appears in {1} tasks"	""	"tooltip"
"(completed: %s)"	""	"text"
"(Note: You should only use this option if you are certain that the incoming tasks will have the correct task IDs)"	""	"label"
"(paused)"	""	"text"
"(Week {0})"	""	"label"
"(Weeks {0}-{1})"	""	"label"
"- Fixed Columns -"	""	"combobox"
"-ab <alloc by>\tSets the 'Allocated By' for the currently selected task"	""	"text"
"-at <alloc to>\tSets the 'Allocated To' for the currently selected task"	""	"text"
"-bid <task id>\tSpecifies the sibling task below which to create the new task"	""	"text"
"-c <categories>\tSets the 'Categories' for the currently selected task"	""	"text"
"-ca <attribute id> <attribute value>\tSets the value for the specified custom attribute ID for the currently selected task"	""	"text"
"-cd <date>\tSets the 'Completion Date' for the currently selected task"	""	"text"
"-cm <comments>\tAdds to the 'Comments' for the currently selected task"	""	"text"
"-cmd <id>\tSends the specified command to ToDoList's main window"	""	"text"
"-copy <attrib1> <attrib2>\tCopies the value for 'attrib1' to 'attrib2' for the currently selected task"	""	"text"
"-cs <cost>\tSets the 'Cost' for the currently selected task"	""	"text"
"-ct <time>\tSets the 'Completion Time' for the currently selected task"	""	"text"
"-dd <date>\tSets the 'Due Date' for the currently selected task"	""	"text"
"-dp <id>\tSets the 'Dependencies' for the currently selected task"	""	"text"
"-dt <time>\tSets the 'Due Time' for the currently selected task"	""	"text"
"-e\tStarts ToDoList without reloading any previously open tasklists"	""	"text"
"-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened"	""	"text"
"-fr <path>\tSets the 'File Link' for the currently selected task"	""	"text"
"-g\tEnables logging"	""	"text"
"-h, -help, -?\tDisplays a message box showing all the available commandline options"	""	"text"
"-i <inipath>\tSpecifies an alternative settings file path"	""	"text"
"-ic <icon name/number>\tSets the 'Icon' for the currently selected task"	""	"text"
"-l <task link>\tOpens the specified tasklist and selects the specified task"	""	"text"
"-m <filepath>\tImports the specified file"	""	"text"
"-md <date>\tSets the 'Creation Date' of the newly created task"	""	"text"
"-mt <time>\tSets the 'Creation Time' of the newly created task"	""	"text"
"-nt <title>\tCreates a new task in the active tasklist with the specified title"	""	"text"
"-p <priority>\tSets the 'Priority' for the currently selected task"	""	"text"
"-pc <percentage>\tSets the 'Percentage Completion' for the currently selected task"	""	"text"
"-pid <task id>\tSpecifies the parent task in which to create the new task"	""	"text"
"-r <risk>\tSets the 'Risk' for the currently selected task"	""	"text"
"-s <status>\tSets the 'Status' for the currently selected task"	""	"text"
"-sd <date>\tSets the 'Start Date' for the currently selected task"	""	"text"
"-st <time>\tSets the 'Start Time' for the currently selected task"	""	"text"
"-te <hrs>\tSets the 'Time Estimate' for the currently selected task"	""	"text"
"-tg <tags>\tSets the 'Tags' for the currently selected task"	""	"text"
"-tid <task id>\tSelects the specified task in the active tasklist"	""	"text"
"-tp <prefix>\tApplies a prefix to the application title"	""	"text"
"-ts <hrs>\tSets the 'Time Spent' for the currently selected task"	""	"text"
"-tt <title>\tSets the 'Title' for the currently selected task"	""	"text"
"-tv <version>\tSets the 'Version' for the currently selected task"	""	"text"
"-v\tForces ToDoList to startup visible regardless of its last saved state"	""	"text"
"-x\tTurns off password prompting except when first loading an encrypted tasklist"	""	"text"
"-xid <ext_id>\tSets the 'external ID' for the currently selected task"	""	"text"
"-z\tStores attribute visibility settings within each tasklist"	""	"text"
"...maps to Task Attribute"	""	"sysheader32"
"0 (zero) is not a valid task ID"	""	"text"
"1 month"	""	"combobox"
"1st attribute"	""	"label"
"1st subtask level"	""	"menu"
"2 months"	""	"combobox"
"2nd attribute"	""	"label"
"2nd subtask level"	""	"menu"
"3 months"	""	"combobox"
"3rd Party Storage"	""	"menu"
"3rd Party Storage %d"	""	"menu"
"3rd subtask level"	""	"menu"
"4 months"	""	"combobox"
"4th subtask level"	""	"menu"
"5 months"	""	"combobox"
"5th subtask level"	""	"menu"
"6 months"	""	"combobox"
"6th subtask level"	""	"menu"
"7 Day Rolling Average"	""	"combobox"
"7th subtask level"	""	"menu"
"8th subtask level"	""	"menu"
"9 months"	""	"combobox"
"9th subtask level"	""	"menu"
"12 months / 1 year"	""	"combobox"
"30 Day Rolling Average"	""	"combobox"
"90 Day Rolling Average"	""	"combobox"
"< Back"	""	"button"
"<Existing Custom Attribute>"	""	"combobox"
"<filepath>\tOpens/selects the specified tasklist"	""	"text"
"<handler not installed>"	""	"label"
"<Multiple (%d) tasks selected>"	""	"text"
"<multiple formats>"	""	"text"
"<New Allocation>"	""	"text"
"<New Button>"	""	"text"
"<New Column>"	""	"text"
"<New Custom Attribute (List)>"	""	"combobox"
"<New Custom Attribute>"	""	"combobox"
"<no sound>"	""	"text"
"<No task selected>"	""	"text"
"<separator>"	""	"text"
"<specific date>"	""	"text"
"<specific dates>"	""	"combobox"
"<Tasklist Attached>"	""	"text"
"<unknown format>"	""	"combobox"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	""	"text"
"A task with an ID of '%d' could not be found in the active tasklist"	""	"text"
"AaBbYyZz"	""	"label"
"Accumulated"	""	"combobox"
"Activate Filter"	""	"menu"
"Activate Task View"	""	"menu"
"Active Date Range (%s)"	""	"label"
"Active tasklist only"	""	"radiobutton"
"Active Tasks"	""	"text"
"Actual Work"	""	"text"
"Add Dependency"	""	"tooltip"
"Add dividing line"	""	"checkbox"
"Add Tasklist to Source Control"	""	"menu"
"Add Tracked Time"	""	"tooltip"
"Adjust allocations equally"	""	"radiobutton"
"Adjust allocations in proportion to their existing values"	""	"radiobutton"
"Adjust Task % Completion to match today's date"	""	"menu"
"Adjusted"	""	"text"
"After completing a task, set its 'Status' to"	""	"checkbox"
"After selected task"	""	"combobox"
"Alignment on page"	""	"label"
"All Files (*.*)"	""	"combobox"
"All Files (*.*)|*.*||"	""	"text"
"All tasklists"	""	"radiobutton"
"Alloc By"	""	"sysheader32"
"Allocated By Frequency"	""	"combobox"
"Allocated To Frequency"	""	"combobox"
"Allocations"	""	"label"
"Allow editing of task references"	""	"checkbox"
"Allow sorting by clicking on column headers"	""	"checkbox"
"Alpha Release"	""	"text"
"Always on Top"	""	"tooltip"
"Always prompt me to choose"	""	"checkbox"
"Always show 'Backlog' column"	""	"checkbox"
"Always show all available fields"	""	"radiobutton"
"Always show all fields"	""	"radiobutton"
"Analyse Logged Time"	""	"dialog"
"Analyse Logged Time..."	""	"menu"
"and"	""	"combobox"
"And then stop the timer"	""	"label"
"And/Or"	""	"sysheader32"
"Anonymise Tasklist"	""	"menu"
"Any status can match"	""	"combobox"
"Any version can match"	""	"combobox"
"Append the following text when pasting the 'Date/Time'"	""	"checkbox"
"Append the user's 'Created By' name when pasting the 'Date/Time'"	""	"checkbox"
"Application"	""	"label"
"Apply changes to"	""	"groupbox"
"Apply offset from 'Today'"	""	"checkbox"
"Are you sure you want to delete all the tasks in this tasklist?"	""	"text"
"Are you sure you want to delete the application folder and its entire contents?"	""	"text"
"Are you sure you want to delete the selected tasks?"	""	"text"
"Are you sure you want to export all open tasklists to '%s'?"	""	"text"
"Are you sure you want to export the active tasklist to '%s'?"	""	"text"
"Attribute to 'track'"	""	"label"
"Attribute Values"	""	"sysheader32"
"Auto-calculate missing allocations"	""	"checkbox"
"Auto-generate header row"	""	"combobox"
"Automatic"	""	"text"
"Automatically generate columns from task attribute values"	""	"radiobutton"
"Background Colour"	""	"tooltip"
"Backing-up installation folder..."	""	"text"
"Backlog"	""	"sysheader32"
"Bar Visibility"	""	"menu"
"Bcc"	""	"text"
"before due date"	""	"combobox"
"before start date"	""	"combobox"
"Before you can download updates you need to install the Web Update Wizard component (and then try again).\n\nWould you like to download the Web Update Wizard now?"	""	"text"
"Before you can spell check for the first time you need \nto specify the location of the Spell Checker."	""	"text"
"Beginning at"	""	"label"
"begins in %.0f minutes at %s"	""	"text"
"begins in %s at %s"	""	"text"
"begins now (%s)"	""	"text"
"Beta Release"	""	"text"
"Billing Info"	""	"text"
"Body"	""	"label"
"Bold"	""	"menu"
  "Bold"	""	"tooltip"
"Border colour"	""	"checkbox"
"Border width"	""	"label"
"Bottom"	""	"combobox"
"Bottom of tasklist"	""	"combobox"
"Breakdown"	""	"groupbox"
"Bullet List"	""	"tooltip"
"Burndown"	""	"combobox"
"Buy"	""	"label"
"By day"	""	"radiobutton"
"By month"	""	"radiobutton"
"By Now"	""	"text"
"By task"	""	"radiobutton"
"By the End of Next Year"	""	"text"
"By the End of This Year"	""	"text"
"By the Next 7 Days"	""	"text"
"By Today"	""	"menu"
  "By Today"	""	"text"
"By Tomorrow"	""	"menu"
  "By Tomorrow"	""	"text"
"By week"	""	"radiobutton"
"By Yesterday"	""	"text"
"Calculate missing 'Due' dates as"	""	"groupbox"
"Calculate missing 'Start' dates as"	""	"groupbox"
"Calendar Preferences"	""	"dialog"
"Caption"	""	"label"
"Category Frequency"	""	"combobox"
"Cc"	""	"text"
"Cell padding"	""	"label"
"Cell Properties"	""	"menu"
"Cell spacing"	""	"label"
"Centre Align"	""	"tooltip"
"Change Day"	""	"tooltip"
"Change Week"	""	"tooltip"
"Change..."	""	"button"
"Checkbox"	""	"text"
"Checked in (read-only)"	""	"text"
"Checked out"	""	"text"
"Checkin Tasklist"	""	"text"
"Checkout Tasklist for Editing"	""	"text"
"Cleanup Ini Preferences"	""	"dialog"
"Cleanup Ini Preferences..."	""	"menu"
"Clear"	""	"menu"
"Clear Background Colour"	""	"tooltip"
"Clear Background Image"	""	"tooltip"
"Clear Formatting"	""	"tooltip"
"Clipboard text"	""	"label"
"Close"	""	"button"
"Colour bar by task priority"	""	"checkbox"
"Colour Scheme"	""	"label"
"Column Name from File..."	""	"sysheader32"
"Column span"	""	"label"
"Column Visibility"	""	"sysheader32"
"Column width"	""	"label"
"Columns"	""	"label"
"Comment"	""	"label"
"Comments Size"	""	"menu"
  "Comments Size"	""	"text"
"Companies"	""	"text"
"Complete"	""	"button"
"Completion Checkbox"	""	"text"
"Confidential"	""	"text"
"Configure..."	""	"button"
"Confirm Addition"	""	"text"
"Confirm Delete"	""	"text"
"Confirm Export Folder"	""	"text"
"Confirm Overwrite"	""	"text"
"Confirm Reload"	""	"text"
"Confirm Save As"	""	"dialog"
"Control each field individually"	""	"radiobutton"
"Conversation Topic"	""	"text"
"Convert selected object between types\nConvert Object"	""	"text"
"Copy (More)"	""	"menu"
"Copy All Values from '%s' Column"	""	"menu"
"Copy All Values from Column"	""	"menu"
"Copy as HTML"	""	"menu"
"Copy Formatting"	""	"menu"
"Copy Link"	""	"menu"
"Copy Selected Values from '%s' Column"	""	"menu"
"Copy Selected Values from Column"	""	"menu"
"Copy Tasklist Path"	""	"menu"
"Copying updated files to installation folder..."	""	"text"
"Cost: %s"	""	"text"
"Create Link to File"	""	"dialog"
"Create Reference to Task Here"	""	"menu"
"Create Task Dependency"	""	"dialog"
"Create Tasks from Outlook"	""	"dialog"
"Created by"	""	"label"
"Creation Time"	""	"text"
"Current Folder"	""	"label"
"Current folder"	""	"label"
"Current Period (%s)"	""	"text"
"Current Period: %d weekdays"	""	"label"
"Current Period: %s"	""	"text"
"Currently assigned to:\n\n'%s'"	""	"text"
"Custom Attributes"	""	"text"
"Custom Task Attributes"	""	"dialog"
"Custom Task Attributes..."	""	"menu"
"Custom Toolbar"	""	"menu"
"d"	""	"menu"
"Date prompt"	""	"text"
"Date/Time Formatting"	""	"label"
"Days Remaining"	""	"combobox"
"Days, narrow"	""	"combobox"
"Days, wide"	""	"combobox"
"Decades \t\t\t(eg. 2000-2009)"	""	"text"
"Decades start on year '1' instead of year '0'. eg. '2001' instead of '2000'"	""	"checkbox"
"Decrease"	""	"menu"
"Decrease Font Size"	""	"tooltip"
"Decrease Indent"	""	"menu"
  "Decrease Indent"	""	"tooltip"
"Decrement Font Size"	""	"menu"
"Default"	""	"combobox"
"Default Attribute Visibility for New Tasklists"	""	"label"
"Default Browser..."	""	"button"
"Default data"	""	"label"
"Default Filter %d"	""	"menu"
"Default Tags"	""	"label"
"Default Task View Visibility"	""	"label"
"Default Versions"	""	"label"
"Defaults"	""	"button"
"Delegator"	""	"text"
"Delete Dependency"	""	"tooltip"
"Delete Row"	""	"menu"
"Delete Task Dependency"	""	"dialog"
"Dependents"	""	"tooltip"
"Development Preview"	""	"text"
"Dictionaries (*.dic)"	""	"combobox"
"Dictionaries (*.dic)|*.dic||"	""	"text"
"Display 'Alloc To' after task's gantt bar"	""	"checkbox"
"Display 'Alloc To' column"	""	"checkbox"
"Display 'Task Title' after task's gantt bar"	""	"checkbox"
"Display 'User Defined Tools'"	""	"checkbox"
"Display a task as 'Flagged' if any of its subtasks are flagged"	""	"checkbox"
"Display a task's 'Last Modified' date as the latest of its and all its subtasks' last modified dates"	""	"checkbox"
"Display as percentage"	""	"text"
"Display collapsed parent tasks as 'Rollups'"	""	"button"
"Display completed tasks"	""	"checkbox"
"Display confirmation dialog for each period logged"	""	"checkbox"
"Display future occurrences of recurring tasks"	""	"checkbox"
"Display in toolbar"	""	"checkbox"
"Display report automatically"	""	"checkbox"
"Display task 'Completion' dates"	""	"checkbox"
"Display task 'Due' dates"	""	"checkbox"
"Display task 'Start' dates"	""	"checkbox"
"Display tasks as continuous between their 'Start' and 'Due' (or 'Completion') dates"	""	"checkbox"
"Display the following attributes for each task"	""	"groupbox"
"Display the image file directly\n(currently supports bmp, ico, gif, jpg, png)"	""	"radiobutton"
"Display the image file directly (currently supports bmp, ico, gif, jpg, png)"	""	"radiobutton"
"Display watermark image (applies to all html comments)"	""	"checkbox"
"Do you want to create a new recurring task or reuse the existing recurring task ?"	""	"label"
"Do you want to delete the existing column definitions?"	""	"text"
"Done!"	""	"text"
"Double-click to go to task"	""	"tooltip"
"Download Progress"	""	"dialog"
"Download Progress (%d%%)"	""	"text"
"Downloading '%s' from '%s'"	""	"text"
"Downloading latest update..."	""	"text"
"Due date"	""	"label"
"Due date - Current date"	""	"radiobutton"
"Duplicate"	""	"button"
"Duplicate Tool"	""	"tooltip"
"Duration"	""	"label"
  "Duration"	""	"checklistbox"
"Dynamically reduce items heights to display more tasks"	""	"checkbox"
"Edit Allocations"	""	"tooltip"
"Edit Dependency"	""	"tooltip"
"Edit Field Visibility"	""	"sysheader32"
"Edit Html"	""	"text"
"Edit Task Dependency"	""	"dialog"
"Edit Task Dependency..."	""	"menu"
"Edit Tool Name"	""	"tooltip"
"Edit..."	""	"button"
"Elapsed time"	""	"label"
"Email Selected Tasks..."	""	"menu"
"Embed a copy of the file which can be viewed by double-clicking the icon"	""	"radiobutton"
"Embed a link to the file which allows the original file to be edited and automatically updated"	""	"radiobutton"
"Enable"	""	"checkbox"
"Enable 'Overload' display"	""	"checkbox"
"Enable 'Underload' display"	""	"checkbox"
"Enable Debug Logging"	""	"menu"
"Enable Editing"	""	"tooltip"
"Enable support for Right-to-Left (RTL) user input"	""	"checkbox"
"End after"	""	"checkbox"
"End Date"	""	"text"
"End of Last Month"	""	"menu"
"End of Last Week"	""	"menu"
"End of Last Year"	""	"menu"
"End Time"	""	"text"
"Entry ID"	""	"text"
"Error"	""	"menu"
"Estimated/Spent Days"	""	"combobox"
"Exclude blank list item"	""	"text"
"Expiry Time"	""	"text"
"Export Tasklist As"	""	"text"
"Export Tasklist|You must select a filename that does not match the tasklist being exported."	""	"label"
"Export tasks as 'event' items"	""	"radiobutton"
"Export tasks as 'to-do' items"	""	"radiobutton"
"Export Tasks to CSV"	""	"text"
"Export Tasks to iCalendar"	""	"dialog"
"Export To"	""	"groupbox"
"Features"	""	"label"
"File Actions>Switching Tasklists"	""	"text"
"File Checking"	""	"label"
"File Link Preferences"	""	"dialog"
"File Linking"	""	"label"
"File name"	""	"label"
"File prompt"	""	"text"
"File Timestamp Change"	""	"text"
"Files of type"	""	"label"
"Filter"	""	"text"
"Filter Bar"	""	"menu"
"Filter Bar Visibility"	""	"sysheader32"
"Filterable"	""	"combobox"
"Filters"	""	"menu"
"Find"	""	"label"
"Find in Comments"	""	"dialog"
"Find in Task Titles"	""	"dialog"
"Find Tasks Filter %d"	""	"menu"
"Find what"	""	"label"
"Find/Replace"	""	"label"
"Find/Replace in Comments..."	""	"menu"
"Find/Replace in Task Titles..."	""	"menu"
"Finish"	""	"button"
"First row is header row"	""	"combobox"
"Fixed column definitions: (optional)"	""	"groupbox"
"Flag Request"	""	"text"
"Flagged"	""	"text"
"Folder"	""	"text"
"Folder prompt"	""	"text"
"Font Attributes"	""	"tooltip"
"Font Dialog"	""	"tooltip"
"Font Name"	""	"label"
"Font Size"	""	"label"
"Formatted"	""	"menu"
"Fraction (eg. 2/3)"	""	"text"
"Frequency Distributions"	""	"combobox"
"From"	""	"radiobutton"
"Gantt Preferences"	""	"tooltip"
"Go To Task"	""	"dialog"
"Go To Task..."	""	"menu"
"Graph colours"	""	"label"
"Graphs"	""	"systabcontrol32"
"Group by"	""	"checkbox"
"Group header background colour"	""	"checkbox"
"Having the following tag"	""	"checkbox"
"Heading 1"	""	"menu"
"Heading 2"	""	"menu"
"Heading 3"	""	"menu"
"Heading 4"	""	"menu"
"Heading 5"	""	"menu"
"Heat-map attribute"	""	"label"
"Heat-map scheme"	""	"label"
"Height"	""	"label"
"Hi %s, ToDoList is being updated"	""	"text"
"Hi %s, version %s is now available."	""	"text"
"Hide <none> group"	""	"combobox"
"Hide All"	""	"menu"
"Hide empty attribute values"	""	"checkbox"
"Hide empty columns"	""	"combobox"
"Hide subtasks"	""	"combobox"
"Hide tasks whose Start and Due dates do not fall on the same day"	""	"checkbox"
"Hide tasks whose Start and Due times are not set"	""	"checkbox"
"Hide tasks whose Start or Due date does not fall in the current week"	""	"checkbox"
"Hide the splitter bar between the task titles and attribute columns"	""	"checkbox"
"Hide unflagged email items"	""	"checkbox"
"Hide zero '% Complete' (0%)"	""	"checkbox"
"Hide zero values"	""	"combobox"
"High"	""	"text"
"Highest"	""	"text"
"Horizontal alignment"	""	"label"
"Horizontal Line"	""	"menu"
"iCalendar Files (*.ics)"	""	"combobox"
"If you reload the tasklist you will lose your current \nchanges.\n\nAre you sure you want to continue?"	""	"text"
"Ignore '{0}'"	""	"menu"
"Image"	""	"text"
"Image Files (*.png, *.bmp, *.ico, *.jpg, *.jpeg, *.tiff, *.gif)|*.png;*.bmp;*.ico;*.jpg;*.jpeg;*.tiff;*.gif||"	""	"text"
"Images..."	""	"tooltip"
"Import Tasklist"	""	"text"
"Import Tasks from CSV"	""	"text"
"Import Tasks from File"	""	"dialog"
"Import Tasks from Outline"	""	"dialog"
"Import Tasks from Outlook"	""	"dialog"
"Import Tasks from Tasklist"	""	"dialog"
"Import Tasks from Text"	""	"dialog"
"Import Tasks from Windows Clipboard"	""	"dialog"
"Import the first line as the project name"	""	"checkbox"
"Import UDTs..."	""	"button"
"Importance"	""	"text"
"Importing Csv File"	""	"dialog"
"Importing tasklist..."	""	"text"
"Include 'empty' values in Frequency Distribution graphs"	""	"checkbox"
"Include tasks without dates in calculations for 'Current Period'"	""	"checkbox"
"Include web link when pasting browser content"	""	"checkbox"
"Including 'Calculated Due' dates"	""	"checkbox"
"Including 'Calculated Start' dates"	""	"checkbox"
"Increase"	""	"menu"
"Increase Font Size"	""	"tooltip"
"Increase Indent"	""	"menu"
  "Increase Indent"	""	"tooltip"
"Increment Font Size"	""	"menu"
"Indent subtasks"	""	"checkbox"
"Indent subtasks at each level with"	""	"label"
"Info"	""	"menu"
"Inheritable"	""	"text"
"Inline Spell Checking"	""	"menu"
"Insert"	""	"menu"
"Insert Html"	""	"dialog"
"Insert Image"	""	"tooltip"
"Insert Link"	""	"tooltip"
"Insert Row"	""	"menu"
"Insert Table"	""	"dialog"
  "Insert Table"	""	"tooltip"
"Invalid Task ID"	""	"text"
"is due in %.0f minutes at %s"	""	"text"
"is due in %s at %s"	""	"text"
"is due now (%s)"	""	"text"
"is greater than (>)"	""	"text"
"is greater than or equal to (>=)"	""	"text"
"is less than (<)"	""	"text"
"is less than or equal to (<=)"	""	"text"
"Italic"	""	"menu"
  "Italic"	""	"tooltip"
"Justify"	""	"menu"
  "Justify"	""	"tooltip"
"Kanban"	""	"systabcontrol32"
"Kanban Board"	""	"systabcontrol32"
  "Kanban Board"	""	"checklistbox"
"Kanban Preferences"	""	"dialog"
"KB"	""	"text"
"Keep a task's time estimate synchronised with its start and due dates (and vice versa)"	""	"checkbox"
"Language Change|Support for RTL user input will be changed next time you restart ToDoList.\n\nWould you like to restart ToDoList now?"	""	"text"
"Large Icons"	""	"menu"
"Last Mod. By"	""	"text"
"Last Modification Time"	""	"text"
"Last Modified By"	""	"menu"
"Last Modified Date"	""	"menu"
"Last month"	""	"combobox"
"Last week"	""	"combobox"
"Last year"	""	"combobox"
"Layout"	""	"label"
"Left Align"	""	"tooltip"
"License"	""	"label"
"Limit colour depth of images to reduce tasklist file size"	""	"tooltip"
"Line of Best Fit"	""	"combobox"
"link"	""	"text"
"Link"	""	"menu"
"Link Options"	""	"groupbox"
"Link to the file using 'file://...'"	""	"radiobutton"
"Locate Spell Check Engine"	""	"text"
"Lock"	""	"menu"
"Lock Colour Selection"	""	"tooltip"
"Lock Task Attributes"	""	"menu"
"Locked Tasks"	""	"text"
"Log Task Time"	""	"dialog"
"Logged Time Analysis|Please check that neither the log file nor the report file are open in another application."	""	"text"
"Logged Time Analysis|The analysis completed successfully. Would you like to view the results?"	""	"text"
"Logged Time Analysis|There were no tasks found matching the specified time period.\n\nWould you like to try another time period?"	""	"text"
"Low"	""	"text"
"Low-Med"	""	"text"
"Lowest"	""	"text"
"Lunch break (added to duration)"	""	"checkbox"
"Main Toolbar"	""	"label"
"Make this list read-only"	""	"checkbox"
"Make this my automatic choice"	""	"checkbox"
"Manage edit/filter field visibility"	""	"groupbox"
"Match by task ID"	""	"radiobutton"
"Match by task title"	""	"radiobutton"
"Match case"	""	"label"
"Match whole word only"	""	"label"
"Maximise Tasklist"	""	"menu"
  "Maximise Tasklist"	""	"tooltip"
"Maximum"	""	"combobox"
"Med-High"	""	"text"
"Medium"	""	"text"
"Merge into active tasklist"	""	"radiobutton"
"Middle"	""	"combobox"
"Mileage"	""	"text"
"Milestone"	""	"text"
"Mind Map"	""	"systabcontrol32"
"Minimise to System Tray"	""	"menu"
"Minimum"	""	"combobox"
"Minimum height of each interval"	""	"label"
"Modify Reminder..."	""	"menu"
"Modify Table"	""	"dialog"
"Modify Task Reminder"	""	"text"
"Modify..."	""	"button"
"Months, mid \t\t(eg. Jan 2013)"	""	"combobox"
"Months, narrow \t\t(eg. 01/13)"	""	"combobox"
"Months, wide \t\t(eg. January 2013)"	""	"combobox"
"More Colours..."	""	"text"
"Move Column Down"	""	"tooltip"
"Move Column Up"	""	"tooltip"
"Move Down"	""	"button"
"Move end of period back one month"	""	"text"
"Move end of period forward one month"	""	"text"
"Move start of period back one month"	""	"text"
"Move start of period forward one month"	""	"text"
"Move Tool Down"	""	"tooltip"
"Move Tool Up"	""	"tooltip"
"Move Up"	""	"button"
"Move whole period back one month"	""	"text"
"Move whole period forward one month"	""	"text"
"MS Sans Serif"	""	"combobox"
"Name"	""	"sysheader32"
"Nearest Day"	""	"combobox"
"Nearest Half-Day"	""	"combobox"
"Nearest Half-Year"	""	"combobox"
"Nearest Hour"	""	"combobox"
"Nearest Month"	""	"combobox"
"Nearest Quarter"	""	"combobox"
"Nearest Week"	""	"combobox"
"Nearest Year"	""	"combobox"
"New Dependent Task Above Selected Task"	""	"menu"
"New Dependent Task Below Selected Task"	""	"menu"
"New file path"	""	"label"
"New project name"	""	"label"
"New Report Template"	""	"tooltip"
"Next >"	""	"button"
"Next Match"	""	"tooltip"
"Next/Previous {0} days"	""	"tooltip"
"No custom attributes were imported."	""	"text"
"No header row is required"	""	"combobox"
"No Reminder"	""	"text"
"No Snapping"	""	"combobox"
"No tasks were imported."	""	"text"
"Normal"	""	"menu"
"Not Yet Loaded"	""	"tooltip"
"Note: Using an ini file is great for portability and sharing preferences"	""	"label"
"Notification"	""	"text"
"Number of Allocated Tasks"	""	"text"
"Number of columns"	""	"label"
"Number of rows"	""	"label"
"Numbered List"	""	"tooltip"
"occurrences"	""	"label"
"occurs after (>)"	""	"text"
"occurs before (<)"	""	"text"
"occurs on or after (>=)"	""	"text"
"occurs on or before (<=)"	""	"text"
"Offset dates from today"	""	"checkbox"
"Offset Dates..."	""	"menu"
"Offset Task Start/Due Dates Backwards By"	""	"menu"
"Offset Task Start/Due Dates Forwards By"	""	"menu"
"One Day"	""	"menu"
"One Month"	""	"menu"
