TRANSTEXT 7.2.998.2
PRIMARY_LANGID 6
English Text	Translated Text	Item Type
"'%s' could not be found."	"'%s' kunne ikke findes."	"text"
"'%s' could not be opened (%d).\n\nPlease check that the file exists and that you have the appropriate access rights before trying again."	"'%s' kunne ikke åbnes (%d).\Kontroller at filen findes og at du har de nødvendige adgangsretttigheder før nyt forsøg..."	"text"
"'%s' could not be opened because access to the file was denied.\n\nPlease check that you have the required permissions and try again."	"'% s' kunne ikke åbnes, fordi adgang til filen blev nægtet.\n\nKontroller at du har de nødvendige tilladelser, og prøv igen."	"text"
"'%s' could not be opened because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"'% s' kunne ikke åbnes, fordi en anden bruger\n(eller et andet program) i øjeblikket har adgang til filen.\n\nPrøv igen om et øjeblik."	"text"
"'%s' could not be opened because it contains \nmalformed XML that the MSXML component could not interpret."	"'% s' kunne ikke åbnes, fordi den indeholder\nforvansket XML, som MSXML-komponenten ikke kunne fortolke."	"text"
"'%s' could not be opened because it is encrypted and you do not have the encryption component installed.\n\nPlease contact AbstractSpoon Software for more information."	"'% s' kunne ikke åbnes fordi den er krypteret, og du ikke har krypteringskomponenten installeret.\n\nKontakt venligst AbstractSpoon Software for at få flere oplysninger."	"text"
"'%s' could not be opened because the method of encryption could not be determined."	"'% s' kunne ikke åbnes, fordi krypteringsmetoden ikke kunne bestemmes."	"text"
"'%s' could not be opened because the network location is not currently accessible."	"'% s' kunne ikke åbnes, fordi netværksplaceringen ikke er tilgængelig i øjeblikket."	"text"
"'%s' could not be opened due to an unexpected error (%d)."	"'% s' kunne ikke åbnes på grund af en uventet fejl"	"text"
"'%s' could not be opened for importing.\n\nCheck that you have the necessary permissions and that the file is not open in another application."	"'% s' kunne ikke åbnes til import.\n\nKontroller at du har de nødvendige tilladelser og at filen ikke er åben i et andet program."	"text"
"'%s' could not be saved because access to the file was denied.\n\nPlease select another filename."	"'% s' kunne ikke gemmes, fordi adgang til filen blev nægtet.\n\nVælg et andet filnavn."	"text"
"'%s' could not be saved because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"'% s' kunne ikke gemmes, fordi en anden bruger\n(eller et andet program) i øjeblikket har adgang til filen.\n\nPrøv igen om et øjeblik."	"text"
"'%s' could not be saved because the file is read-only.\n\nPlease select another filename."	"'% s' kunne ikke gemmes, fordi filen er skrivebeskyttet.\n\nVælg et andet filnavn."	"text"
"'%s' could not be saved due to an unexpected error (%d)."	"'% s' kunne ikke gemmes på grund af en uventet fejl (% d)."	"text"
"'%s' could not be saved due to insufficient disk space.\n\nPlease select another filename."	"'% s' kunne ikke gemmes på grund af utilstrækkelig diskplads.\n\nVælg et andet filnavn."	"text"
"'%s' does not appear to be a valid tasklist."	"'%s' virker ikke til at være en gyldig opgaveliste."	"text"
"'%s' has no tasks due by the end of next month"	"'%s' har ikke nogle opgaver der er forfaldne i slutningen af næste måned"	"text"
"'%s' has no tasks due by the end of next week"	"'%s' har ikke nogle opgaver der er forfaldne i slutningen af næste uge"	"text"
"'%s' has no tasks due by the end of this month"	"'%s' har ikke nogle opgaver der er forfaldne i slutningen af denne måned"	"text"
"'%s' has no tasks due by the end of this week"	"'%s' har ikke nogle opgaver der er forfaldne i slutningen af denne uge"	"text"
"'%s' has no tasks due by today"	"'%s' har ikke nogle opgaver der er forfaldne i dag"	"text"
"'%s' has no tasks due by tomorrow"	"'%s' har ikke nogle opgaver der er forfaldne i morgen"	"text"
"'%s' must be checked out before it can be saved."	"'%s' skal checkes ud før den kan gemmes."	"text"
"'Bar' colour for tasks having no colour"	"Bjælkefarve for opgaver uden farve"	"checkbox"
"'CTRL + click' to follow link"	"'CTRL' + 'klik' for at følge linket"	"tooltip"
"'Due Today' task colour"	"'Forfalden i dag' opgavefarve"	"checkbox"
"'Due' task colour"	"'Forfalden' opgavefarve"	"checkbox"
"'Leaf' tasks"	"'Blad' opgaver"	"menu"
"'New Subtask' button places subtask"	"Knappen 'Ny underopgave' placerer underopgave"	"label"
"'New Task' button places task"	"Knappen 'Ny opgave' placerer opgave"	"label"
"'Non-working hours' colour"	"Farve for timer udenfor arbejdstid"	"checkbox"
"'Overlapping' tasks colour"	"Farve for overlappende opgaver"	"checkbox"
"'Stack' comments above (or left of) edit fields"	"Stabl kommentarer ovenfor (eller til venstre for) redigeringsfelter"	"checkbox"
"'Stack' edit fields and comments when they occupy the same position (left, right or below)"	"Stabl redigeringsfelter og kommentarer når de indtager den samme position (venstre, højre eller nedenfor)"	"checkbox"
"'Started' task colour"	"Opgavefarve for startede opgaver"	"checkbox"
"'Starts Today' task colour"	"Opgavefarve for starter i dag"	"checkbox"
"'Today' colour"	"Farve for i dag"	"checkbox"
"'Weekend' colour"	"Farve for weekend"	"checkbox"
"'{0}' appears in {1} tasks"	"'{0}' vises i {1} opgaver"	"tooltip"
"(completed: %s)"	"(afsluttet: %s)"	"text"
"(handler not installed)"	"(handler ikke installeret)"	"label"
"(Note: You should only use this option if you are certain that the incoming tasks will have the correct task IDs)"	"(OBS: Brug kun denne option hvis du er sikker på at indkommende opgaver har det rigtige opgave-ID.)"	"label"
"(paused)"	"(sat i pause)"	"text"
"(Relative)"	"(Relativ)"	"text"
"(untitled)"	"(unavngivet)"	"text"
"(Week {0})"	"(Uge {0})"	"label"
"- Fixed Columns -"	"- Faste kolonner -"	"combobox"
"- unnamed -"	"- unavngivet -"	"text"
"-ab <alloc by>\tSets the 'Allocated By' for the currently selected task"	"-ab <alloc by>\tSætter 'Tildelt af' for den valgte opgave"	"text"
"-at <alloc to>\tSets the 'Allocated To' for the currently selected task"	"-at <alloc to>\tSætter 'Tildelt til' for den valgte opgave"	"text"
"-bid <task id>\tSpecifies the sibling task below which to create the new task"	"-bid <task id>\tAngiver søskendeopgaven hvorunder den nye opgave skal oprettes"	"text"
"-c <categories>\tSets the 'Categories' for the currently selected task"	"-c <categories>\tSæt 'Kategori' for den valgte opgave"	"text"
"-ca <attribute id> <attribute value>\tSets the value for the specified custom attribute ID for the currently selected task"	"-ca <attribute id> <attribute value>\tIndstiller værdien for den angivne brugerdefinerede egenskabs-ID for den aktuelt valgte opgave"	"text"
"-cd <date>\tSets the 'Completion Date' for the currently selected task"	"-cd <date>\tSætter 'Slutdato' for den valgte opgave"	"text"
"-cm <comments>\tAdds to the 'Comments' for the currently selected task"	"-cm <Kommentar>\tFøjes til 'Kommentar' for den aktuelt valgte opgave"	"text"
"-cmd <id>\tSends the specified command to ToDoList's main window"	"-cmd <id>\tSender den angivne kommando til ToDoLists hovedvindue"	"text"
"-copy <attrib1> <attrib2>\tCopies the value for 'attrib1' to 'attrib2' for the currently selected task"	"-copy <attrib1> <attrib2>\tKopierer værdien af 'attrib1' til 'attrib2' for den valgte opgave"	"text"
"-cs <cost>\tSets the 'Cost' for the currently selected task"	"-cs <cost>\tSæt 'Pris' for den valgte opgave"	"text"
"-ct <time>\tSets the 'Completion Time' for the currently selected task"	"-ct <time>\tSæt 'Sluttid' for den valgte opgave"	"text"
"-dd <date>\tSets the 'Due Date' for the currently selected task"	"-dd <date>\tSætter 'Forfaldsdato' for den valgte opgave"	"text"
"-dp <id>\tSets the 'Dependencies' for the currently selected task"	"-dp <id>\tSæt 'Afhængighed' for den valgte opgave"	"text"
"-dt <time>\tSets the 'Due Time' for the currently selected task"	"-dt <time>\tSætter 'Forfaldstid' for den valgte opgave"	"text"
"-e\tStarts ToDoList without reloading any previously open tasklists"	"-e\tStarter ToDoList uden at genindlæse tidligere åbne opgavelister"	"text"
"-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened"	"-f <filepath2>[|<filepath3>|<filepath4>]\tTillader åbning af flere tasklister"	"text"
"-fr <path>\tSets the 'File Link' for the currently selected task"	"-fr <path>\tIndsætter 'Fillink' for den aktuelt valgte opgave"	"text"
"-g\tEnables logging"	"-g\tAktiverer logning"	"text"
"-h, -help, -?\tDisplays a message box showing all the available commandline options"	"-h, -help, -?\tViser et vindue med alle tilgængelige kommandolinjemuligheder"	"text"
"-i <inipath>\tSpecifies an alternative settings file path"	"-i <inipath>\tAngiver en alternativ indstillingsfils filsti"	"text"
"-l <task link>\tOpens the specified tasklist and selects the specified task"	"-l <task link>\tÅbner den valgte opgaveliste og vælger den udvalgte opgave"	"text"
"-m <filepath>\tImports the specified file"	"-m <filepath>\tImporterer den udvalgte fil"	"text"
"-md <date>\tSets the 'Creation Date' of the newly created task"	"-md <date>\tSætter 'Oprettelsesdato ' for den nyoprettede opgave"	"text"
"-mt <time>\tSets the 'Creation Time' of the newly created task"	"-mt <time>\tSætter 'Oprettelsestid' for den nyoprettede opgave"	"text"
"-nt <title>\tCreates a new task in the active tasklist with the specified title"	"-nt <title>\tOpretter en ny opgave i den aktive opgaveliste med den angivne titel"	"text"
"-p <priority>\tSets the 'Priority' for the currently selected task"	"-p <priority>\tSætter 'Prioritet' for den valgte opgave"	"text"
"-pc <percentage>\tSets the 'Percentage Completion' for the currently selected task"	"-pc <percentage>\tSætter '% Færdig' for den valgte opgave"	"text"
"-pid <task id>\tSpecifies the parent task in which to create the new task"	"-pid <task id>\tAngiver det ophav hvor den nye opgave skal oprettes"	"text"
"-r <risk>\tSets the 'Risk' for the currently selected task"	"-r <Risiko>\tSæt 'Risiko' for den valgte opgave"	"text"
"-s <status>\tSets the 'Status' for the currently selected task"	"-s <Status>\tSætter 'Status' for den valgte opgave"	"text"
"-sd <date>\tSets the 'Start Date' for the currently selected task"	"-sd <dato >\tSætter 'Startdato' for den valgte opgave"	"text"
"-st <time>\tSets the 'Start Time' for the currently selected task"	"-st <tid>\tSætter starttid for den valgte opgave"	"text"
"-te <hrs>\tSets the 'Time Estimate' for the currently selected task"	"-te <hrs>\tSæt tidsestimat for den valgte opgave"	"text"
"-tg <tags>\tSets the 'Tags' for the currently selected task"	"-tg <tags>\tSætter etiket for den valgte opgave"	"text"
"-tid <task id>\tSelects the specified task in the active tasklist"	"-tid <id>\tVælger den angivne opgave i den aktive opgaveliste"	"text"
"-ts <hrs>\tSets the 'Time Spent' for the currently selected task"	"-ts <hrs>\tSæt 'Tidsforbrug' for den valgte opgave"	"text"
"-tt <title>\tSets the 'Title' for the currently selected task"	"-tt <Titel>\tSæt 'Titel' for den valgte opgave"	"text"
"-tv <version>\tSets the 'Version' for the currently selected task"	"-tv <Version>\tSætter 'Version' for den valgte opgave"	"text"
"-v\tForces ToDoList to startup visible regardless of its last saved state"	"-v\tTvinger ToDoList til  synlig opstart uanset dens sidst gemte tilstand"	"text"
"-x\tTurns off password prompting except when first loading an encrypted tasklist"	"-x\tSlår anmodning om adgangskode fra undtagen når der først indlæses en krypteret opgaveliste"	"text"
"-xid <ext_id>\tSets the 'external ID' for the currently selected task"	"-xid <ext_id>\tSætter eksternt ID for den valgte opgave"	"text"
"-z\tStores attribute visibility settings within each tasklist"	"-z\tGemmer egenskabers synlighedsindstillinger i den enkelte opgaveliste"	"text"
"...maps to Column Name in File"	"...binder sig til kolonnetitel i fil"	"sysheader32"
"...maps to Task Attribute"	"...binder sig til opgaveegenskaber"	"sysheader32"
"0 (Lowest)"	"0 (laveste)"	"combobox"
"0 (zero) is not a valid task ID"	"0 (nul) er ikke et gyldigt opgave-ID."	"text"
"0 minutes"	"0 minutter"	"combobox"
"1 (Low)"	"1 (lav)"	"combobox"
"1 (Very Low)"	"1 (meget lav)"	"combobox"
"1 Day View"	"1-dags-visning"	"tooltip"
"1 minute"	"1 minut"	"combobox"
"1 month"	"1 måned"	"combobox"
"1 space"	"1 mellemrum"	"combobox"
"1 task selected (%d)"	"1 opgave valgt (ID: %d)"	"text"
"1 Week"	"1 uge"	"combobox"
"1. Where do you want ToDoList to store your program settings ?"	"1. Hvor ønsker du at ToDoList skal gemme dine programindstillinger?"	"label"
"1st subtask level"	"Underniveau 1"	"menu"
"2 (Low)"	"2 (lav)"	"combobox"
"2 days"	"2 dage"	"combobox"
"2 hours"	"2 timer"	"combobox"
"2 minutes"	"2 minutter"	"combobox"
"2 months"	"2 måneder"	"combobox"
"2 spaces"	"2 mellemrum"	"combobox"
"2 Weeks"	"2 uger"	"combobox"
"2 weeks"	"2 uger"	"combobox"
"2. Do you want to be able to share your tasklists on a network ?"	"2. Ønsker du mulighed for at dele dine opgavelister med andre i et netværk?"	"label"
"2nd subtask level"	"Underniveau 2"	"menu"
"3 (Low)"	"3 (lav)"	"combobox"
"3 (Low-Med)"	"3 (lav-middel)"	"combobox"
"3 Day View"	"3-dages-visning"	"tooltip"
"3 days"	"3 dage"	"combobox"
"3 hours"	"3 timer"	"combobox"
"3 months"	"3 måneder"	"combobox"
"3 Weeks"	"3 uger"	"combobox"
"3 weeks"	"3 uger"	"combobox"
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	"3. Hvilke kolonner vil du se fra start?\n\nBemærk: Du kan ændre dette valg senere ved hjælp af 'Vis>Tilpas kolonner'"	"label"
"3rd Party Storage"	"Lagring ved 3die part"	"menu"
"3rd Party Storage %d"	"Lagring ved 3die part %d"	"menu"
"3rd subtask level"	"Underniveau 3"	"menu"
"4 (Medium)"	"4 (middel)"	"combobox"
"4 days"	"4 dage"	"combobox"
"4 hours"	"4 timer"	"combobox"
"4 months"	"4 måneder"	"combobox"
"4 spaces"	"4 mellemrum"	"combobox"
"4 Weeks"	"4 uger"	"combobox"
"4 weeks"	"4 uger"	"combobox"
"4. Do you want to keep the user interface as simple as possible ?"	"4. Ønsker du at holde brugerfladen så enkel som mulig?"	"label"
"4th subtask level"	"Underniveau 4"	"menu"
"5 (Medium)"	"5 (middel)"	"combobox"
"5 days"	"5 dage"	"combobox"
"5 hours"	"5 timer"	"combobox"
"5 minutes"	"5 minutter"	"combobox"
"5 months"	"5 måneder"	"combobox"
"5 pt"	"5 pt"	"combobox"
"5 Weeks"	"5 uger"	"combobox"
"5. Do you want to view a sample tasklist to help you get started ?"	"5. Ønsker du at se et eksempel på en opgaveliste som hjælp med at komme i gang?"	"label"
"5th subtask level"	"Underniveau 5"	"menu"
"6 (Medium)"	"6 (middel)"	"combobox"
"6 days"	"6 dage"	"combobox"
"6 hours"	"6 timer"	"combobox"
"6 months"	"6 måneder"	"combobox"
"6 pt"	"6 pt"	"combobox"
"6 Weeks"	"6 uger"	"combobox"
"6th subtask level"	"Underniveau 6"	"menu"
"7 (High)"	"7 (høj)"	"combobox"
"7 (Med-High)"	"7 (middel-høj)"	"combobox"
"7 Day Rolling Average"	"7 dage udjævnet gennemsnit"	"combobox"
"7 Day View"	"7-dages-visning"	"tooltip"
"7 days / 1 week"	"7 dage / 1 uge"	"combobox"
"7 pt"	"7 pt"	"combobox"
"7 Weeks"	"7 uger"	"combobox"
"7th subtask level"	"Underniveau 7"	"menu"
"8 (High)"	"8 (høj)"	"combobox"
"8 pt"	"8 pt"	"combobox"
"8 spaces"	"8 mellemrum"	"combobox"
"8 Weeks"	"8 uger"	"combobox"
"8th subtask level"	"Underniveau 8"	"menu"
"9 (High)"	"9 (høj)"	"combobox"
"9 (Very High)"	"9 (meget høj)"	"combobox"
"9 months"	"9 måneder"	"combobox"
"9 pt"	"9 pt"	"combobox"
"9 Weeks"	"9 uger"	"combobox"
"9th subtask level"	"Underniveau 9"	"menu"
"10 (Highest)"	"10 (højeste)"	"combobox"
"10 minutes"	"10 minutter"	"combobox"
"10 pt"	"10 pt"	"combobox"
"10 seconds"	"10 sekunder"	"combobox"
"11 pt"	"11 pt"	"combobox"
"12 hours"	"12 timer"	"combobox"
"12 months / 1 year"	"12 måneder / 1 år"	"combobox"
"12 pt"	"12 pt"	"combobox"
"14 pt"	"14 pt"	"combobox"
"15 minutes"	"15 minutter"	"combobox"
"16 pt"	"16 pt"	"combobox"
"18 pt"	"18 pt"	"combobox"
"20 minutes"	"20 minutter"	"combobox"
"20 pt"	"20 pt"	"combobox"
"20 seconds"	"20 sekunder"	"combobox"
"24 hours / 1 day"	"24 timer / 1 dag"	"combobox"
"30 Day Rolling Average"	"30 dage udjævnet gennemsnit"	"combobox"
"30 minutes"	"30 minutter"	"combobox"
"30 seconds"	"30 sekunden"	"combobox"
"45 minutes"	"45 minutter"	"combobox"
"60 minutes"	"60 minutter"	"combobox"
"60 minutes / 1 hour"	"60 minutter  / 1 time"	"combobox"
"60 seconds"	"60 sekunder"	"combobox"
"90 Day Rolling Average"	"90 dage udjævnet gennemsnit"	"combobox"
"120 seconds"	"120 sekunder"	"combobox"
"< Back"	"< tilbage"	"button"
"<any date>"	"<hvilkensomhelst dato>"	"text"
"<any>"	"<hvilkensomhelst>"	"combobox"
"<anyone>"	"<hvemsomhelst>"	"text"
"<Existing Custom Attribute>"	"<Eksisterende brugerdefinereret egenskab>"	"combobox"
"<filepath>\tOpens/selects the specified tasklist"	"<filsti>\tÅbner/vælger den angivne opgaveliste"	"text"
"<multiple formats>"	"<flere formater>"	"text"
"<New Allocation>"	"<Ny tildeling>"	"text"
"<New Button>"	"<ny knap>"	"text"
"<New Column>"	"<ny kolonne>"	"text"
"<New Custom Attribute (List)>"	"<Ny brugerdefinereret egenskab (liste)>"	"combobox"
"<New Custom Attribute>"	"<Ny brugerdefinereret egenskab>"	"combobox"
"<New Rule>"	"<Ny regel>"	"text"
"<no date>"	"<ingen dato >"	"text"
"<no sound>"	"<ingen lyd>"	"text"
"<nobody>"	"<ingen>"	"text"
"<none>"	"<ingen>"	"combobox"
"<separator>"	"<skilletegn>"	"text"
"<specific date>"	"<bestemt dato >"	"text"
"<Tasklist Attached>"	"<Opgaveliste vedhæftet>"	"text"
"<unknown format>"	"<ukendt format>"	"combobox"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	"En forbindelse til '%s' kunne ikke etableres.\n\nØnsker du at kontrollere opsætning og prøve igen?"	"text"
"a screensaver is running or the desktop is locked"	"En skærmskåner blokerer eller brugerfladen er låst"	"checkbox"
"A simple and effective way to keep on top of your daily tasks"	"En enkel, effektiv måde at styre dine daglige opgaver på (Freeware)."	"label"
"A task with an ID of '%d' could not be found in the active tasklist"	"En opgave med ID '%d' kunne ikke findes i den aktive opgaveliste"	"text"
"AaBbYyZz"	"AaBbØøÅå"	"label"
"About"	"Om"	"dialog"
"About ToDoList"	"Om ToDoList"	"menu"
"About..."	"Om..."	"menu"
"Above Priority"	"Prioritet højere end"	"label"
"Above Risk"	"Risiko højere end"	"label"
"Above selected task"	"Over den valgte opgave"	"combobox"
"Above Task"	"Over denne opgave"	"menu"
"Accumulated"	"Akkumuleret"	"combobox"
"Activate Filter"	"Aktivér filter"	"menu"
"Activate Task View"	"Aktivér opgavevisning"	"menu"
"Active Date Range (%s)"	"Aktivt datoområde (%s)"	"label"
"Active Dictionary"	"Aktiv ordbog"	"label"
"Active Keyboard Shortcuts"	"Aktive tastaturgenveje"	"dialog"
"Active tasklist"	"Aktive opgaveliste"	"radiobutton"
"Active Tasklist"	"Aktive opgaveliste"	"menu"
"Active tasklist only"	"Kun aktive opgavelister"	"radiobutton"
"Active Tasks"	"Aktive opgaver"	"text"
"Actual Work"	"Faktisk arbejde"	"text"
"Add Dependency"	"Tilføj afhængighed"	"tooltip"
"Add dividing line"	"Tilføj skillelinie"	"checkbox"
"Add Rule"	"Tilføj regel"	"tooltip"
"Add Task Dependency"	"Tilføj opgaveafhængighed"	"menu"
"Add Task File Link..."	"Tilføj link til opgaveliste..."	"menu"
"Add Tasklist to Source Control"	"Tilføj opgaveliste til versionsstyring"	"menu"
"Add Time to Task Log File"	"Tilføj tid til opgave-logfil..."	"menu"
"Add Tracked Time"	"Tilføj registreret tid"	"tooltip"
"Adjust allocations equally"	"Juster tildelinger ligeligt"	"radiobutton"
"Adjust allocations in proportion to their existing values"	"Juster tildelinger i forhold til deres eksisterende værdier"	"radiobutton"
"Adjust Task % Completion to match today's date"	"Juster opgavefærdiggørelse i % i forhold til dags dato"	"menu"
"Adjusted"	"Justeret"	"text"
"After completing a task, set its 'Status' to"	"Efter en opgave er afsluttet, sæt 'Status' til"	"checkbox"
"After Loading a Tasklist"	"Efter hentning af en opgaveliste"	"label"
"After selected task"	"Efter den valgte opgave"	"combobox"
"Aggregate cost for the selected tasks"	"Totale omkostninger for valgte opgave(r)"	"text"
"Aggregate time estimate for the selected tasks"	"Total tidsvurdering for valgte opgave(r)"	"text"
"Aggregate time spent on the selected tasks"	"Totalt tidsforbrug for valgte opgave(r)"	"text"
"Alignment"	"Tilretning"	"label"
"Alignment on page"	"Tilretning på side"	"label"
"All"	"Alle"	"combobox"
"All attributes"	"Alle egenskaber"	"radiobutton"
"All Files (*.*)"	"Alle filer (*.*)"	"combobox"
"All Files (*.*)|*.*||"	"Alle filer (*.*)|*.*||"	"text"
"all open tasklists"	"alle åbne opgavelister"	"combobox"
"All open tasklists"	"Alle åbne opgavelister"	"combobox"
"All tasklists"	"Alle opgavelister"	"radiobutton"
"All tasks"	"Alle opgaver"	"radiobutton"
"All Tasks"	"Alle opgaver"	"menu"
"Alloc By"	"Tildelt af"	"sysheader32"
"Alloc To"	"Tildelt til"	"sysheader32"
"Allocated by"	"Tildelt af"	"label"
"Allocated By"	"Tildelt af"	"menu"
"Allocated By Frequency"	"Tildelt af - hyppighed"	"combobox"
"Allocated To"	"Tildelt til"	"menu"
"Allocated to"	"Tildelt til"	"label"
"Allocated To Frequency"	"Tildelt til - hyppighed"	"combobox"
"Allocations"	"Tildelinger"	"label"
"Allow editing of task references"	"Tillad editering af opgavereferencer"	"checkbox"
"Allow multi selection in the filter droplists"	"Tillad mængdevalg i filtreringslisterne"	"checkbox"
"Allow multiple instances of ToDoList"	"Tillad flere instanser af ToDoList"	"checkbox"
"Allow time-tracking on parent tasks"	"Tillad tidregistrering på ophavsopgaver"	"checkbox"
"Alpha Release"	"Alpha-version"	"text"
"Also add time to task's time spent"	"Tilføj også tid til opgavens forbrugte tid"	"checkbox"
"Alternate line colour"	"Alternativ linjefarve"	"checkbox"
"Always export task ID and Parent task ID"	"Eksportér altid opgave-ID og ophavs-ID"	"checkbox"
"Always hide parent tasks in List View"	"Gem altid ophav i listevisning"	"checkbox"
"Always on Top"	"Altid i forgrunden"	"tooltip"
"Always prompt me to choose"	"Bed mig om at vælge hver gang"	"checkbox"
"Always show 'Backlog' column"	"Vis altid kolonnen 'Backlog'"	"checkbox"
"Always show all available fields"	"Vis altid alle tilgængelige felter"	"radiobutton"
"Always show all fields"	"Vis altid alle felter"	"radiobutton"
"Always show ToDoList when it starts up"	"Vis altid ToDoList ved opstart"	"checkbox"
"Always sort completed tasks below other tasks"	"Sortér altid afsluttede opgaver under andre opgaver"	"checkbox"
"Analyse Logged Time"	"Analysér logget tid"	"dialog"
"Analyse Logged Time..."	"Analysér logget tid..."	"menu"
"and"	"og"	"combobox"
"And then stop the timer"	"Og stop så timeren"	"label"
"And/Or"	"Og/eller"	"sysheader32"
"Anonymous Login"	"Gør login anonymt"	"checkbox"
"Any category can match"	"Hvilken som helst kategori matcher"	"text"
"Any person can match"	"Hvilken som helst person matcher"	"text"
"Any tag can match"	"Hvilken som helst etiket matcher"	"text"
"Any text field"	"Hvilket som helst tekstfelt"	"text"
"Any text field (eg. Allocated To, External ID, etc)"	"Hvilket som helst tekstfelt (f.eks. 'Tildelt til', 'Eksternt ID' osv.)"	"radiobutton"
"Append the following text when pasting the 'Date/Time'"	"Tilføj følgende tekst, når du indsætter 'Dato/tid'"	"checkbox"
"Append the user's 'Created By' name when pasting the 'Date/Time'"	"Tilføj aktiv brugers 'Oprettet af' når 'dato/tid' klippes ind"	"checkbox"
"Application"	"Program"	"label"
"Apply"	"Anvend"	"button"
"Apply as Filter"	"Anvend som filter"	"button"
"Apply changes to"	"Tilføj ændringer til"	"groupbox"
"archive"	"arkivér"	"text"
"Archive Completed Tasks"	"Arkivér afsluttede opgaver"	"menu"
"Archive completed tasks"	"Arkivér afsluttede opgaver"	"checkbox"
"Archive Selected Tasks"	"Arkivér valgte opgaver"	"menu"
"Archiving"	"Arkivér"	"label"
"Are you sure you want to delete all the tasks in this tasklist?"	"Ønsker du virkelig at slette alle opgaver i denne opgaveliste?"	"text"
"Are you sure you want to delete the application folder and its entire contents?"	"Er du sikker på at du ønsker at slette programfolderen med alt indhold?"	"text"
"Are you sure you want to delete the selected tasks?"	"Er du sikker på at du vil slette de valgte opgaver?"	"text"
"Are you sure you want to export all open tasklists to '%s'?"	"Ønsker du virkelig at eksportere alle aktive opgavelister til  '%s' ?"	"text"
"Are you sure you want to export the active tasklist to '%s'?"	"Ønsker du virkelig at eksportere den aktive opgaveliste til  '%s' ?"	"text"
"Are you sure you want to overwrite '%s' with the results of this export?"	"Ønsker du virkelig at overskrive '%s' med resultatet af denne eksport?"	"text"
"Arguments"	"Argumenter"	"label"
"as a tasklist"	"som en opgaveliste"	"combobox"
"as text in the email body"	"som tekst i e-mail"	"combobox"
"Ascending"	"Stigende"	"checkbox"
"Ask me if I want to reload it"	"Spørg om jeg ønsker at genhente"	"combobox"
"Ask me what to do"	"Spørg hvad der skal gøres"	"combobox"
"Assign"	"Tildel"	"button"
"At Bottom"	"Underst"	"menu"
"At bottom of selected task"	"Under den valgte opgave"	"combobox"
"At Bottom of Task"	"Under opgave"	"menu"
"At Bottom of Task's Parent"	"Under opgavens ophav"	"menu"
"At bottom of tasklist"	"Underst i opgaveliste"	"combobox"
