TRANSTEXT 7.1.997.12
PRIMARY_LANGID 27
English Text	Translated Text	Item Type
"-dd <date>\tSets the 'Due Date' for the currently selected task"	""	"text"
"-dp <id>\tSets the 'Dependency(s)' for the currently selected task"	""	"text"
"-dt <time>\tSets the 'Due Time' for the currently selected task"	""	"text"
"-e\tStarts ToDoList without reloading any previously open tasklists"	""	"text"
"-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened"	""	"text"
"-fr <path>\tSets the 'File Link' for the currently selected task"	""	"text"
"-g\tEnables logging"	""	"text"
"-h, -help, -?\tDisplays a message box showing all the available commandline options"	""	"text"
"-i <inipath>\tSpecifies an alternative settings file path"	""	"text"
"-l <task link>\tOpens the specified tasklist and selects the specified task"	""	"text"
"-m <filepath>\tImports the specified file"	""	"text"
"-md <date>\tSets the 'Creation Date' of the newly created task"	""	"text"
"-mt <time>\tSets the 'Creation Time' of the newly created task"	""	"text"
"-nt <title>\tCreates a new task in the active tasklist with the specified title"	""	"text"
"-p <priority>\tSets the 'Priority' for the currently selected task"	""	"text"
"-pc <percentage>\tSets the 'Percentage Completion' for the currently selected task"	""	"text"
"-pid <task id>\tSpecifies the parent task in which to create the new task"	""	"text"
"-r <risk>\tSets the 'Risk' for the currently selected task"	""	"text"
"-s <status>\tSets the 'Status' for the currently selected task"	""	"text"
"-sd <date>\tSets the 'Start Date' for the currently selected task"	""	"text"
"-st <time>\tSets the 'Start Time' for the currently selected task"	""	"text"
"-te <hrs>\tSets the 'Time Estimate' for the currently selected task"	""	"text"
"-tg <tags>\tSets the 'Tag(s)' for the currently selected task"	""	"text"
"-tid <task id>\tSelects the specified task in the active tasklist"	""	"text"
"-ts <hrs>\tSets the 'Time Spent' for the currently selected task"	""	"text"
"-tv <version>\tSets the 'Version' for the currently selected task"	""	"text"
"-v\tForces ToDoList to startup visible regardless of its last saved state"	""	"text"
"-x\tTurns off password prompting except when first loading an encrypted tasklist"	""	"text"
"-xid <ext_id>\tSets the 'external ID' for the currently selected task"	""	"text"
"-z\tStores attribute visibility settings within each tasklist"	""	"text"
"0 (zero) is not a valid task ID"	""	"text"
"1 month"	""	"combobox"
"1. Where do you want ToDoList to store your program settings ?"	""	"label"
"12 months / 1 year"	""	"combobox"
"2 months"	""	"combobox"
"2. Do you want to be able to share your tasklists on a network ?"	""	"label"
"3 months"	""	"combobox"
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	""	"label"
"3rd Party Storage %d"	""	"menu"
"3rd Party Storage"	""	"menu"
"4 months"	""	"combobox"
"4. Do you want to keep the user interface as simple as possible ?"	""	"label"
"5 months"	""	"combobox"
"5. Do you want to view a sample tasklist to help you get started ?"	""	"label"
"6 months"	""	"combobox"
"9 months"	""	"combobox"
"< Back"	""	"button"
"<New Button>"	""	"text"
"<New Column>"	""	"text"
"<Tasklist Attached>"	""	"text"
"<any date>"	""	"text"
"<filepath>\tOpens/selects the specified tasklist"	""	"text"
"<multiple formats>"	""	"text"
"<no date>"	""	"text"
"<nobody>"	""	"text"
"<separator>"	""	"text"
"<specific date>"	""	"text"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	""	"text"
"A task with an ID of '%d' could not be found in the active tasklist"	""	"text"
"AaBbYyZz"	""	"label"
"Accumulated"	""	"combobox"
"Active Tasks"	""	"text"
"Active tasklist only"	""	"radiobutton"
"Actual Work"	""	"text"
"Add Dependency"	""	"tooltip"
"Add Task Dependency"	""	"menu"
"Add Tasklist to Source Control"	""	"menu"
"Add Tracked Time"	""	"tooltip"
"Adjusted"	""	"text"
"After completing a task, set its 'Status' to"	""	"checkbox"
"Alignment"	""	"label"
"All Files (*.*)"	""	"combobox"
"All Files (*.*)|*.*||"	""	"text"
"All tasklists"	""	"radiobutton"
"Alloc By"	""	"sysheader32"
"Alloc To"	""	"sysheader32"
"Allocated By:\t"	""	"text"
"Allocated To:\t"	""	"text"
"Allow editing of task references"	""	"checkbox"
"Alpha Release"	""	"text"
"Always hide parent tasks in List View"	""	"checkbox"
"Always on Top"	""	"tooltip"
"Always prompt me to choose"	""	"checkbox"
"Always show 'Backlog' column"	""	"checkbox"
"Always show all available fields"	""	"radiobutton"
"Always show all fields"	""	"radiobutton"
"Analyse Logged Time"	""	"dialog"
"Analyse Logged Time..."	""	"menu"
"And then stop the timer"	""	"label"
"Any tag can match"	""	"text"
"Any text field (eg. Allocated To, External ID, etc)"	""	"radiobutton"
"Append the following text when pasting the 'Date/Time'"	""	"checkbox"
"Append the user's 'Created By' name when pasting the 'Date/Time'"	""	"checkbox"
"Application"	""	"label"
"Apply changes to"	""	"groupbox"
"Archive Selected Task(s)"	""	"menu"
"Are you sure you want to delete all the tasks in this tasklist?"	""	"text"
"Are you sure you want to delete the application folder and its entire contents?"	""	"text"
"Are you sure you want to delete the selected task(s)?"	""	"text"
"Are you sure you want to export all open tasklists to '%s'?"	""	"text"
"Are you sure you want to export the active tasklist to '%s'?"	""	"text"
"Are you sure you want to overwrite '%s' with the results of this export?"	""	"text"
"Attribute Details"	""	"groupbox"
"Attribute Label"	""	"text"
"Attribute Value(s)"	""	"sysheader32"
"Attribute Visibility"	""	"dialog"
"Attribute to 'track'"	""	"label"
"Auto-calculate parent task dates to include all subtasks"	""	"checkbox"
"Auto-scroll to task when selecting"	""	"checkbox"
"Automatic"	""	"text"
"Automatically generate columns from task attribute values"	""	"radiobutton"
"Automatically resort after editing"	""	"checkbox"
"Available Commandline Options"	""	"dialog"
"Background Colour"	""	"tooltip"
"Backing-up installation folder..."	""	"text"
"Backlog"	""	"sysheader32"
"Backup to folder"	""	"label"
"Backwards By"	""	"menu"
"Backwards"	""	"combobox"
"Bar Visibility"	""	"menu"
"Bcc"	""	"text"
"Before you can download updates you need to install the Web Update Wizard component (and then try again).\n\nWould you like to download the Web Update Wizard now?"	""	"text"
"Before you can spell check for the first time you need \nto specify the location of the Spell Checker."	""	"text"
"Beta Release"	""	"text"
"Billing Info"	""	"text"
"Breakdown"	""	"groupbox"
"Burndown"	""	"combobox"
"By Day"	""	"radiobutton"
"By Month"	""	"radiobutton"
"By Task"	""	"radiobutton"
"By Week"	""	"radiobutton"
"Calculate missing 'Due' dates as"	""	"groupbox"
"Calculate missing 'Start' dates as"	""	"groupbox"
"Calculate missing 'due' dates as being the later of the task's start date and 'today'."	""	"checkbox"
"Calculate missing 'start' dates as being the earlier of the task's due date and 'today'."	""	"checkbox"
"Calendar Preferences"	""	"dialog"
"Calendar"	""	"systabcontrol32"
"Category:\t"	""	"text"
"Cc"	""	"text"
"Centre"	""	"combobox"
"Change..."	""	"button"
"Checkbox"	""	"text"
"Checked in (read-only)"	""	"text"
"Checked out"	""	"text"
"Checkin Tasklist"	""	"text"
"Checkout Tasklist for Editing"	""	"text"
"Cleanup Ini Preferences"	""	"dialog"
"Cleanup Ini Preferences..."	""	"menu"
"Clear Focused Task Attribute"	""	"menu"
"Clear Task Attribute"	""	"menu"
"Clear"	""	"menu"
"Clipboard text"	""	"label"
"Close"	""	"button"
"Colour Scheme"	""	"label"
"Colour bar by task priority"	""	"checkbox"
"Colour task titles by"	""	"radiobutton"
"Colours"	""	"label"
"Column Title"	""	"text"
"Column Visibility"	""	"sysheader32"
"Column count"	""	"label"
"Column title"	""	"label"
"Column width"	""	"label"
"Columns"	""	"label"
"Comment"	""	"label"
"Comments:\t"	""	"text"
"Companies"	""	"text"
"Completed:\t"	""	"text"
"Completion Checkbox"	""	"text"
"Completion Date"	""	"checkbox"
"Confidential"	""	"text"
"Configure..."	""	"button"
"Confirm Addition"	""	"text"
"Confirm Delete"	""	"text"
"Confirm Overwrite"	""	"text"
"Confirm Password"	""	"label"
"Confirm Reload"	""	"text"
"Contribution"	""	"sysheader32"
"Contributor"	""	"sysheader32"
"Contributors"	""	"label"
"Control each field individually"	""	"radiobutton"
"Conversation Topic"	""	"text"
"Convert selected object between types\nConvert Object"	""	"text"
"Copy (More)"	""	"menu"
"Copy Formatting"	""	"menu"
"Copy Link"	""	"menu"
"Copy Task Here"	""	"menu"
"Copy Tasklist Path"	""	"menu"
"Copy as HTML"	""	"menu"
"Copying updated files to installation folder..."	""	"text"
"Cost: %s"	""	"text"
"Cost:\t\t"	""	"text"
"Create Link to File"	""	"dialog"
"Create Reference to Task Here"	""	"menu"
"Create Task Dependency"	""	"dialog"
"Create Task File Link"	""	"menu"
"Create Tasks From Outlook"	""	"dialog"
"Created by"	""	"label"
"Creation Time"	""	"text"
"Current folder"	""	"label"
"Currently assigned to:\n\n'%s'"	""	"text"
"Custom Attribute (List)"	""	"text"
"Custom Attribute"	""	"combobox"
"Custom Task Attributes"	""	"dialog"
"Custom Task Attributes..."	""	"menu"
"Custom Toolbar"	""	"menu"
"Data Type"	""	"text"
"Data type"	""	"label"
"Date prompt"	""	"text"
"Date/Time Formatting"	""	"label"
"Dates"	""	"label"
"Day"	""	"radiobutton"
"Day(s)"	""	"combobox"
"Days Remaining"	""	"combobox"
"Days, mid"	""	"combobox"
"Days, narrow"	""	"combobox"
"Days, wide"	""	"combobox"
"Decades \t\t\t(eg, 2000-2009)"	""	"text"
"Decades start on year '1' instead of year '0'. eg. '2001' instead of '2000'"	""	"checkbox"
"Decrease Font Size"	""	"tooltip"
"Decrease"	""	"menu"
"Decrement Font Size"	""	"menu"
"Default Attribute Visibility for New Tasklists"	""	"label"
"Default Tags"	""	"label"
"Default Task View Visibility"	""	"label"
"Default Versions"	""	"label"
"Default data"	""	"label"
"Defaults"	""	"button"
"Delegator"	""	"text"
"Delete Attribute"	""	"tooltip"
"Delete Dependency"	""	"tooltip"
"Delete Task Dependency"	""	"dialog"
"Dependency:\t"	""	"text"
"Dependents:\t"	""	"text"
"Description"	""	"sysheader32"
"Development Preview"	""	"text"
"Dialog"	""	"dialog"
"Dictionaries (*.dic)"	""	"combobox"
"Dictionaries (*.dic)|*.dic||"	""	"text"
"Direction"	""	"label"
"Dismiss and Go to Task"	""	"button"
"Dismiss"	""	"button"
"Display 'Alloc To' after task's gantt bar"	""	"checkbox"
"Display 'Alloc To' column"	""	"checkbox"
"Display 'Task Title' after task's gantt bar"	""	"checkbox"
"Display 'User Defined Tools'"	""	"checkbox"
"Display a task as 'Flagged' if any of its subtasks are flagged"	""	"checkbox"
"Display a task's 'Due Date' as"	""	"groupbox"
"Display a task's 'Last Modified' date as the latest of its and all its subtasks' last modified dates"	""	"checkbox"
"Display a task's 'Start Date' as"	""	"groupbox"
"Display collapsed parent tasks as 'Rollups'"	""	"button"
"Display confirmation dialog for each period logged"	""	"checkbox"
"Display reminders using 'Stickies' (by Zhorn Software)"	""	"checkbox"
"Display save confirmation dialog on exit, otherwise the tasklist will be auto-saved"	""	"checkbox"
"Display task 'Completion' dates"	""	"checkbox"
"Display task 'Due' dates"	""	"checkbox"
"Display task 'Start' dates"	""	"checkbox"
"Display tasks as continuous between their 'Start' and 'Due' dates"	""	"checkbox"
"Display the following attributes for each task"	""	"groupbox"
"Display the image file directly (currently supports bmp, ico, gif, jpg, png)"	""	"radiobutton"
"Display the image file directly\n(currently supports bmp, ico, gif, jpg, png)"	""	"radiobutton"
"Display"	""	"label"
"Do you want to create a new recurring task or reuse the existing recurring task ?"	""	"label"
"Do you want to delete the existing column definitions?"	""	"text"
"Done!"	""	"text"
"Download Progress (%d%%)"	""	"text"
"Downloading '%s' from '%s'"	""	"text"
"Downloading latest update... %d%%"	""	"text"
"Due Date:\t"	""	"text"
"Due Tasks"	""	"menu"
"Due by"	""	"label"
"Due date - Current date"	""	"radiobutton"
"Due date"	""	"label"
"Dynamic Droplists"	""	"label"
"Dynamic data, multi-selection"	""	"text"
"Dynamic data, single-selection"	""	"text"
"Dynamically adjust the height of tasks to ensure full visibility"	""	"checkbox"
"Edit Attribute Title"	""	"tooltip"
"Edit Dependency"	""	"tooltip"
"Edit Field Visibility"	""	"sysheader32"
"Edit Label"	""	"button"
"Edit Task Dependency"	""	"dialog"
"Edit Task Recurrence..."	""	"menu"
"Edit Tool Name"	""	"tooltip"
"Edit..."	""	"button"
"Elapsed time"	""	"label"
"Email Selected Task(s)..."	""	"menu"
"Embed a copy of the file which can be viewed by double-clicking the icon"	""	"radiobutton"
"Embed a link to the file which allows the original file to be edited and automatically updated"	""	"radiobutton"
"Enable Logging"	""	"menu"
"Enable sorting by clicking on column headers"	""	"checkbox"
"Enable support for Right-to-Left (RTL) user input"	""	"checkbox"
"End Date"	""	"text"
"End Time"	""	"text"
"End after"	""	"checkbox"
"End of Last Month"	""	"menu"
"End of Last Week"	""	"menu"
"End of Last Year"	""	"menu"
"End of Next Month"	""	"menu"
"End of Next Week"	""	"menu"
"End of Next Year"	""	"menu"
"End of This Month"	""	"menu"
"End of This Week"	""	"menu"
"End of This Year"	""	"menu"
"Enter Password"	""	"label"
"Enter the password for encrypting this tasklist and then confirm it."	""	"label"
"Entry ID"	""	"text"
"Error"	""	"menu"
"Every weekday"	""	"radiobutton"
"Expiry Time"	""	"text"
"Export Tasklist As"	""	"text"
"Export Tasks To CSV"	""	"text"
"Export Tasks to Outline"	""	"dialog"
"Export Tasks to iCalendar"	""	"dialog"
"Export tasks as 'event' items"	""	"radiobutton"
"Export tasks as 'to-do' items"	""	"radiobutton"
"Export the project name as the first line"	""	"checkbox"
"Export to folder"	""	"checkbox"
"Export"	""	"button"
"Exporting tasklist(s)..."	""	"text"
"Ext.ID"	""	"text"
"External ID:\t"	""	"text"
"Features"	""	"label"
"File Actions>Switching Tasklists"	""	"text"
"File Checking"	""	"label"
"File Link Preferences"	""	"dialog"
"File Link:\t"	""	"text"
"File Linking"	""	"label"
"File Timestamp Change"	""	"text"
"File name"	""	"label"
"File prompt"	""	"text"
"Filter Bar Visibility"	""	"sysheader32"
"Filter Bar"	""	"menu"
"Filter"	""	"text"
"Filter..."	""	"menu"
"Filtered-out tasks"	""	"text"
"Find In Comments"	""	"dialog"
"Find In Task Titles"	""	"dialog"
"Find Tasks Filter"	""	"text"
"Find/Replace In Task Titles..."	""	"menu"
"Find/Replace in Task Titles..."	""	"menu"
"Finish"	""	"button"
"Fixed column definitions: (optional)"	""	"groupbox"
"Fixed data, multi-selection"	""	"text"
"Fixed data, single-selection"	""	"text"
"Flag Request"	""	"text"
"Flagged"	""	"text"
"Folder is full path"	""	"radiobutton"
"Folder is relative to application"	""	"radiobutton"
"Folder is relative to tasklist"	""	"radiobutton"
"Folder prompt"	""	"text"
"Folder"	""	"text"
"Font"	""	"menu"
"Forwards By"	""	"menu"
"Forwards"	""	"combobox"
"FreeMind (.mm)"	""	"combobox"
"From"	""	"radiobutton"
"Gantt Chart Preferences"	""	"dialog"
"Gantt Chart"	""	"systabcontrol32"
  "Gantt Chart"	""	"checklistbox"
"Gantt Preferences"	""	"tooltip"
"GanttProject (.gan)"	""	"combobox"
"Go To Task"	""	"dialog"
"Go To Task..."	""	"menu"
"Go to Task Dependency"	""	"menu"
"Go to Today"	""	"button"
"Gradient"	""	"radiobutton"
"HTML format"	""	"radiobutton"
"HTML"	""	"groupbox"
  "HTML"	""	"menu"
"Hi %s, ToDoList is being updated"	""	"text"
"Hi %s, version %s is now available."	""	"text"
"Hide Empty Columns"	""	"tooltip"
"Hide confidential attributes"	""	"checkbox"
"Hide overdue tasks"	""	"text"
"Hide parent tasks"	""	"checkbox"
"Hide tasks whose Start and Due dates do not fall on the same day"	""	"checkbox"
"Hide tasks whose Start and Due times are not set"	""	"checkbox"
"Hide tasks whose Start or Due date does not fall in the current week"	""	"checkbox"
"Hide the splitter bar between the task titles and attribute columns"	""	"checkbox"
"Hide un-mapped attributes"	""	"checkbox"
"Hide unflagged email items"	""	"checkbox"
"Hide zero '% Complete' (0%)"	""	"checkbox"
"Hide zero values"	""	"combobox"
"Horizontal Line"	""	"menu"
"ID"	""	"sysheader32"
"If you reload the tasklist you will lose your current \nchanges.\n\nAre you sure you want to continue?"	""	"text"
"Ignore '{0}'"	""	"menu"
"Image"	""	"text"
"Images..."	""	"tooltip"
"Import Tasklist"	""	"text"
"Import Tasks From CSV"	""	"text"
"Import Tasks From Outlook"	""	"dialog"
"Import Tasks From Tasklist"	""	"dialog"
"Import Tasks from Outlook"	""	"dialog"
"Import UDTs..."	""	"button"
"Import"	""	"button"
"Importance"	""	"text"
"Importing tasklist..."	""	"text"
"Include web link when pasting browser content"	""	"checkbox"
"Including 'Calculated Due' dates"	""	"checkbox"
"Including 'Calculated Start' dates"	""	"checkbox"
"Including comments"	""	"checkbox"
"Including parent task"	""	"checkbox"
"Including subtasks"	""	"checkbox"
"Increase Font Size"	""	"tooltip"
"Increase"	""	"menu"
"Increment Font Size"	""	"menu"
"Indent subtasks at each level with"	""	"label"
"Info"	""	"menu"
"Ini file"	""	"radiobutton"
"Initialising %s..."	""	"text"
"Inline Spell Checking"	""	"menu"
"Insert Symbol"	""	"text"
"Insert Table"	""	"dialog"
  "Insert Table"	""	"tooltip"
"Insert"	""	"menu"
"Invalid Task ID"	""	"text"
"Its assigned date"	""	"radiobutton"
"Justify"	""	"menu"
  "Justify"	""	"tooltip"
"Kanban Board"	""	"systabcontrol32"
  "Kanban Board"	""	"checklistbox"
"Kanban Preferences"	""	"dialog"
"Kanban"	""	"systabcontrol32"
"Keep a task's time estimate synchronised with its start and due dates (and vice versa)"	""	"checkbox"
"Language Change|Support for RTL user input will be changed next time you restart ToDoList.\n\nWould you like to restart ToDoList now?"	""	"text"
"Language Change|The user interface language will be changed next time you restart ToDoList.\n\nWould you like to restart ToDoList now?"	""	"text"
"Large Icons"	""	"menu"
"Last Mod. By"	""	"text"
"Last Modification Time"	""	"text"
"Last Modified By"	""	"menu"
"Last Modified Date"	""	"menu"
"Last Modified:\t"	""	"text"
"Left of Tasklist"	""	"combobox"
"Left"	""	"combobox"
"License"	""	"label"
"Limit colour depth of images to reduce tasklist file size"	""	"tooltip"
"Link Options"	""	"groupbox"
"Link to the file using 'file://...'"	""	"radiobutton"
"List Type"	""	"text"
"List type"	""	"label"
"Loading tasklist(s)..."	""	"text"
"Lock Colour Selection"	""	"tooltip"
"Lock Task Attributes"	""	"menu"
"Lock"	""	"menu"
"Locked Tasks"	""	"text"
"Log Task Time"	""	"dialog"
"Logged Time Analysis|Please check that neither the log file nor the report file are open in another application."	""	"text"
"Logged Time Analysis|The analysis completed successfully. Would you like to view the results?"	""	"text"
"Logged Time Analysis|There were no tasks found matching the specified time period.\n\nWould you like to try another time period?"	""	"text"
"M"	""	"menu"
"MS Sans Serif"	""	"combobox"
"Main Toolbar"	""	"label"
"Make Copy of Tool"	""	"tooltip"
"Make this list read-only"	""	"checkbox"
"Make this my automatic choice"	""	"checkbox"
"Manage edit/filter field visibility"	""	"groupbox"
"Match by task ID"	""	"radiobutton"
"Match by task title"	""	"radiobutton"
"Maximise Tasklist"	""	"menu"
  "Maximise Tasklist"	""	"tooltip"
"Maximum"	""	"combobox"
"Menu Option"	""	"sysheader32"
"Merge into active tasklist"	""	"radiobutton"
"Merge"	""	"text"
"Microsoft Outlook"	""	"combobox"
"Mileage"	""	"text"
"Milestone"	""	"text"
"Mind Map"	""	"systabcontrol32"
"Minimise ToDoList after the following period of inactivity"	""	"checkbox"
"Minimum"	""	"combobox"
"Modify Reminder..."	""	"menu"
"Modify Task Reminder"	""	"text"
"Month(s)"	""	"combobox"
"Months"	""	"menu"
"Months, mid \t\t(eg. Jan 2013)"	""	"combobox"
"Months, narrow \t\t(eg. 01/13)"	""	"combobox"
"Months, wide \t\t(eg. January 2013)"	""	"combobox"
"More Colours..."	""	"text"
"Move Attribute Down"	""	"tooltip"
"Move Attribute Up"	""	"tooltip"
"Move Column Down"	""	"tooltip"
"Move Column Up"	""	"tooltip"
"Move Down"	""	"button"
"Move Task Here"	""	"menu"
"Move Tool Down"	""	"tooltip"
"Move Tool Up"	""	"tooltip"
"Move Up"	""	"button"
"My Life Organized (.ml)"	""	"combobox"
"Name"	""	"sysheader32"
"Nearest Day"	""	"combobox"
"Nearest Half-Day"	""	"combobox"
"Nearest Half-Year"	""	"combobox"
"Nearest Hour"	""	"combobox"
"Nearest Month"	""	"combobox"
"Nearest Quarter"	""	"combobox"
"Nearest Week"	""	"combobox"
"Nearest Year"	""	"combobox"
"New Attribute"	""	"tooltip"
"New Dependent Task Below Selected Task"	""	"menu"
"Next 7 Days"	""	"text"
"Next >"	""	"button"
"Next Task View"	""	"menu"
"No Snapping"	""	"combobox"
"No custom attributes were imported."	""	"text"
"No tasks were imported."	""	"text"
"No, I won't be sharing any of my tasklists"	""	"radiobutton"
"No, let me see all available options"	""	"radiobutton"
"No, thanks"	""	"radiobutton"
"Not Yet Loaded"	""	"tooltip"
"Not a list"	""	"text"
"Note: Using an ini file is great for portability and sharing preferences"	""	"label"
"Note: You can modify this choice later using 'Tools > Preferences'"	""	"label"
"Notification"	""	"text"
"Now"	""	"text"
"Number (fractional)"	""	"text"
"Number (whole)"	""	"text"
"OK"	""	"button"
"Offset Dates..."	""	"menu"
"Offset Task Dates"	""	"dialog"
"Offset date(s) from today"	""	"checkbox"
"Offset subtask date(s) by the same amount"	""	"checkbox"
"Offset"	""	"label"
"One Day"	""	"menu"
"One Month"	""	"menu"
"One Week"	""	"menu"
"One Weekday"	""	"menu"
"One Year"	""	"menu"
"One of the custom attributes being imported has the same unique ID as an existing attribute.\nWould you still like to import this item?\n\nClick 'Yes' to import it with a new ID, or 'No' to skip it."	""	"text"
"One or more of the selected tasks has uncompleted subtasks.\n\nWould you also like to set those subtasks to be completed?"	""	"text"
"One or more plugins that provide enhanced comments functionality are out of date.\n\nClick OK to continue, in which case you may not be able to edit a task's comments, \nor click Cancel to close ToDoList, to allow you to update the plugins before restarting."	""	"text"
"One or more selected tasks are dependent on other tasks that must be completed first."	""	"text"
"One or more tasks could not be exported."	""	"text"
"One or more tasks could not be imported successfully."	""	"text"
"Online Help"	""	"menu"
  "Online Help"	""	"tooltip"
"Only show menu commands for visible columns/edit fields"	""	"checkbox"
"Open From"	""	"menu"
"Open Tasklist|The file '%s' has a more recent file format than your \ncurrent version of ToDoList and you will therefore not be able to make any \nchanges to it."	""	"text"
"Open Tasklist|The file '%s' is currently read-only \nand you will not be able to make any changes to it."	""	"text"
"Option"	""	"sysheader32"
"Other format"	""	"radiobutton"
"Outline (.txt)"	""	"combobox"
"Outlook field..."	""	"text"
"Outlook must be installed before 'outlook:' links will work."	""	"text"
"Output"	""	"groupbox"
"Owner"	""	"text"
"PID"	""	"text"
"Paragraph"	""	"menu"
  "Paragraph"	""	"radiobutton"
"Parent Tasks"	""	"groupbox"
"Parent"	""	"checklistbox"
"Password Required - ToDoList"	""	"dialog"
"Password Required"	""	"text"
"Paste (More)"	""	"menu"
"Paste (Normal)"	""	"menu"
"Paste Formatting"	""	"menu"
"Paste Tasks as Links"	""	"menu"
"Paste Tasks from Clipboard"	""	"dialog"
"Paste as Reference"	""	"menu"
"Paste at bottom of tasklist"	""	"text"
"Path (list view only)"	""	"text"
"Path to Stickies executable"	""	"label"
"Percent Done"	""	"text"
"Period defining 'Recently Modified' tasks"	""	"label"
"Period"	""	"text"
"Permission"	""	"text"
"Pick a dependency to delete..."	""	"text"
"Pick a dependency to edit..."	""	"text"
"Pick the 'bar' of the new task on which the just picked task will be dependent..."	""	"text"
"Pick the 'bar' of the task on which the just picked task will be dependent..."	""	"text"
"Pick the 'bar' of the task you want to be dependent on another task..."	""	"text"
"Pick the new task on which the just picked task will be dependent..."	""	"text"
"Pick the task on which the just picked task will be dependent..."	""	"text"
"Pick the task you want to be dependent on another task..."	""	"text"
"Plain Text (.txt)"	""	"combobox"
"Plain Text (.txt)|Text Files (*.txt)|*.txt||"	""	"text"
"Please wait"	""	"text"
"Plugins Out of Date"	""	"text"
"Populate Columns"	""	"tooltip"
"Populate"	""	"button"
"Port"	""	"label"
"Position comments"	""	"label"
"Position edit fields"	""	"label"
"Preference Files (*.ini)"	""	"combobox"
"Preferences location"	""	"static"
"Preparing due task notifications..."	""	"text"
"Preparing print preview..."	""	"text"
