TRANSTEXT 8.2.999.1
PRIMARY_LANGID 8
English Text	Translated Text	Item Type
"%s\n%d Tasks"	"%s\n%d Εργασίες"	"tooltip"
"%s (Custom)"	"%s (Προσαρμοσμένο"	"text"
"%s (Custom, Relative)"	"%s (Προσαρμοσμένο, σχετικό"	"text"
"%s (Delay loaded)"	"%s (Καθυστέρηση φορτώθηκε"	"text"
"%s - %d tasks"	"%s - %d εργασίες"	"text"
"%s weekdays"	"%s εργάσιμες"	"text"
"'%s' already exists.\nDo you want to replace it?"	"'%s' υπάρχει ήδη.\nΘέλετε να το αντικαταστήσετε;"	"text"
"'%s' contained no tasks which could be imported."	"'%s' δεν περιείχε εργασίες που θα μπορούσαν να εισαχθούν."	"text"
"'%s' could not be checked out \nbecause it is currently checked out to '%s' (Last saved: %s)."	"'%s' δεν ήταν δυνατό να ελεγχθεί \nγιατί αυτή τη στιγμή έχει ελεγχθεί στο '%s' (Τελευταία αποθήκευση: %s)."	"text"
"'%s' could not be checked out.\n\nPlease check that it has not been moved or deleted and that you have the required access rights."	"'%s' δεν κατέστη δυνατό να γίνει check out.\n\nΠαρακαλούμε ελέγξτε ότι δεν έχει μετακινηθεί ή διαγραφεί και ότι έχετε τα απαιτούμενα δικαιώματα πρόσβασης."	"text"
"'%s' could not be found."	"'%s' δεν βρέθηκε."	"text"
"'%s' could not be opened (%d).\n\nPlease check that the file exists and that you have the appropriate access rights before trying again."	"'%s' δεν κατέστη δυνατό να ανοιχτεί (%d).\n\nΠαρακαλούμε ελέγξτε ότι το αρχείο υπάρχει και ότι έχετε τα κατάλληλα δικαιώματα πρόσβασης πριν προσπαθήσετε ξανά."	"text"
"'%s' could not be opened because access to the file was denied.\n\nPlease check that you have the required permissions and try again."	"'%s' δεν ήταν δυνατό να ανοιχτεί επειδή η πρόσβαση στο αρχείο ήταν απαγορευμένη.\n\nΠαρακαλούμε ελέγξτε ότι έχετε τα απαιτούμενα δικαιώματα και δοκιμάστε ξανά."	"text"
"'%s' could not be opened because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"'%s' δεν κατέστη δυνατό να ανοιχτεί επειδή ένας άλλος χρήστης\n(ή εφαρμογή) έχει πρόσβαση στο αρχείο.\n\nΠαρακαλούμε δοκιμάστε ξανά σε λίγο."	"text"
"'%s' could not be opened because it contains \nmalformed XML that the MSXML component could not interpret."	"'%s' δεν κατέστη δυνατό να ανοιχτεί επειδή περιέχει \nκακοσχηματισμένη XML που το συστατικό MSXML δεν μπόρεσε να ερμηνεύσει."	"text"
"'%s' could not be opened because it is encrypted and you do not have the encryption component installed.\n\nPlease contact AbstractSpoon Software for more information."	"'%s' δεν κατέστη δυνατό να ανοιχτεί επειδή είναι κρυπτογραφημένο και δεν έχετε εγκαταστήσει το συστατικό κρυπτογράφησης.\n\nΠαρακαλούμε επικοινωνήστε με την AbstractSpoon Software για περισσότερες πληροφορίες."	"text"
"'%s' could not be opened because the method of encryption could not be determined."	"'%s' δεν κατέστη δυνατό να ανοιχτεί επειδή δεν κατέστη δυνατό να προσδιοριστεί η μέθοδος κρυπτογράφησης."	"text"
"'%s' could not be opened because the network location is not currently accessible."	"'%s' δεν κατέστη δυνατό να ανοιχτεί επειδή η τοποθεσία του δικτύου δεν είναι προς το παρόν προσβάσιμη."	"text"
"'%s' could not be opened due to an unexpected error (%d)."	"'%s' δεν κατέστη δυνατό να ανοιχτεί λόγω απροσδόκητου σφάλματος (%d)."	"text"
"'%s' could not be opened for importing.\n\nCheck that you have the necessary permissions and that the file is not open in another application."	"'%s' δεν κατέστη δυνατό να ανοιχτεί για εισαγωγή.\n\nΕλέγξτε ότι έχετε τα απαραίτητα δικαιώματα και ότι το αρχείο δεν είναι ανοιχτό σε άλλη εφαρμογή."	"text"
"'%s' could not be saved because access to the file was denied.\n\nPlease select another filename."	"'%s' δεν κατέστη δυνατό να αποθηκευτεί επειδή η πρόσβαση στο αρχείο απορρίφθηκε.\n\nΠαρακαλούμε επιλέξτε άλλο όνομα αρχείου."	"text"
"'%s' could not be saved because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"'%s' δεν κατέστη δυνατό να αποθηκευτεί επειδή ένας άλλος χρήστης\n(ή εφαρμογή) έχει πρόσβαση στο αρχείο.\n\nΠαρακαλούμε προσπαθήστε ξανά σε λίγο."	"text"
"'%s' could not be saved because the file is read-only.\n\nPlease select another filename."	"'%s' δεν κατέστη δυνατή η αποθήκευση επειδή το αρχείο είναι μόνο για ανάγνωση.\n\nΠαρακαλούμε επιλέξτε άλλο όνομα αρχείου."	"text"
"'%s' could not be saved due to an unexpected error (%d)."	"'%s' δεν μπόρεσε να αποθηκευτεί λόγω απροσδόκητου σφάλματος (%d)."	"text"
"'%s' could not be saved due to insufficient disk space.\n\nPlease select another filename."	"'%s' δεν κατέστη δυνατή η αποθήκευση λόγω ανεπαρκούς χώρου στο δίσκο.\n\nΠαρακαλούμε επιλέξτε άλλο όνομα αρχείου."	"text"
"'%s' does not appear to be a valid tasklist."	"'%s' δεν φαίνεται να είναι μια έγκυρη λίστα εργασιών."	"text"
"'%s' has no tasks due by the end of next month"	"'%s' δεν έχει εργασίες που πρέπει να γίνουν μέχρι το τέλος του επόμενου μήνα"	"text"
"'%s' has no tasks due by the end of next week"	"'%s' δεν έχει εργασίες που πρέπει να ολοκληρωθούν μέχρι το τέλος της επόμενης εβδομάδας"	"text"
"'%s' has no tasks due by the end of this month"	"'%s' δεν έχει εργασίες που πρέπει να γίνουν μέχρι το τέλος του μήνα"	"text"
"'%s' has no tasks due by the end of this week"	"'%s' δεν έχει εργασίες που πρέπει να γίνουν μέχρι το τέλος αυτής της εβδομάδας"	"text"
"'%s' has no tasks due by today"	"'%s' δεν έχει εργασίες που πρέπει να γίνουν μέχρι σήμερα"	"text"
"'%s' has no tasks due by tomorrow"	"'%s' δεν έχει εργασίες που πρέπει να γίνουν μέχρι αύριο"	"text"
"'%s' must be checked out before it can be saved."	"'%s' πρέπει να γίνει αποχώρηση από το σύστημα πριν αποθηκευτεί."	"text"
"'Bar' colour for tasks having no colour"	"χρώμα μπάρας για εργασίες που δεν έχουν χρώμα"	"checkbox"
"'CTRL + click' to follow link"	"'CTRL + κλικ' για να ακολουθήσετε τον σύνδεσμο"	"tooltip"
"'Due Today' task colour"	"Χρώμα εργασίας 'Λήγει Σήμερα'"	"checkbox"
"'Due' task colour"	"Χρώμα εργασίας  'Έχει Λήξει'"	"checkbox"
"'Leaf' tasks"	"'Leaf' tasks"	"menu"
"'New Subtask' button places subtask"	"'Νέα υποεργασία' κουμπί τοποθετεί υποεργασία"	"label"
"'New Task' button places task"	"'Νέα εργασία' κουμπί τοποθετεί εργασία"	"label"
"'Non-working hours' colour"	"Μη εργάσιμες ώρες"	"checkbox"
"'Overlapping' tasks colour"	"'Επικαλυπτόμενες εργασίες' χρώμα"	"checkbox"
"'Stack' comments above (or left of) edit fields"	"Στοίβαξη σχολίων πάνω (ή αριστερά) από τα πεδία επεξεργασίας"	"checkbox"
"'Stack' edit fields and comments when they occupy the same position (left, right or below)"	"Στοίβαγμα πεδίων επεξεργασίας και σχολίων όταν καταλαμβάνουν την ίδια θέση (αριστερά, δεξιά ή κάτω)"	"checkbox"
"'Started' task colour"	"'Εργασίες που ξεκίνησαν' χρώμα εργασίας"	"checkbox"
"'Starts Today' task colour"	"'Έναρξη εργασιών σήμερα' χρώμα εργασίας"	"checkbox"
"'Today' colour"	"'Σήμερα' χρώμα"	"checkbox"
"'Weekend' colour"	"'Σαββατοκύριακο' χρώμα"	"checkbox"
"'{0}' appears in {1} tasks"	"'{0}' εμφανίζεται σε {1} εργασίες"	"tooltip"
"(completed: %s)"	"(Ολοκλήρωση: %s)"	"text"
"(Note: You should only use this option if you are certain that the incoming tasks will have the correct task IDs)"	"(Σημείωση: Θα πρέπει να χρησιμοποιήσετε αυτή την επιλογή μόνο αν είστε σίγουροι ότι οι εισερχόμενες εργασίες θα έχουν τα σωστά αναγνωριστικά εργασιών)"	"label"
"(paused)"	"(σε παύση)"	"text"
"(Relative)"	"(Σχετικό)"	"text"
"(untitled)"	"( χωρίς τίτλο)"	"text"
"(Week {0})"	"( Εβδομάδα {0})"	"label"
"(Weeks {0}-{1})"	"(Εβδομάδες {0}-{1})"	"label"
"- Fixed Columns -"	"- Σταθερές στήλες -"	"combobox"
"- unnamed -"	"- ανώνυμο -"	"text"
"-ab <alloc by>\tSets the 'Allocated By' for the currently selected task"	"-ab <alloc by>\tΟρίζει το 'Allocated By' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-at <alloc to>\tSets the 'Allocated To' for the currently selected task"	"-at <alloc to>\tΟρίζει το 'Allocated To' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-c <categories>\tSets the 'Categories' for the currently selected task"	"-c <categories>\tΟρίζει τις 'Κατηγορίες' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-ca <attribute id> <attribute value>\tSets the value for the specified custom attribute ID for the currently selected task"	"-ca <attribute id> <attribute value>\tΟρίζει την τιμή για το καθορισμένο αναγνωριστικό προσαρμοσμένου χαρακτηριστικού για την τρέχουσα επιλεγμένη εργασία"	"text"
"-cd <date>\tSets the 'Completion Date' for the currently selected task"	"-cd <ημερομηνία>\tΟρίζει την 'Ημερομηνία ολοκλήρωσης' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-cm <comments>\tAdds to the 'Comments' for the currently selected task"	"-cm <comments>\t Προσθέτει στα 'Comments' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-cmd <id>\tSends the specified command to ToDoList's main window"	"-cmd <id>\tΑποστέλλει την καθορισμένη εντολή στο κύριο παράθυρο της ToDoList"	"text"
"-copy <attrib1> <attrib2>\tCopies the value for 'attrib1' to 'attrib2' for the currently selected task"	"-copy <attrib1> <attrib2>\tΚαντιγράφει την τιμή για το 'attrib1' στο 'attrib2' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-cs <cost>\tSets the 'Cost' for the currently selected task"	"-cs <cost>\tΟρίζει το 'κόστος' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-ct <time>\tSets the 'Completion Time' for the currently selected task"	"-ct <time>\tΟρίζει τον 'χρόνο ολοκλήρωσης' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-dd <date>\tSets the 'Due Date' for the currently selected task"	"-dd <date>\tΟρίζει την 'Due Date' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-dp <id>\tSets the 'Dependencies' for the currently selected task"	"-dp <id>\tΟρίζει τις 'Εξαρτήσεις' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-dt <time>\tSets the 'Due Time' for the currently selected task"	"-dt <time>\tΟρίζει την 'Due Time' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened"	"-f <filepath2>[|<filepath3>|<filepath4>]\tΕπιτρέπει το άνοιγμα πρόσθετων λιστών εργασιών"	"text"
"-fr <path>\tSets the 'File Link' for the currently selected task"	"-fr <path>\tΟρίζει τη 'σύνδεση αρχείου' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-h, -help, -?\tDisplays a message box showing all the available commandline options"	"-h, -help, -?\tΕμφανίζει ένα πλαίσιο μηνυμάτων που δείχνει όλες τις διαθέσιμες επιλογές της γραμμής εντολών"	"text"
"-ic <icon name/number>\tSets the 'Icon' for the currently selected task"	"-ic <icon name/number>\tΟρίζει το εικονίδιο"	"text"
"-md <date>\tSets the 'Creation Date' of the newly created task"	"-md <date>\tΟρίζει την 'Ημερομηνία δημιουργίας' της νεοδημιουργηθείσας εργασίας"	"text"
"-mt <time>\tSets the 'Creation Time' of the newly created task"	"-mt <time>\tΟρίζει την 'Ώρα δημιουργίας' της νεοδημιουργηθείσας εργασίας"	"text"
"-p <priority>\tSets the 'Priority' for the currently selected task"	"-p <priority>\tΟρίζει την 'Προτεραιότητα' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-pc <percentage>\tSets the 'Percentage Completion' for the currently selected task"	"-pc <percentage>\tΟρίζει το 'Ποσοστό ολοκλήρωσης' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-r <risk>\tSets the 'Risk' for the currently selected task"	"-r <risk>\tΟρίζει το 'Risk' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-s <status>\tSets the 'Status' for the currently selected task"	"-s <status>\tΟρίζει την 'Κατάσταση' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-sd <date>\tSets the 'Start Date' for the currently selected task"	"-sd <date>\tΟρίζει την 'Ημερομηνία έναρξης' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-st <time>\tSets the 'Start Time' for the currently selected task"	"-st <time>\tΟρίζει την 'Ώρα έναρξης' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-te <hrs>\tSets the 'Time Estimate' for the currently selected task"	"-te <hrs>\tΟρίζει την 'Εκτίμηση χρόνου' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-tg <tags>\tSets the 'Tags' for the currently selected task"	"-tg <tags>\tΟρίζει τις 'ετικέτες' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-ts <hrs>\tSets the 'Time Spent' for the currently selected task"	"-ts <hrs>\tΟρίζει το 'Time Spent' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-tt <title>\tSets the 'Title' for the currently selected task"	"-tt <title>\tΟρίζει τον 'τίτλο' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-tv <version>\tSets the 'Version' for the currently selected task"	"-tv <version>\tΟρίζει την 'Version' για την τρέχουσα επιλεγμένη εργασία"	"text"
"-xid <ext_id>\tSets the 'external ID' for the currently selected task"	"-xid <ext_id>\tΟρίζει το 'εξωτερικό αναγνωριστικό' για την τρέχουσα επιλεγμένη εργασία"	"text"
"...maps to Column Name in File"	"...αντιστοιχίζει στο όνομα στήλης στο αρχείο"	"sysheader32"
"...maps to Task Attribute"	"... αντιστοιχεί στο χαρακτηριστικό της εργασίας"	"sysheader32"
"0 (Lowest)"	"0 (Ελάχιστο)"	"combobox"
  "0 (Lowest)"	"0 (Ελάχιστο)"	"menu"
"0 (zero) is not a valid task ID"	"0 (μηδέν) δεν είναι έγκυρο αναγνωριστικό εργασίας"	"text"
"0 minutes"	"0 λεπτά"	"combobox"
"1 (Low)"	"1 ( Χαμηλό)"	"combobox"
  "1 (Low)"	"1 ( Χαμηλό)"	"menu"
"1 (Very Low)"	"1 ( Πολύ χαμηλό)"	"combobox"
  "1 (Very Low)"	"1 ( Πολύ χαμηλό)"	"menu"
"1 minute"	"1 λεπτό"	"combobox"
"1 month"	"1 μήνα"	"combobox"
"1 space"	"1 κενό"	"combobox"
"1 task selected (%d)"	"1 επιλεγμένη εργασία (%d)"	"text"
"1 Week"	"1 Εβδομάδα"	"combobox"
"1. Where do you want ToDoList to store your program settings ?"	"1. Πού θέλετε το ToDoList να αποθηκεύει τις ρυθμίσεις του προγράμματός σας ?"	"label"
"1st attribute"	"1ο χαρακτηριστικό"	"label"
"1st subtask level"	"1ο επίπεδο υποεργασίας"	"menu"
"2 (Low)"	"2 ( Χαμηλό)"	"combobox"
  "2 (Low)"	"2 ( Χαμηλό)"	"menu"
"2 days"	"2 ημέρες"	"combobox"
"2 hours"	"2 ώρες"	"combobox"
"2 minutes"	"2 λεπτά"	"combobox"
"2 months"	"2 μήνες"	"combobox"
"2 spaces"	"2 κενά"	"combobox"
"2 weeks"	"2 εβδομάδες"	"combobox"
"2 Weeks"	"2 εβδομάδες"	"combobox"
"2. Do you want to be able to share your tasklists on a network ?"	"2. Θέλετε να μπορείτε να μοιράζεστε τις λίστες εργασιών σας σε ένα δίκτυο ?"	"label"
"2nd attribute"	"2ο χαρακτηριστικό"	"label"
"2nd subtask level"	"2ο επίπεδο υποεργασίας"	"menu"
"3 (Low)"	"3 ( Χαμηλό)"	"combobox"
  "3 (Low)"	"3 ( Χαμηλό)"	"menu"
"3 (Low-Med)"	"3 (Χαμηλό-Μέσο)"	"combobox"
  "3 (Low-Med)"	"3 (Χαμηλό Μέσο"	"menu"
"3 days"	"3 ημέρες"	"combobox"
"3 hours"	"3 ώρες"	"combobox"
"3 months"	"3 μήνες"	"combobox"
"3 weeks"	"3 εβδομάδες"	"combobox"
"3 Weeks"	"3 εβδομάδες"	"combobox"
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	"3. Ποιες στήλες θέλετε αρχικά να βλέπετε; \n\nΣημείωση: Μπορείτε να τροποποιήσετε αυτή την επιλογή αργότερα χρησιμοποιώντας την επιλογή 'Προβολή > Επιλογή στηλών'"	"label"
"3rd Party Storage"	"3rd Party Storage"	"menu"
"3rd Party Storage %d"	"3rd Party Storage %d"	"menu"
"3rd subtask level"	"3ο επίπεδο υποεργασίας"	"menu"
"4 (Medium)"	"4 (Μέτρια"	"combobox"
  "4 (Medium)"	"4 (Μέτρια"	"menu"
"4 days"	"4 ημέρες"	"combobox"
"4 hours"	"4 ώρες"	"combobox"
"4 months"	"4 μήνες"	"combobox"
"4 spaces"	"4 κενά"	"combobox"
"4 Weeks"	"4 εβδομάδες"	"combobox"
"4 weeks"	"4 εβδομάδες"	"combobox"
"4. Do you want to keep the user interface as simple as possible ?"	"4. Θέλετε να διατηρήσετε το περιβάλλον εργασίας του χρήστη όσο το δυνατόν πιο απλό ;"	"label"
"4th subtask level"	"4ο επίπεδο υποεργασίας"	"menu"
"5 (Medium)"	"5 (Μέτρια"	"combobox"
  "5 (Medium)"	"5 (Μέτρια"	"menu"
"5 days"	"5 ημέρες"	"combobox"
"5 hours"	"5 ώρες"	"combobox"
"5 minutes"	"5 λεπτά"	"combobox"
"5 months"	"5 μήνες"	"combobox"
"5 pt"	"5 pt"	"combobox"
"5 Weeks"	"5 εβδομάδες"	"combobox"
"5. Do you want to view a sample tasklist to help you get started ?"	"5. Θέλετε να δείτε ένα δείγμα λίστας εργασιών για να σας βοηθήσει να ξεκινήσετε ?"	"label"
"5th subtask level"	"5ο επίπεδο υποεργασίας"	"menu"
"6 (Medium)"	"6 (Μέτρια"	"combobox"
  "6 (Medium)"	"6 ( Μέτρια)"	"menu"
"6 days"	"6 ημέρες"	"combobox"
"6 hours"	"6 ώρες"	"combobox"
"6 months"	"6 μήνες"	"combobox"
"6 pt"	"6 pt"	"combobox"
"6 Weeks"	"6 εβδομάδες"	"combobox"
"6th subtask level"	"6ο επίπεδο υποεργασίας"	"menu"
"7 (High)"	"7 ( Υψηλή)"	"combobox"
  "7 (High)"	"7 ( Υψηλή)"	"menu"
"7 (Med-High)"	"7 (Μέση-Υψηλή)"	"combobox"
  "7 (Med-High)"	"7 (Μέση-Υψηλή)"	"menu"
"7 Day Rolling Average"	"7 Ημερών κυλιόμενος μέσος όρος"	"combobox"
"7 days / 1 week"	"7 ημέρες / 1 εβδομάδα"	"combobox"
"7 pt"	"7 pt"	"combobox"
"7 Weeks"	"7 εβδομάδες"	"combobox"
"7th subtask level"	"7ο επίπεδο υποεργασίας"	"menu"
"8 (High)"	"8 ( Υψηλή)"	"combobox"
  "8 (High)"	"8 (Υψηλή)"	"menu"
"8 pt"	"8 pt"	"combobox"
"8 spaces"	"8 κενά"	"combobox"
"8 Weeks"	"8 εβδομάδες"	"combobox"
"8th subtask level"	"8ο επίπεδο υποεργασίας"	"menu"
"9 (High)"	"9 (Υψηλή)"	"combobox"
  "9 (High)"	"9 ( Υψηλή)"	"menu"
"9 (Very High)"	"9 ( Πολύ υψηλή)"	"combobox"
  "9 (Very High)"	"9 ( Πολύ υψηλή)"	"menu"
"9 months"	"9 μήνες"	"combobox"
"9 pt"	"9 pt"	"combobox"
"9 Weeks"	"9 εβδομάδες"	"combobox"
"9th subtask level"	"9ο επίπεδο υποεργασίας"	"menu"
"10 (Highest)"	"10 (Μέγιστη)"	"combobox"
  "10 (Highest)"	"10 (Μέγιστη)"	"menu"
"10 minutes"	"10 λεπτά"	"combobox"
"10 pt"	"10 pt"	"combobox"
"10 seconds"	"10 δεύτερα"	"combobox"
"11 pt"	"11 pt"	"combobox"
"12 hours"	"12 ώρες"	"combobox"
"12 months / 1 year"	"12 μήνες / 1 έτος"	"combobox"
"12 pt"	"12 pt"	"combobox"
"14 pt"	"14 pt"	"combobox"
"15 minutes"	"15 λεπτά"	"combobox"
"16 pt"	"16 pt"	"combobox"
"18 pt"	"18 pt"	"combobox"
"20 minutes"	"20 λεπτά"	"combobox"
"20 pt"	"20 pt"	"combobox"
"20 seconds"	"20 δεύτερα"	"combobox"
"24 hours / 1 day"	"24 ώρες / 1 ημέρα"	"combobox"
"30 Day Rolling Average"	"30 Ημερών κυλιόμενος μέσος όρος"	"combobox"
"30 minutes"	"30 λεπτά"	"combobox"
"30 seconds"	"30 δεύτερα"	"combobox"
"45 minutes"	"45 λεπτά"	"combobox"
"60 minutes"	"60 λεπτά"	"combobox"
"60 minutes / 1 hour"	"60 λεπτά / 1 ώρα"	"combobox"
"60 seconds"	"60 δευτερόλεπτα"	"combobox"
"90 Day Rolling Average"	"90 Ημερών κυλιόμενος μέσος όρος"	"combobox"
"120 seconds"	"120 δεύτερα"	"combobox"
"< Back"	"< Επιστροφή"	"button"
"<any date>"	"<οποιαδήποτε ημερομηνία>"	"text"
"<any>"	"<οποιοδήποτε>"	"combobox"
"<anyone>"	"<οποιοσδήποτε>"	"text"
"<Existing Custom Attribute>"	"<Υπάρχον προσαρμοσμένο χαρακτηριστικό>"	"combobox"
"<filepath>\tOpens/selects the specified tasklist"	"<Διαδρομή αρχείου>\tΑνοίγει/επιλέγει την καθορισμένη λίστα εργασιών"	"text"
"<handler not installed>"	"<Δεν έχει εγκατασταθεί ο handler>"	"label"
"<Multiple (%d) tasks selected>"	"<Επιλεγμένες πολλαπλές (%d) εργασίες>"	"text"
