TRANSTEXT 8.3.0
PRIMARY_LANGID 19
English Text	Translated Text	Item Type
"'%s' could not be opened because the method of encryption could not be determined."	"'%s' kan niet worden geopend want de versleutelingsmethode kan niet worden vastgesteld."	"text"
"'%s' could not be opened because the network location is not currently accessible."	"'%s' kon niet worden geopend omdat de netwerklocatie momenteel niet toegankelijk is."	"text"
"'%s' could not be opened due to an unexpected error (%d)."	"'%s' kan niet worden geopend door een onvoorziene fout (%d)."	"text"
"'%s' could not be opened for importing.\n\nCheck that you have the necessary permissions and that the file is not open in another application."	"Het bestand '%s' kan niet worden geopend om te importeren.\n\nControleer dat je de nodige rechten hebt en dat het bestand niet is geopend in een andere toepassing."	"text"
"'%s' could not be saved because access to the file was denied.\n\nPlease select another filename."	"'%s' kan niet opgeslagen worden want toegang tot het bestand is niet mogelijk.\n\nSelecteer een andere bestandsnaam. text"	"text"
"'%s' could not be saved because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"'%s' kan niet worden opgeslaan want een andere gebruiker\n(of toepassing) is momenteel bezig met het bestand.\n\nProbeer later opnieuw."	"text"
"'%s' could not be saved because the file is read-only.\n\nPlease select another filename."	"'%s' kan niet opgeslagen worden want het bestand is alleen-lezen.\n\nSelecteer een andere bestandsnaam."	"text"
"'%s' could not be saved due to an unexpected error (%d)."	"'%s' kan niet worden opgeslaan door een  onvoorziene fout (%d)."	"text"
"'%s' could not be saved due to insufficient disk space.\n\nPlease select another filename."	"'%s' kan niet opgeslagen worden door onvoldoende schijfruimte.\n\nSelecteer een andere bestandsnaam."	"text"
"'%s' does not appear to be a valid tasklist."	"'%s' blijkt geen geldige taaklijst te zijn."	"text"
"'%s' has no tasks due by the end of next month"	"'%s' heeft geen taken die vervallen tegen het einde van de volgende maand"	"text"
"'%s' has no tasks due by the end of next week"	"'%s' heeft geen taken die vervallen tegen het einde van de volgende week"	"text"
"'%s' has no tasks due by the end of this month"	"'%s' heeft geen taken die vervallen tegen het einde van deze maand"	"text"
"'%s' has no tasks due by the end of this week"	"'%s' heeft geen taken die vervallen tegen het einde van deze week"	"text"
"'%s' has no tasks due by today"	"'%s' heeft geen taken die vandaag vervallen"	"text"
"'%s' has no tasks due by tomorrow"	"'%s' heeft geen taken die morgen vervallen"	"text"
"'%s' must be checked out before it can be saved."	"'%s' moet gecontroleerd worden voordat opslaan mogelijk is."	"text"
"'Bar' colour for tasks having no colour"	"Kleur van balk voor taken zonder kleur"	"checkbox"
"'CTRL + click' to follow link"	"'CTRL + klik' om link te volgen"	"tooltip"
"'Due Today' task colour"	"'Vervalt vandaag' taakkleur"	"checkbox"
"'Due' task colour"	"Taakkleur 'Vervallen'"	"checkbox"
"'Leaf' tasks"	"'Gebladerte' taken"	"menu"
"'New Subtask' button places subtask"	"Knop 'Nieuwe deeltaak' plaatst deeltaak"	"label"
"'New Task' button places task"	"Knop 'Nieuwe taak' plaatst taak"	"label"
"'Non-working hours' colour"	"'Niet-werkuren' kleur"	"checkbox"
"'Overlapping' tasks colour"	"'overlappende' taken kleur"	"checkbox"
"'Stack' comments above (or left of) edit fields"	"'Stapel' notities boven (of links van) werkvelden"	"checkbox"
"'Stack' edit fields and comments when they occupy the same position (left, right or below)"	"'Stapel' werkvelden en notities als ze dezelfde positie hebben (links, rechts of onderaan)"	"checkbox"
"'Started' task colour"	"Taakkleur 'Begonnen'"	"checkbox"
"'Starts Today' task colour"	"Taakkleur 'Vandaag begonnen'"	"checkbox"
"'Today' colour"	"Kleur 'Vandaag'"	"checkbox"
"'Weekend' colour"	"Kleur 'Weekeinde'"	"checkbox"
"'{0}' appears in {1} tasks"	"'{0}' verschijnt in {1} taken"	"tooltip"
"(Blanks)"	"(Blanco's)"	"listbox"
"(completed: %s)"	"(afgewerkt: %s)"	"text"
"(more tasks not shown...)"	"(meer taken worden niet getoond...)"	"text"
"(Note: You should only use this option if you are certain that the incoming tasks will have the correct task IDs)"	"(Opmerking: Gebruik deze optie alleen als u zeker weet dat de binnenkomende taken de juiste taak-ID's hebben)"	"label"
"(paused)"	"(gepauzeerd)"	"text"
"(Reduce visible date range)"	"(Verklein zichtbaar datumbereik)"	"combobox"
"(Relative)"	"(Relatief)"	"text"
"(Select All)"	"(Alles selecteren)"	"listbox"
"(untitled)"	"(naamloos)"	"text"
"(Week {0})"	"(Week {0})"	"label"
"(Weeks {0}-{1})"	"(Weken {0}-{1})"	"label"
"- Fixed Columns -"	"- Vaste kolommen -"	"combobox"
"- unnamed -"	"- onbenoemd -"	"text"
"-ab <alloc by>\tSets the 'Allocated By' for the currently selected task"	"-ab <alloc by>\tInstellen van 'Toegewezen door' voor de geselecteerde taak"	"text"
"-at <alloc to>\tSets the 'Allocated To' for the currently selected task"	"-at <alloc to>\tInstellen van 'Toegewezen aan' voor de geselecteerde taak"	"text"
"-bid <task id>\tSpecifies the sibling task below which to create the new task"	"-bid <task id>\tBepaalt de tweelingtaak die model staat voor de nieuwe taak"	"text"
"-c <categories>\tSets the 'Categories' for the currently selected task"	"-c <categories>\tInstellen van 'Categorieen' voor de geselecteerde taak"	"text"
"-ca <attribute id> <attribute value>\tSets the value for the specified custom attribute ID for the currently selected task"	"-ca <attribute id> <attribute value>\tStelt de waarde in voor de opgegeven aanpasbare eigenschap-ID voor de huidige geselecteerde taak"	"text"
"-cd <date>\tSets the 'Completion Date' for the currently selected task"	"-cd <date>\tInstellen van 'Afwerkdatum' voor de geselecteerde taak"	"text"
"-cm <comments>\tAdds to the 'Comments' for the currently selected task"	"-cm <comments>\tInstellen van 'Notities' voor de geselecteerde taak"	"text"
"-cmd <id>\tSends the specified command to ToDoList's main window"	"-cmd <id>\tStuurt de opgegeven opdracht naar het hoofdscherm van ToDoList"	"text"
"-copy <attrib1> <attrib2>\tCopies the value for 'attrib1' to 'attrib2' for the currently selected task"	"-copy <attrib1> <attrib2>\tKopieert de waarde voor 'eigenschap1' naar 'eigenschap2' voor de huidige geselecteerde taak\r\n\r\n"	"text"
"-cs <cost>\tSets the 'Cost' for the currently selected task"	"-cs <cost>\tInstellen van 'Kost' voor de geselecteerde taak"	"text"
"-ct <time>\tSets the 'Completion Time' for the currently selected task"	"-ct <time>\tStelt de 'Afwerktijd' in voor de huidige geselecteerde taak"	"text"
"-dd <date>\tSets the 'Due Date' for the currently selected task"	"-dd <date>\tInstellen van 'Streefdatum' voor de geselecteerde taak"	"text"
"-dp <id>\tSets the 'Dependencies' for the currently selected task"	"-dp <id>\tInstellen van 'Afhankelijkheid' voor de geselecteerde taak"	"text"
"-dt <time>\tSets the 'Due Time' for the currently selected task"	"-dt <time>\tStelt de 'Streeftijd' in voor de huidige geselecteerde taak"	"text"
"-e\tStarts ToDoList without reloading any previously open tasklists"	"-e\tToDoList starten zonder eerder geopende taaklijsten opnieuw te laden"	"text"
"-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened"	"-f <filepath2>[|<filepath3>|<filepath4>]\tLaat toe om bijkomende taaklijsten te openen"	"text"
"-fr <path>\tSets the 'File Link' for the currently selected task"	"-fr <path>\tInstellen van 'Bestandskoppeling' voor de geselecteerde taak"	"text"
"-g\tEnables logging"	"-g\tActiveert loggen"	"text"
"-h, -help, -?\tDisplays a message box showing all the available commandline options"	"-h, -help, -?\tToont een berichtvenster met alle beschikbare commandoregelopties"	"text"
"-i <inipath>\tSpecifies an alternative settings file path"	"-i <inipath>\tBepaalt een alternatief pad voor de instellingen"	"text"
"-ic <icon name/number>\tSets the 'Icon' for the currently selected task"	"-ic <icon name/number>\Stelt het 'Pictogram' in voor de huidige geselecteerde taak"	"text"
"-l <task link>\tOpens the specified tasklist and selects the specified task"	"-l <task link>\tOpent de opgegeven taaklijst en selecteert de opgegeven taak"	"text"
"-m <filepath>\tImports the specified file"	"-m <filepath>\tImporteert het opgegeven bestand"	"text"
"-md <date>\tSets the 'Creation Date' of the newly created task"	"-md <date>\tInstellen van 'Aanmaakdatum' voor de zojuist gemaakte taak"	"text"
"-mp\tUses the password of the first decrypted tasklist as a master password for decrypting subsequent tasklists. Requires password prompting to be turned off (-x)"	"-mp\tGebruikt het wachtwoord van de eerste ontsleutelde taaklijst als hoofdwachtwoord voor het ontsleutelen van volgende taaklijsten. Vereist dat wachtwoord vragen wordt uitgeschakeld (-x)"	"text"
"-mt <time>\tSets the 'Creation Time' of the newly created task"	"-mt <time>\tStelt de 'Aanmaaktijd' van de nieuw aangemaakte taak in"	"text"
"-nt <title>\tCreates a new task in the active tasklist with the specified title"	"-nt <title>\tMaakt nieuwe taak in de actieve taaklijst met de opgegeven titel"	"text"
"-p <priority>\tSets the 'Priority' for the currently selected task"	"-p <priority>\tInstellen van 'Prioriteit' voor de geselecteerde taak"	"text"
"-pc <percentage>\tSets the 'Percentage Completion' for the currently selected task"	"-pc <percentage>\tStelt het 'Percentage afwerking' in voor de huidige geselecteerde taak"	"text"
"-pid <task id>\tSpecifies the parent task in which to create the new task"	"-pid <task id>\tBepaalt de groepstaak waarin de nieuwe taak wordt gemaakt"	"text"
"-r <risk>\tSets the 'Risk' for the currently selected task"	"-r <risk>\tInstellen van 'Risico' voor de geselecteerde taak"	"text"
"-s <status>\tSets the 'Status' for the currently selected task"	"-s <status>\tInstellen van 'Status' voor de geselecteerde taak"	"text"
"-sd <date>\tSets the 'Start Date' for the currently selected task"	"-sd <date>\tInstellen van 'Startdatum' voor de geselecteerde taak"	"text"
"-st <time>\tSets the 'Start Time' for the currently selected task"	"-st <time>\tStelt de 'Starttijd' in voor de momenteel geselecteerde taak"	"text"
"-te <hrs>\tSets the 'Time Estimate' for the currently selected task"	"-te <hrs>\tInstellen van 'Geschatte tijd' voor de geselecteerde taak"	"text"
"-tg <tags>\tSets the 'Tags' for the currently selected task"	"-tg <tags>\tInstellen van 'Etiketten' voor de geselecteerde taak"	"text"
"-tid <task id>\tSelects the specified task in the active tasklist"	"-tid <task id>\tSelecteert de taak in de actieve taaklijst"	"text"
"-tp <prefix>\tApplies a prefix to the application title"	"-tp <prefix>\tVoegt een voorvoegsel toe aan de applicatietitel"	"text"
"-ts <hrs>\tSets the 'Time Spent' for the currently selected task"	"-ts <hrs>\tInstellen van 'Gebruikte tijd' voor de geselecteerde taak"	"text"
"-tt <title>\tSets the 'Title' for the currently selected task"	"-tt <title>\tStelt de 'Titel' in voor de huidige geselecteerde taak"	"text"
"-tv <version>\tSets the 'Version' for the currently selected task"	"-tv <version>\tInstellen van 'Versie' voor de geselecteerde taak"	"text"
"-v\tForces ToDoList to startup visible regardless of its last saved state"	"-v\tDwingt ToDoList om zichtbaar op te starten los van de laatst opgeslagen toestand"	"text"
"-x\tTurns off password prompting except when first loading an encrypted tasklist"	"-x\tSchakelt de vraag naar een paswoord uit behalve bij het eerste laden van een versleutelde taaklijst"	"text"
"-xid <ext_id>\tSets the 'external ID' for the currently selected task"	"-xid <ext_id>\tInstellen van 'extern ID' voor de geselecteerde taak"	"text"
"-z\tStores attribute visibility settings within each tasklist"	"-z\tBewaart instellingen voor zichtbaarheid van eigenschappen in elke taaklijst"	"text"
"...maps to Column Name in File"	"...verwijst naar kolomnaam in bestand"	"sysheader32"
"...maps to Task Attribute"	"...verwijst naar taakeigenschap"	"sysheader32"
"0 (Lowest)"	"0 (Laagste)"	"combobox"
  "0 (Lowest)"	"0 (Laagste)"	"menu"
"0 (zero) is not a valid task ID"	"0 (nul) is geen geldig taakID"	"text"
"0 minutes"	"0 minuten"	"combobox"
"1 (Low)"	"1 (Laag)"	"combobox"
  "1 (Low)"	"1 (Laag)"	"menu"
"1 (Very Low)"	"1 (Heel laag)"	"combobox"
  "1 (Very Low)"	"1 (Heel laag)"	"menu"
"1 minute"	"1 minuut"	"combobox"
"1 month"	"1 maand"	"combobox"
"1 space"	"1 spatie"	"combobox"
"1 task selected (%d)"	"1 geselecteerde taak (%d)"	"text"
"1 Week"	"1 Week"	"combobox"
"1. Where do you want ToDoList to store your program settings ?"	"1. Waar wil je dat ToDoList je programma-instellingen bewaart?"	"label"
"1st attribute"	"1ste eigenschap"	"label"
"1st subtask level"	"1ste deeltaak niveau"	"menu"
"2 (Low)"	"2 (Laag)"	"combobox"
  "2 (Low)"	"2 (Laag)"	"menu"
"2 days"	"2 dagen"	"combobox"
"2 hours"	"2 uren"	"combobox"
"2 minutes"	"2 minuten"	"combobox"
"2 months"	"2 maanden"	"combobox"
"2 spaces"	"2 spaties"	"combobox"
"2 weeks"	"2 weken"	"combobox"
"2 Weeks"	"2 Weken"	"combobox"
"2. Do you want to be able to share your tasklists on a network ?"	"2. Wil je de mogelijkheid om je taaklijsten te delen via een netwerk?"	"label"
"2nd attribute"	"2de eigenschap"	"label"
"2nd subtask level"	"2de deeltaak niveau"	"menu"
"3 (Low)"	"3 (Laag)"	"combobox"
  "3 (Low)"	"3 (Laag)"	"menu"
"3 (Low-Med)"	"3 (Laag-Med)"	"combobox"
  "3 (Low-Med)"	"3 (Laag-Med)"	"menu"
"3 days"	"3 dagen"	"combobox"
"3 hours"	"3 uren"	"combobox"
"3 months"	"3 maanden"	"combobox"
"3 Weeks"	"3 Weken"	"combobox"
"3 weeks"	"3 weken"	"combobox"
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	"3. Welke kolommen wil je initieel zien?\n\nOpmerking: Je kan deze keuze later wijzigen via 'Beeld > Selecteer kolommen'"	"label"
"3rd Party Storage"	"3de Partij Opslag"	"menu"
"3rd Party Storage %d"	"3de Partij Opslag %d"	"menu"
"3rd subtask level"	"3de deeltaak niveau"	"menu"
"4 (Medium)"	"4 (Medium)"	"combobox"
  "4 (Medium)"	"4 (Medium)"	"menu"
"4 days"	"4 dagen"	"combobox"
"4 hours"	"4 uren"	"combobox"
"4 months"	"4 maanden"	"combobox"
"4 spaces"	"4 spaties"	"combobox"
"4 weeks"	"4 weken"	"combobox"
"4 Weeks"	"4 Weken"	"combobox"
"4. Do you want to keep the user interface as simple as possible ?"	"4. Wil je de gebruikersinterface zo eenvoudig mogelijk houden?"	"label"
"4th subtask level"	"4de deeltaak niveau"	"menu"
"5 (Medium)"	"5 (Medium)"	"combobox"
  "5 (Medium)"	"5 (Medium)"	"menu"
"5 days"	"5 dagen"	"combobox"
"5 hours"	"5 uren"	"combobox"
"5 minutes"	"5 minuten"	"combobox"
"5 months"	"5 maanden"	"combobox"
"5 pt"	"5 pt"	"combobox"
"5 Weeks"	"5 Weken"	"combobox"
"5. Do you want to view a sample tasklist to help you get started ?"	"5. Wil je een voorbeeld van een taaklijst zien om je op dreef te helpen?"	"label"
"5th subtask level"	"5de deeltaak niveau"	"menu"
"6 (Medium)"	"6 (Medium)"	"combobox"
  "6 (Medium)"	"6 (Medium)"	"menu"
"6 days"	"6 dagen"	"combobox"
"6 hours"	"6 uren"	"combobox"
"6 months"	"6 maanden"	"combobox"
"6 pt"	"6 pt"	"combobox"
"6 Weeks"	"6 Weken"	"combobox"
"6th subtask level"	"6de deeltaak niveau"	"menu"
"7 (High)"	"7 (Hoog)"	"combobox"
  "7 (High)"	"7 (Hoog)"	"menu"
"7 (Med-High)"	"7 (Med-Hoog)"	"combobox"
  "7 (Med-High)"	"7 (Med-Hoog)"	"menu"
"7 Day Rolling Average"	"7 Daags Voortschrijdend gemiddelde"	"combobox"
"7 days / 1 week"	"7 dagen / 1 week"	"combobox"
"7 pt"	"7 pt"	"combobox"
"7 Weeks"	"7 Weken"	"combobox"
"7th subtask level"	"7de deeltaak niveau"	"menu"
"8 (High)"	"8 (Hoog)"	"combobox"
  "8 (High)"	"8 (Hoog)"	"menu"
"8 pt"	"8 pt"	"combobox"
"8 spaces"	"8 spaties"	"combobox"
"8 Weeks"	"8 Weken"	"combobox"
"8th subtask level"	"8ste deeltaak niveau"	"menu"
"9 (High)"	"9 (Hoog)"	"combobox"
  "9 (High)"	"9 (Hoog)"	"menu"
"9 (Very High)"	"9 (Zeer hoog)"	"combobox"
  "9 (Very High)"	"9 (Zeer hoog)"	"menu"
"9 months"	"9 maanden"	"combobox"
"9 pt"	"9 pt"	"combobox"
"9 Weeks"	"9 Weken"	"combobox"
"9th subtask level"	"9de deeltaak niveau"	"menu"
"10 (Highest)"	"10 (Hoogste)"	"combobox"
  "10 (Highest)"	"10 (Hoogste)"	"menu"
"10 minutes"	"10 minuten"	"combobox"
"10 pt"	"10 pt"	"combobox"
"10 seconds"	"10 seconden"	"combobox"
"11 pt"	"11 pt"	"combobox"
"12 hours"	"12 uren"	"combobox"
"12 months / 1 year"	"12 maanden / 1 jaar"	"combobox"
"12 pt"	"12 pt"	"combobox"
"14 pt"	"14 pt"	"combobox"
"15 minutes"	"15 minuten"	"combobox"
"16 pt"	"16 pt"	"combobox"
"18 pt"	"18 pt"	"combobox"
"20 minutes"	"20 minuten"	"combobox"
"20 pt"	"20 pt"	"combobox"
"20 seconds"	"20 seconden"	"combobox"
"24 hours / 1 day"	"24 uren / 1 dag"	"combobox"
"30 Day Rolling Average"	"30 Daags Voortschrijdend gemiddelde"	"combobox"
"30 minutes"	"30 minuten"	"combobox"
"30 seconds"	"30 seconden"	"combobox"
"45 minutes"	"45 minuten"	"combobox"
"60 minutes"	"60 minuten"	"combobox"
"60 minutes / 1 hour"	"60 minuten / 1 uur"	"combobox"
"60 seconds"	"60 seconden"	"combobox"
"90 Day Rolling Average"	"90 Daags Voortschrijdend gemiddelde"	"combobox"
"120 seconds"	"120 seconden"	"combobox"
"< Back"	"< Terug"	"button"
"<%d tasks selected>"	"<%d taken geselecteerd>"	"text"
"<any date>"	"<elke datum>"	"text"
"<any>"	"<alle>"	"combobox"
"<anyone>"	"<iedereen>"	"text"
"<existing custom attribute>"	"<bestaande aanpasbare eigenschap>"	"combobox"
"<filepath>\tOpens/selects the specified tasklist"	"<filepath>\tOpent/selecteert de opgegeven taaklijst"	"text"
"<handler not installed>"	"<handler niet geïnstalleerd>"	"label"
"<multiple formats>"	"<meerdere formaten>"	"text"
"<new allocation>"	"<nieuwe toewijzing>"	"text"
"<new button>"	"<nieuwe knop >"	"text"
"<new custom attribute>"	"<nieuwe aanpasbare eigenschap>"	"combobox"
"<new custom list attribute>"	"<nieuwe aanpasbare lijst eigenschap>"	"combobox"
"<new dependency>"	"<nieuwe afhankelijkheid>"	"text"
"<new rule>"	"<nieuwe regel>"	"text"
"<no date>"	"<geen datum>"	"text"
"<no sound>"	"<geen geluid>"	"text"
"<no task selected>"	"<geen taak geselecteerd>"	"text"
"<nobody>"	"<niemand>"	"text"
"<none>"	"<geen>"	"combobox"
  "<none>"	"<geen>"	"menu"
"<separator>"	"<scheidingsteken>"	"text"
"<specific date>"	"<specifieke datum>"	"text"
"<specific dates>"	"<specifieke datums>"	"combobox"
"<Tasklist Attached>"	"<Taaklijst bijgevoegd>"	"text"
"<unknown format>"	"<onbekend formaat>"	"combobox"
"A connection already exists between the two selected tasks"	"Er bestaat al een verbinding tussen de twee geselecteerde taken"	"text"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	"Verbinding met '%s' is niet gelukt.\n\nWil je de details controleren en opnieuw proberen?"	"text"
"a screensaver is running or the desktop is locked"	"een schermbeveiliging actief is of het bureaublad geblokkeerd is"	"checkbox"
"A simple and effective way to keep on top of your daily tasks"	"Een eenvoudige en effectieve manier om baas te blijven over je dagelijkse taken"	"label"
"A task with an ID of '%d' could not be found in the active tasklist"	"Een taak met ID '%d' kan niet worden gevonden in de actieve taaklijst"	"text"
"AaBbYyZz"	"AaBbYyZz"	"label"
"About"	"Over"	"dialog"
"About ToDoList"	"Over ToDoList"	"menu"
"About..."	"Over..."	"menu"
"Above Priority"	"Vanaf prioriteit"	"label"
"Above Risk"	"Vanaf risico"	"label"
"Above selected task"	"Boven geselecteerde taak"	"combobox"
"Above Task"	"Voor taak"	"menu"
"Accumulated"	"Geaccumuleerd"	"combobox"
"Activate Filter"	"Filter activeren\r\n"	"menu"
"Activate Task View"	"Taakweergave activeren"	"menu"
"Active Date Range (%s)"	"Actief datumbereik (%s)\r\n"	"label"
"Active Dictionary"	"Actief woordenboek"	"label"
"Active Keyboard Shortcuts"	"Actieve sneltoetsen"	"dialog"
"Active tasklist"	"Actieve taaklijsten"	"radiobutton"
"Active Tasklist"	"Actieve taaklijst"	"menu"
"Active tasklist only"	"Enkel actieve taaklijst"	"radiobutton"
"Active Tasks"	"Actieve taken"	"text"
"Actual Work"	"Feitelijk Werk"	"text"
"Add"	"Toevoegen\r\n"	"combobox"
"Add Dependency"	"Toevoegen afhankelijkheid"	"tooltip"
"Add dividing line"	"Scheidingslijn toevoegen\r\n"	"checkbox"
"Add Rule"	"Voeg regel toe"	"tooltip"
"Add Task Dependency"	"Toevoegen taakafhankelijkheid"	"menu"
"Add Task File Link..."	"Bepaal bestandskoppeling voor taak..."	"menu"
"Add Tasklist to Source Control"	"Toevoegen taaklijst aan Bronbeheer"	"menu"
"Add Time to Task Log File"	"Toevoegen tijd aan taaklogbestand"	"menu"
"Add Tracked Time"	"Bijgehouden tijd toevoegen"	"tooltip"
"Adjust allocations equally"	"Toewijzingen gelijkmatig aanpassen"	"radiobutton"
"Adjust allocations in proportion to their existing values"	"Toewijzingen aanpassen in verhouding tot hun bestaande waarden"	"radiobutton"
"Adjust Task % Completion to match today's date"	"Taak % afwerking aanpassen aan de datum van vandaag"	"menu"
"Adjusted"	"Aangepast"	"text"
"After completing a task, set its 'Status' to"	"Na afwerking van een taak, zet haar 'status' op"	"checkbox"
"After Loading a Tasklist"	"Na laden van taaklijst"	"label"
"After selected task"	"Na geselecteerde taak"	"combobox"
"Aggregate cost for the selected tasks"	"Gezamenlijke kosten voor de geselecteerde taken"	"text"
"Aggregate time estimate for the selected tasks"	"Gezamenlijke geschatte tijd voor de geselecteerde taken"	"text"
"Aggregate time spent on the selected tasks"	"Gezamenlijke gebruikte tijd voor de geselecteerde taken"	"text"
"Alignment"	"Uitlijning"	"label"
"Alignment on page"	"Uitlijning op pagina"	"label"
"All"	"Alle"	"combobox"
"All attributes"	"Alle eigenschappen"	"radiobutton"
"All Borders"	"Alle randen"	"tooltip"
"All Columns"	"Alle kolommen"	"menu"
"All Files"	"Alle bestanden"	"combobox"
"all open tasklists"	"Alle open taaklijsten"	"combobox"
"All open tasklists"	"Alle open taaklijsten"	"combobox"
"All Rows"	"Alle rijen"	"menu"
"All tasklists"	"Alle taaklijsten"	"radiobutton"
"All Tasks"	"Alle taken"	"menu"
"All tasks"	"Alle taken"	"radiobutton"
"Alloc By"	"Toewijzen door"	"sysheader32"
"Alloc To"	"Toewijzen aan"	"sysheader32"
"Allocated by"	"Toegewezen door"	"label"
"Allocated By"	"Toegewezen door"	"menu"
  "Allocated By"	"Toegewezen door"	"label"
"Allocated By Frequency"	"Toegewezen op frequentie"	"combobox"
"Allocated To"	"Toegewezen aan"	"menu"
  "Allocated To"	"Toegewezen aan"	"label"
"Allocated to"	"Toegewezen aan"	"label"
"Allocated To Frequency"	"Toegewezen aan frequentie"	"combobox"
"Allocations"	"Toewijzingen"	"label"
"Allow editing of task references"	"Laat wijzigen van taakreferenties toe"	"checkbox"
"Allow multi selection in the filter droplists"	"Toelaten van meervoudige selectie in de uitvouwlijsten van de filter"	"checkbox"
"Allow multiple instances of ToDoList"	"Meerdere exemplaren van ToDoList toelaten"	"checkbox"
"Allow sorting by clicking on column headers"	"Activeer sorteren door te klikken op kolomhoofdingen"	"checkbox"
