TRANSTEXT 8.2.999.1
PRIMARY_LANGID 42
English Text	Translated Text	Item Type
"'%s' could not be opened because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"Không thể mở '%s' vì người dùng khác \n (hoặc ứng dụng) hiện đang truy cập tệp. \n\nVui lòng thử lại sau giây lát."	"text"
"'%s' could not be opened because it contains \nmalformed XML that the MSXML component could not interpret."	"Không thể mở '%s' vì nó chứa \nmalformed XML mà thành phần MSXML không thể diễn giải."	"text"
"'%s' could not be opened because it is encrypted and you do not have the encryption component installed.\n\nPlease contact AbstractSpoon Software for more information."	"Không thể mở '%s' vì nó đã được mã hóa và bạn chưa cài đặt thành phần mã hóa. \n\nVui lòng liên hệ với Phần mềm AbstractSpoon để biết thêm thông tin."	"text"
"'%s' could not be opened because the method of encryption could not be determined."	"Không thể mở '%s' vì không xác định được phương pháp mã hóa."	"text"
"'%s' could not be opened because the network location is not currently accessible."	"Không thể mở '%s' vì vị trí mạng hiện không thể truy cập được."	"text"
"'%s' could not be opened due to an unexpected error (%d)."	"Không thể mở '%s' do lỗi không mong muốn (%d)."	"text"
"'%s' could not be opened for importing.\n\nCheck that you have the necessary permissions and that the file is not open in another application."	"Không thể mở '%s' để nhập. \n\nKiểm tra để đảm bảo rằng bạn có các quyền cần thiết và tệp không được mở trong ứng dụng khác."	"text"
"'%s' could not be saved because access to the file was denied.\n\nPlease select another filename."	"Không thể lưu '%s' vì quyền truy cập vào tệp đã bị từ chối. \n\nVui lòng chọn một tên tệp khác."	"text"
"'%s' could not be saved because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"Không thể lưu '%s' vì người dùng khác \n (hoặc ứng dụng) hiện đang truy cập tệp. \n\nVui lòng thử lại trong giây lát."	"text"
"'%s' could not be saved because the file is read-only.\n\nPlease select another filename."	"Không thể lưu '%s' vì tệp ở chế độ chỉ đọc. \n\nVui lòng chọn một tên tệp khác."	"text"
"'%s' could not be saved due to an unexpected error (%d)."	"Không thể lưu '%s' do lỗi không mong muốn (%d)."	"text"
"'%s' could not be saved due to insufficient disk space.\n\nPlease select another filename."	"Không thể lưu '%s' do không đủ dung lượng đĩa. \n\nVui lòng chọn tên tệp khác."	"text"
"'%s' does not appear to be a valid tasklist."	"%s' dường như không phải là một danh sách nhiệm vụ hợp lệ."	"text"
"'%s' has no tasks due by the end of next month"	"%s' không có nhiệm vụ nào đến hạn vào cuối tháng tới"	"text"
"'%s' has no tasks due by the end of next week"	"%s' không có nhiệm vụ nào đến hạn vào cuối tuần tới"	"text"
"'%s' has no tasks due by the end of this month"	"%s' không có nhiệm vụ nào đến hạn vào cuối tháng này"	"text"
"'%s' has no tasks due by the end of this week"	"%s' không có nhiệm vụ nào đến hạn vào cuối tuần này"	"text"
"'%s' has no tasks due by today"	"%s' không có nhiệm vụ nào đến hạn vào hôm nay"	"text"
"'%s' has no tasks due by tomorrow"	"%s' không có nhiệm vụ nào đến hạn vào ngày mai"	"text"
"'%s' must be checked out before it can be saved."	"%s' phải được kiểm tra trước khi nó có thể được lưu."	"text"
"'Bar' colour for tasks having no colour"	"Màu 'thanh' cho các nhiệm vụ không có màu"	"checkbox"
"'CTRL + click' to follow link"	"'CTRL + nhấp chuột' để theo liên kết"	"tooltip"
"'Due Today' task colour"	"Màu nhiệm vụ 'Đến hạn hôm nay'"	"checkbox"
"'Due' task colour"	"Màu nhiệm vụ 'đến hạn'"	"checkbox"
"'Leaf' tasks"	"Nhiệm vụ 'lá'"	"menu"
"'New Subtask' button places subtask"	"Nút 'Nhiệm vụ con mới' đặt nhiệm vụ phụ"	"label"
"'New Task' button places task"	"Nút 'Nhiệm vụ mới' đặt nhiệm vụ"	"label"
"'Non-working hours' colour"	"Màu 'không phải giờ làm việc'"	"checkbox"
"'Overlapping' tasks colour"	"Màu nhiệm vụ 'chồng chéo'"	"checkbox"
"'Stack' comments above (or left of) edit fields"	"'Xếp chồng' nhận xét phía trên (hoặc bên trái) các trường chỉnh sửa"	"checkbox"
"'Stack' edit fields and comments when they occupy the same position (left, right or below)"	"'Xếp chồng' chỉnh sửa các trường và nhận xét khi chúng chiếm cùng một vị trí (bên trái, bên phải hoặc bên dưới)"	"checkbox"
"'Started' task colour"	"Màu nhiệm vụ 'Đã bắt đầu'"	"checkbox"
"'Starts Today' task colour"	"Màu nhiệm vụ 'Bắt ​​đầu ngay hôm nay'"	"checkbox"
"'Today' colour"	"Màu 'hôm nay'"	"checkbox"
"'Weekend' colour"	"Màu 'cuối tuần'"	"checkbox"
"'{0}' appears in {1} tasks"	"'{0}' xuất hiện trong {1} nhiệm vụ"	"tooltip"
"(completed: %s)"	"(đã hoàn thành:%s')"	"text"
"(Note: You should only use this option if you are certain that the incoming tasks will have the correct task IDs)"	"(Lưu ý: Bạn chỉ nên sử dụng tùy chọn này nếu bạn chắc chắn rằng các nhiệm vụ đến sẽ có ID nhiệm vụ chính xác)"	"label"
"(paused)"	"(tạm dừng)"	"text"
"(Relative)"	"(Quan hệ)"	"text"
"(untitled)"	"(không có tiêu đề)"	"text"
"(Week {0})"	"(Tuần {0})"	"label"
"- Fixed Columns -"	"- Cột cố định -"	"combobox"
"- unnamed -"	"- Không tên -"	"text"
"-ab <alloc by>\tSets the 'Allocated By' for the currently selected task"	"-ab <Delivery by> \ t Đặt 'Được phân bổ bởi' cho nhiệm vụ hiện được chọn"	"text"
"-at <alloc to>\tSets the 'Allocated To' for the currently selected task"	"-at <alloc to>\tĐặt 'Phân bổ cho' cho nhiệm vụ hiện được chọn"	"text"
"-bid <task id>\tSpecifies the sibling task below which to create the new task"	"-bid <task id>\ttChỉ định nhiệm vụ đồng cấp bên dưới để tạo nhiệm vụ mới"	"text"
"-c <categories>\tSets the 'Categories' for the currently selected task"	"-c <categories>\tĐặt 'Danh mục' cho nhiệm vụ hiện được chọn"	"text"
"-ca <attribute id> <attribute value>\tSets the value for the specified custom attribute ID for the currently selected task"	"-ca <attribute id> <attribute value>\tĐặt giá trị cho ID thuộc tính tùy chỉnh được chỉ định cho nhiệm vụ hiện được chọn\r\n"	"text"
"-cd <date>\tSets the 'Completion Date' for the currently selected task"	"-cd <date>\tĐặt 'Ngày hoàn thành' cho nhiệm vụ hiện được chọn"	"text"
"-cm <comments>\tAdds to the 'Comments' for the currently selected task"	"-cm <comments>\tThêm vào 'Nhận xét' cho nhiệm vụ hiện được chọn"	"text"
"-cmd <id>\tSends the specified command to ToDoList's main window"	"-cmd <id>\tGửi lệnh đã chỉ định đến cửa sổ chính của ToDoList"	"text"
"-copy <attrib1> <attrib2>\tCopies the value for 'attrib1' to 'attrib2' for the currently selected task"	"-copy <attrib1> <attrib2>\tSao chép giá trị cho 'do1' thành 'thuộc tính2' cho nhiệm vụ hiện được chọn"	"text"
"-cs <cost>\tSets the 'Cost' for the currently selected task"	"-cs <cost>\tĐặt 'Chi phí' cho nhiệm vụ hiện được chọn"	"text"
"-ct <time>\tSets the 'Completion Time' for the currently selected task"	"-ct <time>\tĐặt 'Thời gian hoàn thành' cho nhiệm vụ hiện được chọn"	"text"
"-dd <date>\tSets the 'Due Date' for the currently selected task"	"-dd <date>\tĐặt 'Ngày đến hạn' cho nhiệm vụ hiện được chọn"	"text"
"-dp <id>\tSets the 'Dependencies' for the currently selected task"	"-dp <id>\tĐặt 'Phụ thuộc' cho nhiệm vụ hiện được chọn"	"text"
"-dt <time>\tSets the 'Due Time' for the currently selected task"	"-dp <id>\tĐặt 'Phụ thuộc' cho nhiệm vụ hiện được chọn"	"text"
"-e\tStarts ToDoList without reloading any previously open tasklists"	"-e\tKhởi động ToDoList mà không cần tải lại bất kỳ danh sách nhiệm vụ nào đã mở trước đó"	"text"
"-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened"	"-f <filepath2>[|<filepath3>|<filepath4>]\tCho phép mở thêm danh sách nhiệm vụ"	"text"
"-fr <path>\tSets the 'File Link' for the currently selected task"	"-fr <path>\tĐặt 'Liên kết Tệp' cho nhiệm vụ hiện được chọn"	"text"
"-g\tEnables logging"	"-g\tCho phép ghi nhật ký"	"text"
"-h, -help, -?\tDisplays a message box showing all the available commandline options"	"-h, -help, -?\tHiển thị hộp thông báo hiển thị tất cả các tùy chọn dòng lệnh có sẵn"	"text"
"-i <inipath>\tSpecifies an alternative settings file path"	"-i <inipath>\tChỉ định một đường dẫn tệp cài Đặt thay thế"	"text"
"-ic <icon name/number>\tSets the 'Icon' for the currently selected task"	"-ic <icon name/number>\tĐặt 'Biểu tượng' cho nhiệm vụ hiện được chọn"	"text"
"-l <task link>\tOpens the specified tasklist and selects the specified task"	"-l <task link>\tMở danh sách nhiệm vụ đã chỉ định và chọn nhiệm vụ đã chỉ định"	"text"
"-m <filepath>\tImports the specified file"	"-m <filepath>\tNhập tệp được chỉ định"	"text"
"-md <date>\tSets the 'Creation Date' of the newly created task"	"-md <date>\tĐặt 'Ngày tạo' của nhiệm vụ mới được tạo"	"text"
"-mt <time>\tSets the 'Creation Time' of the newly created task"	"-mt <time>\tĐặt 'Thời gian tạo' của nhiệm vụ mới được tạo"	"text"
"-nt <title>\tCreates a new task in the active tasklist with the specified title"	"-nt <title>\tTạo một nhiệm vụ mới trong danh sách nhiệm vụ đang hoạt động với tiêu đề được chỉ định"	"text"
"-p <priority>\tSets the 'Priority' for the currently selected task"	"-p <priority>\tĐặt 'Ưu tiên' cho nhiệm vụ hiện được chọn"	"text"
"-pc <percentage>\tSets the 'Percentage Completion' for the currently selected task"	"-pc <percentage>\tĐặt 'Phần trăm hoàn thành' cho nhiệm vụ hiện được chọn"	"text"
"-pid <task id>\tSpecifies the parent task in which to create the new task"	"-pid <task id>\tChỉ định nhiệm vụ chính để tạo nhiệm vụ mới"	"text"
"-r <risk>\tSets the 'Risk' for the currently selected task"	"-r <risk>\tĐặt 'Rủi ro' cho nhiệm vụ hiện được chọn"	"text"
"-s <status>\tSets the 'Status' for the currently selected task"	"-s <status>\tĐặt 'Trạng thái' cho nhiệm vụ hiện được chọn"	"text"
"-sd <date>\tSets the 'Start Date' for the currently selected task"	"-sd <date>\tĐặt 'Ngày bắt đầu' cho nhiệm vụ hiện được chọn"	"text"
"-st <time>\tSets the 'Start Time' for the currently selected task"	"-st <time> \ t Đặt 'Thời gian bắt đầu' cho nhiệm vụ hiện được chọn"	"text"
"-te <hrs>\tSets the 'Time Estimate' for the currently selected task"	"-te <hrs>\tĐặt 'Ước tính Thời gian' cho nhiệm vụ hiện được chọn"	"text"
"-tg <tags>\tSets the 'Tags' for the currently selected task"	"-tg <tags>\tĐặt 'Thẻ' cho nhiệm vụ hiện được chọn"	"text"
"-tid <task id>\tSelects the specified task in the active tasklist"	"-tid <task id>\tChọn nhiệm vụ đã chỉ định trong danh sách nhiệm vụ đang hoạt động"	"text"
"-tp <prefix>\tApplies a prefix to the application title"	"-tp <prefix>\tÁp dụng tiền tố cho tiêu đề ứng dụng"	"text"
"-ts <hrs>\tSets the 'Time Spent' for the currently selected task"	"-ts <hrs>\tĐặt 'Thời gian dành' cho nhiệm vụ hiện được chọn"	"text"
"-tt <title>\tSets the 'Title' for the currently selected task"	"-tt <title>\tĐặt 'Tiêu đề' cho nhiệm vụ hiện được chọn"	"text"
"-tv <version>\tSets the 'Version' for the currently selected task"	"-tv <version>\tĐặt 'Phiên bản' cho nhiệm vụ hiện được chọn"	"text"
"-v\tForces ToDoList to startup visible regardless of its last saved state"	"-v\tForces ToDoList để Khởi động hiển thị bất kể trạng thái lưu cuối cùng của nó là gì"	"text"
"-x\tTurns off password prompting except when first loading an encrypted tasklist"	"-x\tTắt nhắc nhở mật khẩu ngoại trừ khi tải lần đầu tiên một danh sách nhiệm vụ được mã hóa"	"text"
"-xid <ext_id>\tSets the 'external ID' for the currently selected task"	"-xid <ext_id>\tĐặt 'ID bên ngoài' cho nhiệm vụ hiện được chọn"	"text"
"-z\tStores attribute visibility settings within each tasklist"	"-z\tLưu trữ cài Đặt hiển thị thuộc tính trong mỗi danh sách nhiệm vụ"	"text"
"...maps to Column Name in File"	"... ánh xạ tới Tên cột trong Tệp"	"sysheader32"
"...maps to Task Attribute"	"... ánh xạ tới Thuộc tính nhiệm vụ"	"sysheader32"
"0 (Lowest)"	"0 (Thấp nhất)"	"combobox"
  "0 (Lowest)"	""	"menu"
"0 (zero) is not a valid task ID"	"0 (không) không phải là một ID nhiệm vụ hợp lệ"	"text"
"0 minutes"	"0 phút"	"combobox"
"1 (Low)"	"1 (Thấp)"	"combobox"
  "1 (Low)"	""	"menu"
"1 (Very Low)"	"1 (Rất thấp)"	"combobox"
  "1 (Very Low)"	""	"menu"
"1 minute"	"1 phút"	"combobox"
"1 month"	"1 tháng"	"combobox"
"1 space"	"1 khoảng trống"	"combobox"
"1 task selected (%d)"	"1 công việc được chọn (%d)"	"text"
"1 Week"	"1 Tuần"	"combobox"
"1. Where do you want ToDoList to store your program settings ?"	"1. Bạn muốn ToDoList lưu cài đặt chương trình của mình ở đâu?"	"label"
"1st subtask level"	"Cấp độ nhiệm vụ phụ thứ nhất"	"menu"
"2 (Low)"	"2 (Thấp)"	"combobox"
  "2 (Low)"	""	"menu"
"2 days"	"2 ngày"	"combobox"
"2 hours"	"2 giờ"	"combobox"
"2 minutes"	"2 phút"	"combobox"
"2 months"	"2 tháng"	"combobox"
"2 spaces"	"2 không gian"	"combobox"
"2 weeks"	"2 tuần"	"combobox"
"2 Weeks"	"2 Tuần"	"combobox"
"2. Do you want to be able to share your tasklists on a network ?"	"2. Bạn có muốn chia sẻ danh sách nhiệm vụ của mình trên mạng không?"	"label"
"2nd subtask level"	"Cấp độ nhiệm vụ phụ thứ 2"	"menu"
"3 (Low)"	"3 (Thấp)"	"combobox"
  "3 (Low)"	""	"menu"
"3 (Low-Med)"	"3 (Trung bình thấp)"	"combobox"
  "3 (Low-Med)"	""	"menu"
"3 days"	"3 ngày"	"combobox"
"3 hours"	"3 giờ"	"combobox"
"3 months"	"3 tháng"	"combobox"
"3 weeks"	"3 tuần"	"combobox"
"3 Weeks"	"3 Tuần"	"combobox"
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	"3. Ban đầu bạn muốn xem những cột nào? \n\nLưu ý: Bạn có thể sửa đổi lựa chọn này sau bằng cách sử dụng 'Xem> Chọn cột'"	"label"
"3rd Party Storage"	"Bộ nhớ của bên thứ 3"	"menu"
"3rd Party Storage %d"	"Bộ nhớ của bên thứ 3%d"	"menu"
"3rd subtask level"	"Cấp độ nhiệm vụ phụ thứ 3"	"menu"
"4 (Medium)"	"4 (Trung bình -)"	"combobox"
  "4 (Medium)"	""	"menu"
"4 days"	"4 ngày"	"combobox"
"4 hours"	"4 tiếng"	"combobox"
"4 months"	"4 tháng"	"combobox"
"4 spaces"	"4 dấu cách"	"combobox"
"4 Weeks"	"4 Tuần"	"combobox"
"4 weeks"	"4 tuần"	"combobox"
"4. Do you want to keep the user interface as simple as possible ?"	"4. Bạn có muốn giữ giao diện người dùng càng đơn giản càng tốt không?"	"label"
"4th subtask level"	"Cấp độ nhiệm vụ phụ thứ 4"	"menu"
"5 (Medium)"	"5 (Trung bình)"	"combobox"
  "5 (Medium)"	""	"menu"
"5 days"	"5 ngày"	"combobox"
"5 hours"	"5 giờ"	"combobox"
"5 minutes"	"5 phút"	"combobox"
"5 months"	"5 tháng"	"combobox"
"5 pt"	"5 pt"	"combobox"
"5 Weeks"	"5 Tuần"	"combobox"
"5. Do you want to view a sample tasklist to help you get started ?"	"5. Bạn có muốn xem một danh sách nhiệm vụ mẫu để giúp bạn bắt đầu?"	"label"
"5th subtask level"	"Cấp độ nhiệm vụ phụ thứ 5"	"menu"
"6 (Medium)"	"6 (Trung bình +)"	"combobox"
  "6 (Medium)"	""	"menu"
"6 days"	"6 ngày"	"combobox"
"6 hours"	"6 tiếng"	"combobox"
"6 months"	"6 tháng"	"combobox"
"6 pt"	"6 pt"	"combobox"
"6 Weeks"	"6 Tuần"	"combobox"
"6th subtask level"	"Cấp độ nhiệm vụ phụ thứ 6"	"menu"
"7 (High)"	"7 (Cao)"	"combobox"
  "7 (High)"	""	"menu"
"7 (Med-High)"	"7 (Trung bình-Cao)"	"combobox"
  "7 (Med-High)"	""	"menu"
"7 Day Rolling Average"	"Trung bình luân phiên trong 7 ngày"	"combobox"
"7 days / 1 week"	"7 ngày / 1 tuần"	"combobox"
"7 pt"	"7 pt"	"combobox"
"7 Weeks"	"7 Tuần"	"combobox"
"7th subtask level"	"Cấp độ nhiệm vụ phụ thứ 7"	"menu"
"8 (High)"	"8 (Cao)"	"combobox"
  "8 (High)"	""	"menu"
"8 pt"	"8 pt"	"combobox"
"8 spaces"	"8 khoảng trống"	"combobox"
"8 Weeks"	"8 Tuần"	"combobox"
"8th subtask level"	"Cấp độ nhiệm vụ con thứ 8"	"menu"
"9 (High)"	"9 (Cao)"	"combobox"
  "9 (High)"	""	"menu"
"9 (Very High)"	"9 (Rất cao)"	"combobox"
  "9 (Very High)"	""	"menu"
"9 months"	"9 tháng"	"combobox"
"9 pt"	"9 pt"	"combobox"
"9 Weeks"	"9 Tuần"	"combobox"
"9th subtask level"	"Cấp độ nhiệm vụ phụ thứ 9"	"menu"
"10 (Highest)"	"10 (Cao nhất)"	"combobox"
  "10 (Highest)"	""	"menu"
"10 minutes"	"10 phút"	"combobox"
"10 pt"	"10 pt"	"combobox"
"10 seconds"	"10 giây"	"combobox"
"11 pt"	"11 pt"	"combobox"
"12 hours"	"12 giờ"	"combobox"
"12 months / 1 year"	"12 tháng / 1 năm"	"combobox"
"12 pt"	"12 pt"	"combobox"
"14 pt"	"14 pt"	"combobox"
"15 minutes"	"15 phút"	"combobox"
"16 pt"	"16 pt"	"combobox"
"18 pt"	"18 pt"	"combobox"
"20 minutes"	"20 phút"	"combobox"
"20 pt"	"20 pt"	"combobox"
"20 seconds"	"20 giây"	"combobox"
"24 hours / 1 day"	"24 giờ / 1 ngày"	"combobox"
"30 Day Rolling Average"	"Trung bình luân phiên trong 30 ngày"	"combobox"
"30 minutes"	"30 phút"	"combobox"
"30 seconds"	"30 giây"	"combobox"
"45 minutes"	"45 phút"	"combobox"
"60 minutes"	"60 phút"	"combobox"
"60 minutes / 1 hour"	"60 phút / 1 giờ"	"combobox"
"60 seconds"	"60 giây"	"combobox"
"90 Day Rolling Average"	"Trung bình luân phiên trong 90 ngày"	"combobox"
"120 seconds"	"120 giây"	"combobox"
"< Back"	"<Quay lại"	"button"
"<any date>"	"<bất kỳ ngày nào>"	"text"
"<any>"	"<nhiều>"	"combobox"
"<anyone>"	"<nhiều người>"	"text"
"<Existing Custom Attribute>"	"<Thuộc tính tùy chỉnh hiện tại>"	"combobox"
"<filepath>\tOpens/selects the specified tasklist"	"<filepath> \ tMở / chọn danh sách nhiệm vụ được chỉ định"	"text"
"<handler not installed>"	"<trình xử lý chưa được cài đặt>"	"label"
"<Multiple (%d) tasks selected>"	"<Nhiều (% d) nhiệm vụ được chọn>"	"text"
"<multiple formats>"	"<nhiều định dạng>"	"text"
