TRANSTEXT 7.2.998.2
PRIMARY_LANGID 18
English Text	Translated Text	Item Type
"-te <hrs>\tSets the 'Time Estimate' for the currently selected task"	""	"text"
"-tg <tags>\tSets the 'Tags' for the currently selected task"	""	"text"
"-tid <task id>\tSelects the specified task in the active tasklist"	""	"text"
"-tp <prefix>\tApplies a prefix to the application title"	""	"text"
"-ts <hrs>\tSets the 'Time Spent' for the currently selected task"	""	"text"
"-tt <title>\tSets the 'Title' for the currently selected task"	""	"text"
"-tv <version>\tSets the 'Version' for the currently selected task"	""	"text"
"-v\tForces ToDoList to startup visible regardless of its last saved state"	""	"text"
"-xid <ext_id>\tSets the 'external ID' for the currently selected task"	""	"text"
"1st subtask level"	""	"menu"
"2nd subtask level"	""	"menu"
"3rd subtask level"	""	"menu"
"4th subtask level"	""	"menu"
"5th subtask level"	""	"menu"
"6th subtask level"	""	"menu"
"7th subtask level"	""	"menu"
"8th subtask level"	""	"menu"
"9th subtask level"	""	"menu"
"<Existing Custom Attribute>"	""	"combobox"
"<filepath>\tOpens/selects the specified tasklist"	""	"text"
"<Multiple tasks selected>,"	""	"text"
"<no sound>"	""	"text"
"<No task selected>,"	""	"text"
"<specific dates>"	""	"combobox"
"Anonymise Tasklist"	""	"menu"
"Any status can match"	""	"text"
"Bottom"	""	"combobox"
"Burndown"	""	"combobox"
  "Burndown"	""	"systabcontrol32"
"Character Set"	""	"label"
"Clear Focused Task Attribute"	""	"menu"
"Complete"	""	"button"
"Confidential"	""	"text"
"Confirm Save As"	""	"dialog"
"Convert selected object between types\nConvert Object"	""	"text"
"Default"	""	"combobox"
"Default Filter %d"	""	"menu"
"Delegator"	""	"text"
"Development Preview"	""	"text"
"Display completed tasks"	""	"checkbox"
"Display future occurrences of recurring tasks"	""	"checkbox"
"Display report automatically"	""	"checkbox"
"Display watermark image (applies to all html comments)"	""	"checkbox"
"Double-click to go to task"	""	"tooltip"
"Downloading latest update..."	""	"text"
"Email Selected Tasks..."	""	"menu"
"Embed a copy of the file which can be viewed by double-clicking the icon"	""	"radiobutton"
"Embed a link to the file which allows the original file to be edited and automatically updated"	""	"radiobutton"
"Find Tasks Filter %d"	""	"menu"
"First row is header row"	""	"combobox"
"For tasks matching the following rules"	""	"label"
"Graph colours"	""	"label"
"Group header background colour"	""	"checkbox"
"Hide <none> group"	""	"combobox"
"Hide All"	""	"menu"
"Hide subtasks"	""	"combobox"
"iCalendar (.ics)"	""	"combobox"
"iCalendar Files (*.ics)"	""	"combobox"
"Include 'empty' values in Frequency Distribution graphs"	""	"checkbox"
"Include tasks without dates in calculations for 'Current Period'"	""	"checkbox"
"includes"	""	"text"
"is not set"	""	"text"
"is set"	""	"text"
"Last month"	""	"combobox"
"Last week"	""	"combobox"
"Last year"	""	"combobox"
"Limit colour depth of images to reduce tasklist file size"	""	"tooltip"
"Middle"	""	"combobox"
"MS Sans Serif"	""	"combobox"
"Next Match"	""	"tooltip"
"Next/Previous {0} days"	""	"tooltip"
"One or more plugins that provide enhanced comments functionality are out of date.\n\nClick OK to continue, in which case you may not be able to edit a task's comments, \nor click Cancel to close ToDoList, to allow you to update the plugins before restarting."	""	"text"
"Parent tasks"	""	"combobox"
"Placeholders"	""	"text"
"Plugins Out of Date"	""	"text"
"Previous Match"	""	"tooltip"
"Progress"	""	"label"
"Quick Task Find"	""	"text"
"Recalculate a task's 'Estimated time' whenever its start or due dates change"	""	"checkbox"
"Regional Settings Change|The user interface will be updated next time you restart ToDoList.\n\nWould you like to restart ToDoList now?"	""	"text"
"Release Candidate"	""	"text"
"Requires Admin Privileges to modify"	""	"label"
"Root"	""	"text"
"Saved Templates"	""	"tooltip"
"Select Watermark Image"	""	"dialog"
"Selected task (Task ID)"	""	"tooltip"
"Selected task [Path] (Task ID)"	""	"tooltip"
"Sender"	""	"text"
"Sender Email"	""	"text"
"Sensitivity"	""	"text"
"Sent Date"	""	"text"
"Sent On Behalf Of"	""	"text"
"Server Busy"	""	"dialog"
"Show All"	""	"menu"
"Show comments even when task view is maximised"	""	"checkbox"
"Show default filters in 'Filter Bar'"	""	"checkbox"
"Show dependencies"	""	"combobox"
"Sort groups ascending"	""	"combobox"
"Specify a Version"	""	"text"
"Spiral"	""	"text"
"Stable Release"	""	"text"
"Stickies|Stickies*.exe||"	""	"text"
"Subject"	""	"text"
"Subscript"	""	"menu"
"Superscript"	""	"menu"
"System File Required|ToDoList requires the 'Microsoft Visual C++ %d (x86) Redistributable Package' to be installed.\n\nClick 'OK' to visit the appropriate download page or 'Cancel' to quit."	""	"text"
"tab-stops"	""	"label"
"Tabular"	""	"radiobutton"
"Task Depth"	""	"button"
"Task Dialog"	""	"menu"
"Then by"	""	"label"
"There was a problem updating ToDoList at this time.\nOften this can be a problem with file and folder permissions.\n\nWould you like to view the update log file for possible clues?"	""	"text"
"Time"	""	"label"
"Titles and comments only"	""	"radiobutton"
"ToDoList has detected that the handler for the 'outlook:' protocol \nhas not been installed.\n\nUntil the handler is installed, 'outlook:' links will not work correctly.\n\nDo you want to install the handler now?"	""	"text"
"ToDoList requires version 3 or later of the msxml component.\n\nTo update your version of this component, Google for 'msxml 3.0 download', \nand follow the relevant installation instructions. Then try again."	""	"text"
"Top"	""	"combobox"
"Top-level tasks"	""	"menu"
"Unallocated"	""	"text"
"Unspecified Levels"	""	"menu"
"View Debug Log File"	""	"menu"
"{0} Day View"	""	"tooltip"
TRANSLATED
"\n\n(ATTENTION: One or more of these tasks has subtasks which will also be deleted)"	"\n\n(주의: 한 개 또는 그 이상의 작업이 하위 작업을 가지고 있으며 모두 함께 삭제됩니다.)"	"text"
"\n\n(ATTENTION: This task has subtasks which will also be deleted)"	"\n\n(주의: 이 작업은 하위 작업을 가지고 있으며 모두 함께 삭제됩니다.)"	"text"
"\n\nDo you want to forcibly checkout the tasklist?\n\nNote: Any unsaved data from '%s' will be lost!"	"\n\n강제로 작업 목록에서 Checkout 하시겠습니까?\n\n주의: '%s' 상 저장 되지 않은 데이터를 잃습니다."	"text"
"\nWould you like to update to this version?"	"\n이 버전으로 업데이트 하시겠습니까?"	"text"
"% Complete"	"% 완료"	"label"
"% of page"	"% 페이지"	"combobox"
"%0.1f Kb downloaded so far (%0.1f Kb remaining)"	"%0.1f Kb 현재까지 다운로드됨 (%0.1f Kb 남음)"	"text"
"%d / %d tasks"	"%d / %d 작업"	"text"
"%d tasks selected"	"%d 개의 작업 선택됨"	"text"
"%s\n%d Estimated\n%d Actual"	"%s\n%d 일 예상\n%d 일 실제"	"tooltip"
"%s\n%d Estimated\n%d Spent"	"%s\n%d 일 예상\n%d 일 소요"	"tooltip"
"%s\n%d Started\n%d Completed"	"%s\n%d 개 시작\n%d 개 완료"	"tooltip"
"%s\n%d Tasks"	"%s\n%d 개 작업"	"tooltip"
"%s (Custom)"	"%s (커스텀)"	"text"
"%s (Custom, Relative)"	"%s (커스텀, 관련)"	"text"
"%s (Delay loaded)"	"%s (불러오기 지연)"	"text"
"%s - %d tasks"	"%s - %d 작업"	"text"
"%s weekdays"	"%s 평일"	"text"
"'%s' contained no tasks which could be imported."	"'%s'에 내보내기 가능한 작업이 없습니다."	"text"
"'%s' could not be checked out \nbecause it is currently checked out to '%s' (Last saved: %s)."	"'%s' 체크아웃 할 수 없습니다. \n'%s'로 현재 체크 아웃되었습니다.(마지막 저장: %s)."	"text"
"'%s' could not be checked out.\n\nPlease check that it has not been moved or deleted and that you have the required access rights."	"'%s' 작업 목록에서 Check Out 할 수 없습니다.\n\n파일이 이동 또는 삭제되거나 필요한 접근 권한이 있는지 확인하십시오."	"text"
"'%s' could not be found."	"'%s'를 찾을 수 없습니다."	"text"
"'%s' could not be opened (%d).\n\nPlease check that the file exists and that you have the appropriate access rights before trying again."	"'%s' 파일을 열 수 없습니다. (%d).\n\n파일이 존재하고 접근 권한이 있는지 확인 후 다시 시도하십시오."	"text"
"'%s' could not be opened because access to the file was denied.\n\nPlease check that you have the required permissions and try again."	"파일 접근이 거부되어 '%s' 파일을 열 수 없습니다.\n\n필요한 권한이 있는지 확인 후 다시 시도하십시오."	"text"
"'%s' could not be opened because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"다른 사용자 또는 응용프로그램이 사용 중이라 '%s' 파일을 열 수 없습니다.\n\n나중에 다시 시도하십시오."	"text"
"'%s' could not be opened because it contains \nmalformed XML that the MSXML component could not interpret."	"MSXML 구성으로 열 수 없는 잘못된\n잘못된 XML을 가지고 있어 ''%s' 파일을 열 수 없습니다."	"text"
"'%s' could not be opened because it is encrypted and you do not have the encryption component installed.\n\nPlease contact AbstractSpoon Software for more information."	"암호화 되어 있으나 암호화 구성이 설치되어 있지 않아 '%s' 파일을 열 수 없습니다.\n\n자세한 사항은 AbstractSpoon Software로 문의하십시오."	"text"
"'%s' could not be opened because the method of encryption could not be determined."	"알 수 없는 암호화 방식으로 '%s' 파일을 열 수 없습니다."	"text"
"'%s' could not be opened because the network location is not currently accessible."	"네트워크 위치에 접근할 수 없어 '%s' 파일을 열 수 없습니다."	"text"
"'%s' could not be opened due to an unexpected error (%d)."	"예기치 못한 오류로 인해 '%s' 파일을 열 수 없습니다. (%d)."	"text"
"'%s' could not be opened for importing.\n\nCheck that you have the necessary permissions and that the file is not open in another application."	"가져오기 할 '%s' 파일을 열 수 없습니다.\n\n해당 파일이 다른 응용프로그램에서 이미 사용 중이거나 필요한 권한이 있는지 확인하십시오."	"text"
"'%s' could not be saved because access to the file was denied.\n\nPlease select another filename."	"파일 접근이 금지되어 '%s' 파일를 저장할 수 없습니다.\n\n다른 파일 이름을 선택하십시오."	"text"
"'%s' could not be saved because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"'%s' 파일을 다른 사용자 또는 응용프로그램이 사용 중이어서 저장할 수 없습니다.\n\n잠시 후 다시 시도하십시오."	"text"
"'%s' could not be saved because the file is read-only.\n\nPlease select another filename."	"읽기 전용이기 때문에 '%s' 파일을 저장할 수 없습니다.\n\n다른 파일 이름을 선택하십시오."	"text"
"'%s' could not be saved due to an unexpected error (%d)."	"예상치 못한 오류로 인하여 '%s' 파일을 저장할 수 없습니다."	"text"
"'%s' could not be saved due to insufficient disk space.\n\nPlease select another filename."	"디스크 용량이 부족하여 '%s' 파일을 저장할 수 없습니다.\n\n다른 파일 이름을 선택하십시오."	"text"
"'%s' does not appear to be a valid tasklist."	"'%s'는 유효한 작업 목록이 아닙니다."	"text"
"'%s' has no tasks due by the end of next month"	"'%s'에 다음 달 말까지 만료 예정인 작업이 없습니다."	"text"
"'%s' has no tasks due by the end of next week"	"'%s'에 다음 주 말까지 만료 예정인 작업이 없습니다."	"text"
"'%s' has no tasks due by the end of this month"	"'%s'에 이번 달 말까지 만료 예정인 작업이 없습니다."	"text"
"'%s' has no tasks due by the end of this week"	"'%s'에 이번 주 말까지 만료 예정인 작업이 없습니다."	"text"
"'%s' has no tasks due by today"	"'%s'에 오늘까지 만료 예정인 작업이 없습니다."	"text"
"'%s' has no tasks due by tomorrow"	"'%s'에 내일까지 만료 예정인 작업이 없습니다."	"text"
"'%s' must be checked out before it can be saved."	"'%s' 에서 먼저 체크 아웃 되어야 저장할 수 있습니다."	"text"
"'Bar' colour for tasks having no colour"	"색상 지정되지 않은 작업의 '바' 색상"	"checkbox"
"'CTRL + click' to follow link"	"링크를 따라가기 위해선 'CTRL키'를 누르고 클릭하시오."	"tooltip"
"'Due Today' task colour"	"'오늘 만료'인 작업 색상"	"checkbox"
"'Due' task colour"	"'만료'된 작업 색상"	"checkbox"
"'New Subtask' button places subtask"	"'새 하위 작업' 버튼 누를 시"	"label"
"'New Task' button places task"	"'새 작업' 버튼 누를 시"	"label"
"'Non-working hours' colour"	"'비근무 시간' 색상"	"checkbox"
"'Overlapping' tasks colour"	"'겹치는' 작업 색상 표시"	"checkbox"
"'Stack' comments above (or left of) edit fields"	"작업 설명을 편집 영역 위에 (또는 왼쪽에) 쌓기"	"checkbox"
"'Stack' edit fields and comments when they occupy the same position (left, right or below)"	"편집 영역과 작업 설명 위치가 같을 시 (왼쪽, 오른쪽 또는 아래) 쌓기"	"checkbox"
"'Started' task colour"	"'시작된' 작업 색상"	"checkbox"
"'Starts Today' task colour"	"'오늘 시작된' 작업 색상"	"checkbox"
"'Today' colour"	"'오늘' 색상"	"checkbox"
"'Weekend' colour"	"'주말' 색상"	"checkbox"
"'{0}' appears in {1} tasks"	"{1} 개의 작업이 '{0}' 포함"	"tooltip"
"(completed: %s)"	"(완료 : %s)"	"text"
"(Note: You should only use this option if you are certain that the incoming tasks will have the correct task IDs)"	"(주의: 추가될 작업의 작업 ID가 기존 작업 목록의 작업 ID와 비교하여 올바른지 확인한 뒤 해당 옵션을 사용하십시오)"	"label"
"(paused)"	"(일시 정지)"	"text"
"(Relative)"	"(관련)"	"text"
"(untitled)"	"(이름 없음)"	"text"
"(Week {0})"	"({0}주차)"	"label"
"- Fixed Columns -"	"- 고정 항목 -"	"combobox"
"- unnamed -"	"이름 미지정"	"text"
"-e\tStarts ToDoList without reloading any previously open tasklists"	"-e\t이전 작업 목록을 불러오지 않고 ToDoList 실행"	"text"
"-g\tEnables logging"	"-g\t기록 활성화"	"text"
"-x\tTurns off password prompting except when first loading an encrypted tasklist"	"-x\t암호화된 작업 목록 처음 불러오기 후 더 이상 비밀번호 물어보지 않기"	"text"
"-z\tStores attribute visibility settings within each tasklist"	"각 작업 목록마다 속성 보이기 설정값 저장"	"text"
"...maps to Column Name in File"	"...파일 내 항목 이름으로 전환"	"sysheader32"
"...maps to Task Attribute"	"...작업 속성으로 전환"	"sysheader32"
"0 (Lowest)"	"0 (가장 낮음)"	"combobox"
  "0 (Lowest)"	""	"menu"
"0 (zero) is not a valid task ID"	"숫자 '0'은 유효한 작업 ID가 아닙니다"	"text"
"0 minutes"	"0 분"	"combobox"
"1 (Low)"	"1 (낮음)"	"combobox"
  "1 (Low)"	""	"menu"
"1 (Very Low)"	"1 (매우 낮음)"	"combobox"
  "1 (Very Low)"	""	"menu"
"1 minute"	"1 분"	"combobox"
"1 month"	"1 개월"	"combobox"
"1 space"	"1 칸"	"combobox"
"1 task selected (%d)"	"1 개의 작업 선택됨 (%d)"	"text"
"1 Week"	"1 주"	"combobox"
"1. Where do you want ToDoList to store your program settings ?"	"1. 프로그램 설정 값을 어디에 저장하시겠습니까?"	"label"
"2 (Low)"	"2 (낮음)"	"combobox"
  "2 (Low)"	""	"menu"
"2 days"	"2 일"	"combobox"
"2 hours"	"2 시간"	"combobox"
"2 minutes"	"2 분"	"combobox"
"2 months"	"2 개월"	"combobox"
"2 spaces"	"2 칸"	"combobox"
"2 Weeks"	"2 주"	"combobox"
"2 weeks"	"2 주"	"combobox"
"2. Do you want to be able to share your tasklists on a network ?"	"2. 네트워크를 통해 작업 목록을 공유하시겠습니까?"	"label"
"3 (Low)"	"3 (낮음)"	"combobox"
  "3 (Low)"	""	"menu"
"3 (Low-Med)"	"3 (보통-낮음)"	"combobox"
  "3 (Low-Med)"	""	"menu"
"3 days"	"3 일"	"combobox"
"3 hours"	"3 시간"	"combobox"
"3 months"	"3 개월"	"combobox"
"3 Weeks"	"3 주"	"combobox"
"3 weeks"	"3 주"	"combobox"
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	"3. 초기 설정값으로 표시할 항목을 선택하십시오.\n\n설명: '보기 > 작업 속성 보기'에서 다시 설정하실 수 있습니다."	"label"
"3rd Party Storage"	"제 3자 저장 공간"	"menu"
"3rd Party Storage %d"	"제 3자 저장 공간 %d"	"menu"
"4 (Medium)"	"4 (보통)"	"combobox"
  "4 (Medium)"	""	"menu"
"4 days"	"4 일"	"combobox"
"4 hours"	"4 시간"	"combobox"
"4 months"	"4 개월"	"combobox"
"4 spaces"	"4 칸"	"combobox"
"4 Weeks"	"4 주"	"combobox"
"4 weeks"	"4 주"	"combobox"
"4. Do you want to keep the user interface as simple as possible ?"	"4. 가능한 간단하게 사용자 인터페이스를 표시하시겠습니가?"	"label"
"5 (Medium)"	"5 (보통)"	"combobox"
  "5 (Medium)"	""	"menu"
"5 days"	"5 일"	"combobox"
"5 hours"	"5 시간"	"combobox"
"5 minutes"	"5 분"	"combobox"
"5 months"	"5 개월"	"combobox"
"5 pt"	"5 pt"	"combobox"
"5 Weeks"	"5 주"	"combobox"
"5. Do you want to view a sample tasklist to help you get started ?"	"5. 처음 사용자 도움을 위한 샘플 작업 목록을 보시겠습니까?"	"label"
"6 (Medium)"	"6 (보통)"	"combobox"
  "6 (Medium)"	""	"menu"
"6 days"	"6 일"	"combobox"
"6 hours"	"6 시간"	"combobox"
"6 months"	"6 개월"	"combobox"
"6 pt"	"6 pt"	"combobox"
"6 Weeks"	"6 주"	"combobox"
"7 (High)"	"7 (높음)"	"combobox"
  "7 (High)"	""	"menu"
"7 (Med-High)"	"7 (보통-높음)"	"combobox"
  "7 (Med-High)"	""	"menu"
"7 Day Rolling Average"	"7일 기준 평균"	"combobox"
"7 days / 1 week"	"7 일 / 1 주"	"combobox"
"7 pt"	"7 pt"	"combobox"
"7 Weeks"	"7 주"	"combobox"
"8 (High)"	"8 (높음)"	"combobox"
  "8 (High)"	""	"menu"
"8 pt"	"8 pt"	"combobox"
"8 spaces"	"8 칸"	"combobox"
"8 Weeks"	"8 주"	"combobox"
"9 (High)"	"9 (높음)"	"combobox"
  "9 (High)"	""	"menu"
"9 (Very High)"	"9 (매우 높음)"	"combobox"
  "9 (Very High)"	""	"menu"
"9 months"	"9 개월"	"combobox"
"9 pt"	"9 pt"	"combobox"
"9 Weeks"	"9 주"	"combobox"
"10 (Highest)"	"10 (가장 높음)"	"combobox"
  "10 (Highest)"	""	"menu"
"10 minutes"	"10 분"	"combobox"
"10 pt"	"10 pt"	"combobox"
"10 seconds"	"10 초"	"combobox"
"11 pt"	"11 pt"	"combobox"
"12 hours"	"12 시간"	"combobox"
"12 months / 1 year"	"12 개월 / 1 년"	"combobox"
"12 pt"	"12 pt"	"combobox"
"14 pt"	"14 pt"	"combobox"
"15 minutes"	"15 분"	"combobox"
"16 pt"	"16 pt"	"combobox"
"18 pt"	"18 pt"	"combobox"
"20 minutes"	"20 분"	"combobox"
"20 pt"	"20 pt"	"combobox"
"20 seconds"	"20 초"	"combobox"
"24 hours / 1 day"	"24 시간 / 1 일"	"combobox"
"30 Day Rolling Average"	"30일 기준 평균"	"combobox"
"30 minutes"	"30 분"	"combobox"
"30 seconds"	"30 초"	"combobox"
"45 minutes"	"45 분"	"combobox"
"60 minutes"	"60 분"	"combobox"
"60 minutes / 1 hour"	"60 분 / 1 시간"	"combobox"
"60 seconds"	"60 초"	"combobox"
"90 Day Rolling Average"	"90일 기준 평균"	"combobox"
"120 seconds"	"120 초"	"combobox"
"< Back"	"< 뒤로 가기"	"button"
"<any date>"	"<모든 일자>"	"text"
"<any>"	"<모두>"	"combobox"
"<anyone>"	"<모든 이>"	"text"
"<handler not installed>"	"<핸들러 설치 되지 않음>"	"label"
"<multiple formats>"	"<복수 형식>"	"text"
"<New Allocation>"	"<새 지정>"	"text"
"<New Button>"	"<새 버튼>"	"text"
"<New Column>"	"<새 항목>"	"text"
"<New Custom Attribute (List)>"	"<사용자 정의 속성 (목록)>"	"combobox"
"<New Custom Attribute>"	"<사용자 정의 속성>"	"combobox"
"<New Rule>"	"<새 규칙>"	"text"
"<no date>"	"<지정되지 않음>"	"text"
"<nobody>"	"<지정되지 않음>"	"text"
"<none>"	"<없음>"	"combobox"
  "<none>"	""	"menu"
"<separator>"	"<분리선>"	"text"
"<specific date>"	"<특정 일자>"	"text"
"<Tasklist Attached>"	"<작업 목록 첨부됨>"	"text"
"<unknown format>"	"<알 수 없는 형식>"	"combobox"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	"'%s'에 연결할 수 없습니다.\n\n입력한 정보를 확인 후 다시 시도하시겠습니까?"	"text"
"a screensaver is running or the desktop is locked"	"화면보호기가 작동 중이거나 잠금 상태에도"	"checkbox"
"A simple and effective way to keep on top of your daily tasks"	"A simple and effective way to keep on top of your daily tasks"	"label"
"A task with an ID of '%d' could not be found in the active tasklist"	"'%d' ID를 가진 작업을 활성화된 작업 목록에서 찾을 수 없습니다."	"text"
"AaBbYyZz"	"AaBbYyZz"	"label"
"About"	"ToDoList 정보"	"dialog"
"About ToDoList"	"ToDoList 정보"	"menu"
"About..."	"About..."	"menu"
"Above Priority"	"상위 중요도"	"label"
"Above Risk"	"상위 위험도"	"label"
"Above selected task"	"선택된 작업 위에"	"combobox"
"Above Task"	"작업 위에"	"menu"
"Accumulated"	"축적값"	"combobox"
"Activate Filter"	"필터 활성화"	"menu"
"Activate Task View"	"활성화된 작업 뷰"	"menu"
"Active Date Range (%s)"	"활성화된 기간 (%s)"	"label"
"Active Dictionary"	"사용 중인 ㅏㅅ전"	"label"
"Active Keyboard Shortcuts"	"활성화된 키보드 단축키"	"dialog"
"Active Tasklist"	"활성화된 작업 목록"	"menu"
"Active tasklist"	"활성화된 작업 목록"	"radiobutton"
"Active tasklist only"	"오직 활성화된 작업 목록만"	"radiobutton"
"Active Tasks"	"활성화된 작업"	"text"
"Actual Work"	"실제 작업"	"text"
"Add Dependency"	"종속 대상 추가"	"tooltip"
"Add dividing line"	"나누기 선 추가"	"checkbox"
"Add Rule"	"규칙 추가"	"tooltip"
"Add Task Dependency"	"작업 종속 대상 추가"	"menu"
"Add Task File Link..."	"작업 첨부 파일 추가..."	"menu"
"Add Tasklist to Source Control"	"Source Control에 작업 목록 추가"	"menu"
"Add Time to Task Log File"	"작업 기록 파일에 시간 추가"	"menu"
"Add Tracked Time"	"작업 시간 추가"	"tooltip"
"Adjust allocations equally"	"모두 동일하게 나누어 작업 배정"	"radiobutton"
"Adjust allocations in proportion to their existing values"	"할당된 현재 값의 비율에 따라 작업 배정"	"radiobutton"
"Adjust Task % Completion to match today's date"	"오늘 일자에 맞춰 작업 완료 % 설정"	"menu"
"Adjusted"	"수동 입력"	"text"
"After completing a task, set its 'Status' to"	"작업 완료 후, 아래와 같이 '상태' 변경"	"checkbox"
"After Loading a Tasklist"	"작업 목록 불러오기 후"	"label"
"After selected task"	"선택된 작업 아래에"	"combobox"
"Aggregate cost for the selected tasks"	"선택된 작업의 총 비용"	"text"
"Aggregate time estimate for the selected tasks"	"선택된 작업의 총 예상 소요 시간"	"text"
"Aggregate time spent on the selected tasks"	"선택된 작업의 총 작업 시간"	"text"
"Alignment"	"정렬"	"label"
"Alignment on page"	"페이지 정렬"	"label"
"All"	"모든"	"combobox"
"All attributes"	"모든 속성"	"radiobutton"
"All Files (*.*)"	"모든 파일 (*.*)"	"combobox"
"All Files (*.*)|*.*||"	"모든 파일 (*.*)|*.*||"	"text"
"All open tasklists"	"열려있는 모든 작업 목록"	"combobox"
"all open tasklists"	"열려있는 모든 작업 목록"	"combobox"
"All tasklists"	"모든 작업 목록"	"radiobutton"
"All Tasks"	"모든 작업"	"menu"
"All tasks"	"모든 작업"	"radiobutton"
"Alloc By"	"관리자"	"sysheader32"
"Alloc To"	"담당자"	"sysheader32"
"Allocated By"	"관리자"	"menu"
  "Allocated By"	""	"label"
"Allocated by"	"관리자"	"label"
"Allocated By Frequency"	"관리자 빈도수"	"combobox"
"Allocated to"	"담당자"	"label"
"Allocated To"	"담당자"	"menu"
  "Allocated To"	""	"label"
"Allocated To Frequency"	"담당자 빈도수"	"combobox"
"Allocations"	"배정"	"label"
"Allow editing of task references"	"참조 작업 수정 허용"	"checkbox"
"Allow multi selection in the filter droplists"	"드롭다운 목록 상 복수 선택 가능"	"checkbox"
"Allow multiple instances of ToDoList"	"ToDoList 중복 실행 허용"	"checkbox"
"Allow sorting by clicking on column headers"	"항목란 선택하여 정렬"	"checkbox"
"Allow time-tracking on parent tasks"	"상위 작업에 타이머 설정 허용"	"checkbox"
"Alpha Release"	"Alpha Release"	"text"
"Also add time to task's time spent"	"작업 시간에 해당 시간 더하기"	"checkbox"
"Alternate line colour"	"대체선 색상"	"checkbox"
"Always export task ID and Parent task ID"	"항상 작업 ID와 상위 작업 ID 내보내기"	"checkbox"
"Always hide parent tasks in List View"	"목록 보기에서 상위 작업 항상 숨김"	"checkbox"
"Always on Top"	"항상 위에"	"tooltip"
"Always prompt me to choose"	"항상 나에게 선택 물어보기"	"checkbox"
"Always show 'Backlog' column"	"'백로그' 항상 표시"	"checkbox"
"Always show all available fields"	"항상 모든 영역 표시"	"radiobutton"
"Always show all fields"	"항상 모든 영역 표시"	"radiobutton"
"Always show ToDoList when it starts up"	"ToDoList 실행 시 항상 보이기"	"checkbox"
"Always sort completed tasks below other tasks"	"항상 다른 작업 아래 완료된 작업 정렬"	"checkbox"
"Analyse Logged Time"	"시간 기록 분석"	"dialog"
"Analyse Logged Time..."	"시간 기록 분석..."	"menu"
"and"	"그리고"	"combobox"
"And then stop the timer"	"다시 알리고 난 뒤 타이머 종료"	"label"
"And/Or"	"그리고/또는"	"sysheader32"
"Anonymous Login"	"익명으로 로그인"	"checkbox"
"Any category can match"	"범주 조건 중 한개라도 포함하는 경우"	"text"
"Any person can match"	"담당자 조건 중 한명이라도 포함하는 경우"	"text"
"Any tag can match"	"태그 조건 중 한개라도 포함하는 경우"	"text"
"Any text field"	"모든 텍스트 영역"	"text"
