TRANSTEXT 9.0
PRIMARY_LANGID 7
English Text	Translated Text	Item Type
"'%s' could not be checked out.\n\nPlease check that it has not been moved or deleted and that you have the required access rights."	"'%s' konnte nicht ausgecheckt werden.\n\nBitte überprüfen Sie, ob die Datei nicht verschoben oder gelöscht wurde und ob Sie die erforderlichen Zugriffsrechte besitzen."	"text"
"'%s' could not be found."	"'%s' konnte nicht gefunden werden."	"text"
"'%s' could not be opened (%d).\n\nPlease check that the file exists and that you have the appropriate access rights before trying again."	"'%s' konnte nicht geöffnet werden (%d).\n\nBitte prüfen sie, ob die Datei vorhanden ist und ob sie die erforderlichen Zugriffsrechte besitzen, bevor sie es nochmals versuchen."	"text"
"'%s' could not be opened because access to the file was denied.\n\nPlease check that you have the required permissions and try again."	"'%s' konnte nicht geöffnet werden, weil der Zugriff verweigert wurde.\n\nBitte überprüfen Sie, ob Sie die erforderlichen Zugriffsrechte besitzen."	"text"
"'%s' could not be opened because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"'%s' konnte nicht geöffnet werden, weil ein anderer Anwender\noder eine andere Anwendung zurzeit auf die Datei zugreifen.\n\nBitte versuchen Sie es in einem Moment nochmals."	"text"
"'%s' could not be opened because it contains \nmalformed XML that the MSXML component could not interpret."	"'%s' konnte nicht geöffnet werden, weil es falsch formatierten XML-Code enthält, den die MSXML-Komponente nicht interpretieren kann."	"text"
"'%s' could not be opened because it is encrypted and you do not have the encryption component installed.\n\nPlease contact AbstractSpoon Software for more information."	"'%s' konnte nicht geöffnet werden, weil es verschlüsselt ist und Sie die Verschlüsselungskomponente nicht installiert haben.\n\nBitte kontaktieren sie AbstractSpoon Software für weitere Informationen."	"text"
"'%s' could not be opened because the method of encryption could not be determined."	"'%s' konnte nicht geöffnet werden, weil die Verschlüsselungsmethode nicht ermittelt werden konnte."	"text"
"'%s' could not be opened because the network location is not currently accessible."	"'%s' konnte nicht geöffnet werden, weil die Netzwerkadresse momentan nicht erreichbar ist."	"text"
"'%s' could not be opened due to an unexpected error (%d)."	"'%s' konnte wegen eines unerwarteten Fehlers (%d) nicht geöffnet werden."	"text"
"'%s' could not be opened for importing.\n\nCheck that you have the necessary permissions and that the file is not open in another application."	"'%s' konnte nicht für den Import geöffnet werden.\n\nPrüfen sie, ob sie die erforderlichen Zugriffsrechte haben und ob die Datei nicht durch eine andere Anwendung geöffnet ist."	"text"
"'%s' could not be saved because access to the file was denied.\n\nPlease select another filename."	"'%s' konnte nicht gespeichert werden, weil der Zugriff verweigert wurde.\n\nBitte wählen sie einen anderen Dateinamen."	"text"
"'%s' could not be saved because another user\n(or application) is currently accessing the file.\n\nPlease try again in a moment."	"'%s' konnte nicht gespeichert werden, weil ein anderer Anwender\noder eine andere Anwendung zurzeit auf die Datei zugreifen.\n\nBitte versuchen Sie es in einem Moment nochmals."	"text"
"'%s' could not be saved because the file is read-only.\n\nPlease select another filename."	"'%s' konnte nicht gespeichert werden, weil die Datei schreibgeschützt ist.\n\nBitte wählen sie einen anderen Dateinamen."	"text"
"'%s' could not be saved due to an unexpected error (%d)."	"'%s' konnte wegen eines unerwarteten Fehlers (%d) nicht gespeichert werden."	"text"
"'%s' could not be saved due to insufficient disk space.\n\nPlease select another filename."	"'%s' konnte nicht gespeichert werden, weil der Speicherplatz nicht ausreicht.\n\nBitte wählen sie einen anderen Dateinamen."	"text"
"'%s' does not appear to be a valid tasklist."	"'%s' scheint keine gültige Aufgabenliste zu sein."	"text"
"'%s' has no tasks due by the end of next month"	"'%s' hat keine Aufgaben fällig bis:\nEnde nächsten Monats"	"text"
"'%s' has no tasks due by the end of next week"	"'%s' hat keine Aufgaben fällig bis:\nEnde nächster Woche"	"text"
"'%s' has no tasks due by the end of this month"	"'%s' hat keine Aufgaben fällig bis:\nEnde dieses Monats"	"text"
"'%s' has no tasks due by the end of this week"	"'%s' hat keine Aufgaben fällig bis:\nEnde dieser Woche"	"text"
"'%s' has no tasks due by today"	"'%s' hat keine Aufgaben fällig bis:\nheute"	"text"
"'%s' has no tasks due by tomorrow"	"'%s' hat keine Aufgaben fällig bis:\nmorgen"	"text"
"'%s' must be checked out before it can be saved."	"'%s' muss ausgecheckt werden, bevor es gespeichert werden kann."	"text"
"'Alt' key overrides 'Max Count' when dragging tasks"	"'Alt'-Taste überschreibt 'Max. Anzahl' beim Ziehen von Aufgaben"	"checkbox"
"'Bar' colour for tasks having no colour"	"Farbe des 'Balkens' für Aufgaben ohne Farben"	"checkbox"
"'CTRL + click' to follow link"	"'Ctrl + Klick', um dem Link zu folgen"	"tooltip"
"'Due Today' task colour"	"Farbe 'Fällig heute'"	"checkbox"
"'Due' task colour"	"Farbe 'Fällige Aufgabe'"	"checkbox"
"'Leaf' tasks"	"'Leaf' tasks / unterste Ebene"	"menu"
"'New Subtask' button places subtask"	"Schaltfläche 'Neue Teilaufgabe' platziert Teilaufgabe"	"label"
"'New Task' button places task"	"Schaltfläche 'Neue Aufgabe' platziert Aufgabe"	"label"
"'Non-working hours' colour"	"Farbe der 'Nicht-Arbeitsstunden'"	"checkbox"
"'Overlapping' tasks colour"	"Farbe für 'Überlappung'"	"checkbox"
"'Stack' comments above (or left of) edit fields"	"Kommentare oberhalb (oder links) der Eingabefelder 'stapeln'"	"checkbox"
"'Stack' edit fields and comments when they occupy the same position (left, right or below)"	"Eingabefelder und Kommentare 'stapeln', wenn sie die gleiche Position (links, rechts oder unten) beanspruchen"	"checkbox"
"'Started' task colour"	"Farbe 'Begonnen'"	"checkbox"
"'Starts Today' task colour"	"Farbe für 'Beginnt heute'"	"checkbox"
"'Today' colour"	"Farbe für 'Heute'"	"checkbox"
"'Weekend' colour"	"Farbe für Wochenende"	"checkbox"
"'{0}' appears in {1} tasks"	"'{0}' erscheint in {1} Aufgaben"	"tooltip"
"(Blanks)"	"(Leerstellen)"	"listbox"
"(completed: %s)"	"(abgeschlossen: %s)"	"text"
"(more tasks not shown...)"	"(mehr nicht gezeigte Aufgaben...)"	"text"
"(Note: You should only use this option if you are certain that the incoming tasks will have the correct task IDs)"	"(Hinweis: Verwenden sie diese Option nur wenn sie sicher sind, dass die eingehenden Aufgaben die richtige Aufgaben-ID haben.)"	"label"
"(null)"	"(keine)"	"combobox"
"(paused)"	"(angehalten)"	"text"
"(Reduce visible date range)"	"(Sichtbaren Zeitbereich reduzieren)"	"combobox"
"(Relative)"	"(Relativ)"	"text"
"(Select All)"	"(Alle wählen)"	"listbox"
"(untitled)"	"(unbenannt)"	"text"
"(Week {0})"	"(Woche {0})"	"label"
"(Weeks {0}-{1})"	"(Wochen {0}-{1})"	"label"
"- Fixed Columns -"	"- Feste Spalten -"	"combobox"
"- unnamed -"	"- unbenannt -"	"text"
"-ab <alloc by>\tSets the 'Allocated By' for the currently selected task"	"-ab <zugewiesen von>\tSetzt 'Zugewiesen von' für die ausgewählte Aufgabe"	"text"
"-at <alloc to>\tSets the 'Allocated To' for the currently selected task"	"-at <zugewiesen an>\tSetzt 'Zugewiesen an' für die ausgewählte Aufgabe"	"text"
"-bid <task id>\tSpecifies the sibling task below which to create the new task"	"-bid <id>\tDefiniert die Geschwisteraufgabe, nach der die neue Aufgabe erstellt wird"	"text"
"-c <categories>\tSets the 'Categories' for the currently selected task"	"-c <Kategorien>\tSetzt die 'Kategorien' für die ausgewählte Aufgabe"	"text"
"-ca <attribute id> <attribute value>\tSets the value for the specified custom attribute ID for the currently selected task"	"-ca <Attribut ID> <Attributwert>\tSetzt den Wert für die angegebene benutzerdefinierte Attribut-ID für die ausgewählte Aufgabe"	"text"
"-cd <date>\tSets the 'Completion Date' for the currently selected task"	"-cd <Datum>\tSetzt das 'Erledigungsdatum' für die ausgewählte Aufgabe"	"text"
"-cm <comments>\tAdds to the 'Comments' for the currently selected task"	"-cm <Kommentar>\tErgänzt den 'Kommentar' für die ausgewählte Aufgabe"	"text"
"-cmd <id>\tSends the specified command to ToDoList's main window"	"-cmd <id>\tSendet das definierte Kommando an das Hauptfenster von ToDoList"	"text"
"-copy <attrib1> <attrib2>\tCopies the value for 'attrib1' to 'attrib2' for the currently selected task"	"-copy <attrib1> <attrib2>\tKopiert den Wert von 'attrib1' in 'attrib2' für die ausgewählte Aufgabe"	"text"
"-cs <cost>\tSets the 'Cost' for the currently selected task"	"-cs <Kosten>\tSetzt die 'Kosten' für die ausgewählte Aufgabe"	"text"
"-ct <time>\tSets the 'Completion Time' for the currently selected task"	"-ct <Zeit>\tSetzt 'Erledigungszeit' für die ausgewählte Aufgabe"	"text"
"-dd <date>\tSets the 'Due Date' for the currently selected task"	"-dd <Datum>\tSetzt das 'Fälligkeitsdatum' für die ausgewählte Aufgabe"	"text"
"-dp <id>\tSets the 'Dependencies' for the currently selected task"	"-dp <id>\tSetzt die 'Abhängigkeiten' für die ausgewählte Aufgabe"	"text"
"-dt <time>\tSets the 'Due Time' for the currently selected task"	"-dt <Zeit>\tSetzt 'Fälligkeitszeit' für die ausgewählte Aufgabe"	"text"
"-e\tStarts ToDoList without reloading any previously open tasklists"	"-e\tStartet ToDoList, ohne die vorher geöffneten Aufgabenlisten neu zu laden"	"text"
"-f <filepath2>[|<filepath3>|<filepath4>]\tAllows additional tasklists to be opened"	"-f <Dateipfad2>[|<Dateipfad3>|<Dateipfad4>]\tErmöglicht, zusätzliche Aufgabenlisten zu öffnen"	"text"
"-fr <path>\tSets the 'File Link' for the currently selected task"	"-fr <Pfad>\tSetzt 'Dateiverweis' für die ausgewählte Aufgabe"	"text"
"-g\tEnables logging"	"-g\tAktiviert den Protokollmodus"	"text"
"-h, -help, -?\tDisplays a message box showing all the available commandline options"	"-h, -help, -?\tZeigt ein Meldungsfenster mit der Angabe aller verfügbaren Befehlszeilenoptionen"	"text"
"-i <inipath>\tSpecifies an alternative settings file path"	"-i <INI-Pfad>\tDefiniert eine alternative INI-Datei"	"text"
"-ic <icon name/number>\tSets the 'Icon' for the currently selected task"	"-ic <Icon Name/Nummer>\tSetzt das 'Icon' für die ausgewählte Aufgabe"	"text"
"-l <task link>\tOpens the specified tasklist and selects the specified task"	"-l <Aufgabenlink>\tÖffnet die definierte Aufgabenliste und wählt die definierte Aufgabe"	"text"
"-m <filepath>\tImports the specified file"	"-m <Dateipfad>\tImportiert die definierte Aufgabenliste"	"text"
"-md <date>\tSets the 'Creation Date' of the newly created task"	"-md <Datum>\tSetzt das 'Erstellungsdatum' für die neu erstellte Aufgabe"	"text"
"-mp\tUses the password of the first decrypted tasklist as a master password for decrypting subsequent tasklists. Requires password prompting to be turned off (-x)"	"-mp\Verwendet das Passwort der ersten entschlüsselten Aufgabenliste als Masterpasswort für die folgenden Aufgabenlisten. Dabei muss die Passwortabfrage ausgeschaltet sein (-x)"	"text"
"-mt <time>\tSets the 'Creation Time' of the newly created task"	"-mt <Zeit>\tSetzt die 'Erstellungszeit' für die neu erstellte Aufgabe"	"text"
"-nt <title>\tCreates a new task in the active tasklist with the specified title"	"-nt <Titel>\tErstellt eine neue Aufgabe in der aktiven Aufgabenliste mit dem angegebenen Titel"	"text"
"-p <priority>\tSets the 'Priority' for the currently selected task"	"-p <Priorität>\tSetzt die 'Priorität' für die ausgewählte Aufgabe"	"text"
"-pc <percentage>\tSets the 'Percentage Completion' for the currently selected task"	"-pc <Prozentsatz>\tSetzt 'Prozent erledigt' für die ausgewählte Aufgabe"	"text"
"-pid <task id>\tSpecifies the parent task in which to create the new task"	"-pid <id>\tDefiniert die Hauptaufgabe, unter der die neue Aufgabe erstellt wird"	"text"
"-r <risk>\tSets the 'Risk' for the currently selected task"	"-r <Risiko>\tSetzt das 'Risiko' für die ausgewählte Aufgabe"	"text"
"-s <status>\tSets the 'Status' for the currently selected task"	"-s <Status>\tSetzt den 'Status' für die ausgewählte Aufgabe"	"text"
"-sd <date>\tSets the 'Start Date' for the currently selected task"	"-sd <Datum>\tSetzt das 'Beginndatum' für die ausgewählte Aufgabe"	"text"
"-st <time>\tSets the 'Start Time' for the currently selected task"	"-st <Zeit>\tSetzt die 'Startzeit' für die ausgewählte Aufgabe"	"text"
"-te <hrs>\tSets the 'Time Estimate' for the currently selected task"	"-te <Stunden>\tSetzt die 'Schätzung' für die ausgewählte Aufgabe"	"text"
"-tg <tags>\tSets the 'Tags' for the currently selected task"	"-tg <Tags>\tSetzt die 'Tags' für die ausgewählte Aufgabe"	"text"
"-tid <task id>\tSelects the specified task in the active tasklist"	"-tid <id>\tWählt die angegebene Aufgabe in der aktiven Aufgabenliste"	"text"
"-tp <prefix>\tApplies a prefix to the application title"	"-tp <Präfix>\tSetzt einen Präfix beim Programmtitel"	"text"
"-ts <hrs>\tSets the 'Time Spent' for the currently selected task"	"-ts <Stunden>\tSetzt den 'Zeitaufwand' für die ausgewählte Aufgabe"	"text"
"-tt <title>\tSets the 'Title' for the currently selected task"	"-tt <Titel>\tSetzt den 'Titel' für die ausgewählte Aufgabe"	"text"
"-tv <version>\tSets the 'Version' for the currently selected task"	"-tv <Version>\tSetzt die 'Version' für die ausgewählte Aufgabe"	"text"
"-v\tForces ToDoList to startup visible regardless of its last saved state"	"-v\tStartet ToDoList sichtbar, unabhängig vom gesicherten Status"	"text"
"-x\tTurns off password prompting except when first loading an encrypted tasklist"	"-x\tSchaltet die Passwortabfrage aus, ausser beim ersten Laden einer verschlüsselten Aufgabenliste"	"text"
"-xid <ext_id>\tSets the 'external ID' for the currently selected task"	"-xid <ext_id>\tSetzt die 'externe ID' für die ausgewählte Aufgabe"	"text"
"-z\tStores attribute visibility settings within each tasklist"	"-z\tSpeichert die Einstellungen der Attributanzeige in jeder Aufgabenliste"	"text"
"...maps to Column Name in File"	"...wird zum Spaltentitel in Datei"	"sysheader32"
"...maps to Task Attribute"	"...wird zum Aufgabenattribut"	"sysheader32"
"0 (Lowest)"	"0 (Niedrigste)"	"combobox"
  "0 (Lowest)"	"&0 (Niedrigste)"	"menu"
"0 (zero) is not a valid task ID"	"0 (Null) ist keine gültige Aufgaben ID."	"text"
"0 minutes"	"0 Minuten"	"combobox"
"1 (Low)"	"1 (Niedrig)"	"combobox"
  "1 (Low)"	"&1 (Niedrig)"	"menu"
"1 (Very Low)"	"1 (Sehr niedrig)"	"combobox"
  "1 (Very Low)"	"1 (Sehr niedrig)"	"menu"
"1 : 8  points"	"1: 8 Punkte"	"combobox"
"1 minute"	"1 Minute"	"combobox"
"1 month"	"1 Monat"	"combobox"
"1 space"	"1 Leerstelle"	"combobox"
"1 task selected (%d)"	"1 Aufgabe ausgewählt (ID: %d)"	"text"
"1 Week"	"1 Woche"	"combobox"
"1. Where do you want ToDoList to store your program settings ?"	"1. Wo soll ToDoList die Programmeinstellungen speichern?"	"label"
"1st attribute"	"1. Attribut"	"label"
"1st subtask level"	"1. Unteraufgabenebene"	"menu"
"2 (Low)"	"2 (Niedrig)"	"combobox"
  "2 (Low)"	"&2 (Niedrig)"	"menu"
"2 : 10 points"	"2: 10 Punkte"	"combobox"
"2 days"	"2 Tage"	"combobox"
"2 hours"	"2 Stunden"	"combobox"
"2 minutes"	"2 Minuten"	"combobox"
"2 months"	"2 Monate"	"combobox"
"2 spaces"	"2 Leerstellen"	"combobox"
"2 Weeks"	"2 Wochen"	"combobox"
"2 weeks"	"2 Wochen"	"combobox"
"2. Do you want to be able to share your tasklists on a network ?"	"2. Möchten sie ihre Aufgabenlisten mit anderen in einem Netzwerk teilen?"	"label"
"2nd attribute"	"2. Attribut"	"radiobutton"
"2nd subtask level"	"2. Unteraufgabenebene"	"menu"
"3 (Low)"	"3 (Niedrig)"	"combobox"
  "3 (Low)"	"&3 (Niedrig)"	"menu"
"3 (Low-Med)"	"3 (Niedrig-Mittel)"	"combobox"
  "3 (Low-Med)"	"3 (Niedrig-Mittel)"	"menu"
"3 : 12 points"	"3: 12 Punkte"	"combobox"
"3 days"	"3 Tage"	"combobox"
"3 hours"	"3 Stunden"	"combobox"
"3 months"	"3 Monate"	"combobox"
"3 weeks"	"3 Wochen"	"combobox"
"3 Weeks"	"3 Wochen"	"combobox"
"3. Which columns do you initially want to see ?\n\nNote: You can modify this choice later using  'View > Select Columns'"	"3. Welche Spalten möchten sie zu Beginn sehen?\n\nHinweis: Sie können die Auswahl später ändern über 'Ansicht > Spalten wählen'"	"label"
"3rd Party Storage"	"Speicherung bei Drittanbietern"	"menu"
"3rd Party Storage %d"	"Speicherung bei Drittanbietern %d"	"menu"
"3rd subtask level"	"3. Unteraufgabenebene"	"menu"
"4 (Medium)"	"4 (Mittel)"	"combobox"
  "4 (Medium)"	"&4 (Mittel)"	"menu"
"4 : 14 points"	"4: 14 Punkte"	"combobox"
"4 days"	"4 Tage"	"combobox"
"4 hours"	"4 Stunden"	"combobox"
"4 months"	"4 Monate"	"combobox"
"4 spaces"	"4 Leerstellen"	"combobox"
"4 Weeks"	"4 Wochen"	"combobox"
"4 weeks"	"4 Wochen"	"combobox"
"4. Do you want to keep the user interface as simple as possible ?"	"4. Möchten sie die Programmdarstellung so einfach wie möglich halten?"	"label"
"4th subtask level"	"4. Unteraufgabenebene"	"menu"
"5 (Medium)"	"5 (Mittel)"	"combobox"
  "5 (Medium)"	"&5 (Mittel)"	"menu"
"5 : 18 points"	"5: 18 Punkte"	"combobox"
"5 days"	"5 Tage"	"combobox"
"5 hours"	"5 Stunden"	"combobox"
"5 minutes"	"5 Minuten"	"combobox"
"5 months"	"5 Monate"	"combobox"
"5 pt"	"5 pt"	"combobox"
"5 Weeks"	"5 Wochen"	"combobox"
"5. Do you want to view a sample tasklist to help you get started ?"	"5. Möchten sie eine Beispieldatei sehen, um ihnen den Einstieg zu erleichtern?"	"label"
"5th subtask level"	"5. Unteraufgabenebene"	"menu"
"6 (Medium)"	"6 (Mittel)"	"combobox"
  "6 (Medium)"	"&6 (Mittel)"	"menu"
"6 : 24 points"	"6: 24 Punkte"	"combobox"
"6 days"	"6 Tage"	"combobox"
"6 hours"	"6 Stunden"	"combobox"
"6 months"	"6 Monate"	"combobox"
"6 pt"	"6 pt"	"combobox"
"6 Weeks"	"6 Wochen"	"combobox"
"6th subtask level"	"6. Unteraufgabenebene"	"menu"
"7 (High)"	"7 (Hoch)"	"combobox"
  "7 (High)"	"&7 (Hoch)"	"menu"
"7 (Med-High)"	"7 (Mittel-Hoch)"	"combobox"
  "7 (Med-High)"	"7 (Mittel-Hoch)"	"menu"
"7 : 36 points"	"7: 36 Punkte"	"combobox"
"7 Day Rolling Average"	"7 Tage gleitender Durchschnitt"	"combobox"
"7 days / 1 week"	"7 Tage / 1 Woche"	"combobox"
"7 pt"	"7 pt"	"combobox"
"7 Weeks"	"7 Wochen"	"combobox"
"7th subtask level"	"7. Unteraufgabenebene"	"menu"
"8 (High)"	"8 (Hoch)"	"combobox"
  "8 (High)"	"&8 (Hoch)"	"menu"
"8 pt"	"8 pt"	"combobox"
"8 spaces"	"8 Leerstellen"	"combobox"
"8 Weeks"	"8 Wochen"	"combobox"
"8th subtask level"	"8. Unteraufgabenebene"	"menu"
"9 (High)"	"9 (Hoch)"	"combobox"
  "9 (High)"	"&9 (Hoch)"	"menu"
"9 (Very High)"	"9 (Sehr hoch)"	"combobox"
  "9 (Very High)"	"9 (Sehr hoch)"	"menu"
"9 months"	"9 Monate"	"combobox"
"9 pt"	"9 pt"	"combobox"
"9 Weeks"	"9 Wochen"	"combobox"
"9th subtask level"	"9. Unteraufgabenebene"	"menu"
"10 (Highest)"	"10 (Höchste)"	"combobox"
  "10 (Highest)"	"10 (Höchste)"	"menu"
"10 minutes"	"10 Minuten"	"combobox"
"10 pt"	"10 pt"	"combobox"
"10 seconds"	"10 Sekunden"	"combobox"
"11 pt"	"11 pt"	"combobox"
"12 hours"	"12 Stunden"	"combobox"
"12 months / 1 year"	"12 Monate / 1 Jahr"	"combobox"
"12 pt"	"12 pt"	"combobox"
"14 pt"	"14 pt"	"combobox"
"15 minutes"	"15 Minuten"	"combobox"
"16 pt"	"16 pt"	"combobox"
"18 pt"	"18 pt"	"combobox"
"20 minutes"	"20 Minuten"	"combobox"
"20 pt"	"20 pt"	"combobox"
"20 seconds"	"20 Sekunden"	"combobox"
"24 hours / 1 day"	"24 Stunden / 1 Tag"	"combobox"
"30 Day Rolling Average"	"30 Tage gleitender Durchschnitt"	"combobox"
"30 minutes"	"30 Minuten"	"combobox"
"30 seconds"	"30 Sekunden"	"combobox"
"45 minutes"	"45 Minuten"	"combobox"
"60 minutes"	"60 Minuten"	"combobox"
"60 minutes / 1 hour"	"60 Minuten / 1 Stunde"	"combobox"
"60 seconds"	"60 Sekunden"	"combobox"
"90 Day Rolling Average"	"90 Tage gleitender Durchschnitt"	"combobox"
"120 seconds"	"120 Sekunden"	"combobox"
"< Back"	"< Zurück"	"button"
"<%d tasks selected>"	"<%d Aufgaben gewählt>"	"text"
"<any date>"	"<egal>"	"text"
"<any>"	"<egal>"	"combobox"
"<anyone>"	"<egal>"	"text"
"<existing custom attribute>"	"<Benutzerdefiniertes Attribut>"	"combobox"
"<filepath>\tOpens/selects the specified tasklist"	"<Dateipfad>\tÖffnet/wählt die definierte Aufgabenliste"	"text"
"<handler not installed>"	"<Handler nicht installiert>"	"label"
"<multiple formats>"	"<mehrfache Formate>"	"text"
"<multiple tasklists>"	"<mehrere Aufgabenlisten>"	"combobox"
"<multiple tasks>"	"<mehrere Aufgaben>"	"label"
"<new allocation>"	"<Neue Zuweisung>"	"text"
"<new button>"	"<Neue Schaltfläche>"	"text"
"<New Column>"	"<Neue Spalte>"	"text"
"<new custom attribute>"	"<Neues benutzerdefiniertes Attribut>"	"combobox"
"<new custom list attribute>"	"<Neues benutzerdefiniertes Attribut (Liste)>"	"combobox"
"<new dependency>"	"<Neue Abhängigkeit>"	"text"
"<new rule>"	"<Neue Regel>"	"text"
"<no date>"	"<kein Datum>"	"text"
"<no sound>"	"<kein Ton>"	"text"
"<no task selected>"	"<Keine Aufgabe gewählt>"	"text"
"<nobody>"	"<niemand>"	"text"
"<none>"	"<keine>"	"combobox"
  "<none>"	"<leer>"	"menu"
"<optional>"	"<optional>"	"text"
"<separator>"	"<Trennzeichen>"	"text"
"<specific date>"	"<spezifisches Datum>"	"text"
"<specific dates>"	"<Datumsbereich>"	"combobox"
"<Tasklist Attached>"	"<Aufgabenliste angefügt>"	"text"
"<today>"	"<heute>"	"combobox"
"<unknown format>"	"<unbekanntes Format>"	"combobox"
"<value varies>"	"<versch. Werte>"	"text"
"A connection already exists between the two selected tasks"	"Zwischen beiden gewählten Aufgaben besteht bereits eine Verbindung."	"text"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	"Zu '%s' konnte keine Verbindung aufgebaut werden.\n\nMöchten sie die Details prüfen und nochmals versuchen?"	"text"
"a screensaver is running or the desktop is locked"	"ein Bildschirmschoner läuft oder der Desktop gesperrt ist"	"checkbox"
"A simple and effective way to keep on top of your daily tasks"	"Eine einfache, effektive Kontrolle der täglichen Aufgaben (Freeware)."	"label"
"A task with an ID of '%d' could not be found in the active tasklist"	"Eine Aufgabe mit der ID '%d' wurde in der aktiven Aufgabenliste nicht gefunden."	"text"
"About"	"Über ToDoList"	"dialog"
"About ToDoList"	"Üb&er ToDoList"	"menu"
"About..."	"Über..."	"menu"
"Above Priority"	"Prio. größer gleich"	"label"
"Above Risk"	"Über Risiko"	"label"
"Above selected task"	"Über der ausgewählten Aufgabe"	"combobox"
"Above Task"	"Oberhalb dieser Aufgabe"	"menu"
"Accumulated"	"Aufsummiert"	"combobox"
"Activate Filter"	"Filter aktivieren"	"menu"
"Activate Task View"	"Aufgabenansicht aktivieren"	"menu"
"Active Date Range (%s)"	"Datumsbereich aktivieren (%s)"	"label"
"Active Dictionary"	"Akt. Wörterbuch"	"label"
"Active Keyboard Shortcuts"	"Aktive Tastaturkürzel"	"dialog"
"Active Tasklist"	"&aktive Aufgabenliste"	"menu"
"Active tasklist"	"Aktive Aufgabenliste"	"radiobutton"
"Active tasklist only"	"Nur aktive Aufgabenliste"	"radiobutton"
"Active Tasks"	"Aktive Aufgaben"	"text"
"Actual Work"	"Ist-Arbeit"	"text"
"Add"	"Addieren"	"combobox"
"Add Dependency"	"Aufgabenabhängigkeit hinzufügen"	"tooltip"
"Add dividing line"	"Trennlinie hinzufügen"	"checkbox"
"Add Rule"	"Regel hinzufügen"	"tooltip"
"Add Task Dependency"	"Aufgabenabhängigkeit hinzufügen"	"menu"
"Add Task File Link..."	"Dateiverweis setzen..."	"menu"
"Add Tasklist to Source Control"	"Aufgabenliste zur Versionskontrolle hinzufügen"	"menu"
"Add Time to Task Log File"	"&Zeit zur Protokolldatei hinzufügen..."	"menu"
"Add Tracked Time"	"Protokollierte Zeit hinzufügen"	"tooltip"
"Adjust allocations equally"	"Zuweisungen gleichmässig anpassen"	"radiobutton"
"Adjust allocations in proportion to their existing values"	"Zuweisungen entsprechend ihren Werten anpassen"	"radiobutton"
"Adjust Task % Completion to match today's date"	"Aufgabenerledigung % gemäss heutigem Datum anpassen"	"menu"
"Adjusted"	"angepasst"	"text"
"After completing a task, set its 'Status' to"	"Nach Erledigung einer Aufgabe setze den 'Status' auf"	"checkbox"
"After Loading a Tasklist"	"Nach dem Laden einer Aufgabenliste"	"label"
"After selected task"	"Nach gewählter Aufgabe"	"combobox"
"Aggregate cost for the selected tasks"	"Summe der Kosten für die ausgewählten Aufgaben"	"text"
